CODE,POPULATION,POP_INCREASE,AREA,DENSITY,HOUSE,HOU_INCREASE,DID_POPULATION,POP_U15,POP_O15,POP_O65,FOREIGNER,DAYTIME,WORKER,1ST_IND,2ND_IND,3RD_IND,IND_AGRI,IND_MANU,IND_SALE,IND_SERV,
dummy,,,,,,,,,,,,,,,,,,,,,
27106,63402,4728,5.2,12192.7,30305,-,63402,7276,47070,8876,1508,177789,146643,63,34105,111396,57,19737,45142,41298,
27107,87262,-2265,7.9,11045.8,37925,-,87262,11246,61333,14652,1614,93510,49689,19,12952,36280,5,6209,10578,12208,
27108,75042,-3330,9.21,8147.9,30943,-,75042,9599,52295,13146,1149,77954,38817,10,15394,23144,6,10038,7888,8478,
27109,58812,3201,4.8,12252.5,26890,-,58812,7904,40766,9942,2654,124014,72913,10,14081,57868,9,8934,22579,24823,
27111,50188,1066,4.37,11484.7,29591,-,50188,3902,37427,8621,1899,94926,64095,23,13731,49311,21,8441,24122,16622,
27113,92465,1331,14.23,6497.9,38609,-,92465,12617,64554,15156,2524,100922,54298,46,26574,27237,15,20677,10981,9796,
27114,183888,-2043,13.26,13867.9,88480,-,183888,23860,134832,24994,4144,168778,69210,63,21691,45968,62,13951,17222,19218,
27115,78580,-156,4.55,17270.3,34254,-,78580,9300,53985,15061,7178,83488,47594,12,20112,27179,12,17377,12508,9858,
27116,142743,-6528,8.38,17033.8,59619,-,142743,17835,95879,28783,32568,136671,62600,42,26523,35659,39,22360,16831,12838,
27117,99231,-3269,6.3,15751,44426,-,99231,11511,67637,20047,1619,89409,33461,9,9732,23151,9,6258,9281,9413,
27118,157936,2339,8.42,18757.2,68416,-,157936,20696,110702,26275,3988,145021,66633,19,23066,43032,18,17338,15104,16594,
27119,103973,1220,5.99,17357.8,45596,-,103973,12767,69735,21269,1335,117708,54410,29,10820,42913,29,6956,18542,16873,
27120,161047,-1446,9.34,17242.7,72234,-,161047,21542,110962,28535,2813,142915,49874,100,11252,37383,97,5090,13742,16667,
27121,139593,-1854,9.75,14317.2,60336,-,139593,17948,94426,26987,2343,121883,49904,109,15105,34250,109,9770,16054,12347,
27122,136813,-5036,7.35,18614,75266,-,136813,11925,92666,31797,6272,126356,52718,23,17743,34667,22,10173,16066,12429,
27123,163370,1348,12.64,12924.8,80410,-,163370,18096,120366,24809,3642,218410,135488,84,41729,91764,75,30136,36474,39616,
27124,101971,4128,8.16,12496.4,39066,-,101971,17057,70808,14093,1695,91277,39151,80,16744,22032,80,12385,8137,7966,
27125,135437,-3507,20.77,6520.8,54303,-,135437,19895,95928,19409,2251,144483,74656,43,18459,55489,36,12624,16879,20087,
27126,201722,1166,15.3,13184.4,80874,-,201400,31225,139487,30970,6553,185221,78405,209,33728,43858,208,25154,18570,17145,
27127,91952,6465,10.33,8901.5,47386,-,91952,9029,67886,14734,2505,433923,370656,170,71049,295044,161,45772,105951,121758,
27128,55324,2450,8.88,6230.2,29205,-,55324,4810,40242,10253,2645,523897,485321,80,80151,400298,73,55525,166758,132441,
27201,792018,-10975,136.79,5790,297532,-,767412,112880,560265,117354,9376,730236,311654,1579,98388,202690,1518,64175,73852,83306,
27202,200104,5286,71.89,2783.5,68625,-,170457,32579,136022,31038,1747,182141,76084,1496,24142,49230,1199,13916,18297,19850,
27203,391726,-7182,36.38,10767.6,159146,-,391726,55438,279194,56598,3819,342924,140334,373,36458,99436,371,22214,34581,42720,
27204,101516,-2777,22.11,4591.4,41801,-,96049,13718,72472,15265,977,93815,41898,596,12491,27859,595,9610,8777,11689,
27205,347929,5169,36.11,9635.3,141846,-,347929,50990,251525,44885,3568,345909,145653,263,28487,113435,263,16506,40597,54277,
27206,75091,6249,12.27,6119.9,27611,-,75091,12494,52195,10374,1393,68552,31219,74,10988,19600,59,8929,7040,6450,
27207,357438,-4832,105.31,3394.2,133232,-,343887,49160,255366,51546,2344,295565,111561,873,32663,74911,872,22322,26402,33367,
27208,88523,3870,43.96,2013.7,29716,-,82154,14780,59870,13755,483,78318,31670,634,11662,18773,626,8303,6593,8484,
27209,152298,-5008,12.73,11963.7,62037,-,152298,21136,107589,23324,2048,155882,74969,89,28053,45173,89,19691,15731,19100,
27210,402563,2419,65.07,6186.6,147934,-,389084,60478,290977,49727,3118,334501,122979,1043,37136,81410,1038,24936,28484,36424,
27211,260648,2415,76.52,3406.3,99557,-,253053,38686,189511,32397,2022,243669,107565,969,28747,75093,965,19759,26087,29168,
27212,274777,-1887,41.71,6587.8,101670,-,271528,40488,192903,40782,6462,257399,118680,1239,53792,61635,1235,43763,23994,22640,
27213,96064,3481,54.38,1766.5,33663,-,77947,15271,65775,14996,496,102943,53692,1331,14185,37542,1080,10314,12064,13857,
27214,126558,4868,39.66,3191.1,43679,-,96572,21478,87697,17382,776,107808,36145,928,11370,23117,927,8331,7771,11558,
27215,250806,-7637,24.73,10141.8,95313,-,243963,36376,182091,31686,2324,211006,80673,285,26513,52249,284,16051,20061,20882,
27216,121008,3926,109.61,1104,39888,-,82541,18730,84020,18255,427,93778,28950,515,7182,20513,515,4830,7310,9521,
27217,132562,-1895,16.66,7956.9,48835,-,130997,19756,93313,19212,1216,117440,44911,283,16597,27339,281,11215,11055,10847,
27218,128917,79,18.27,7056.2,48127,-,127240,20101,92827,15904,1784,130564,56572,114,25981,29681,114,19993,10526,11957,
27219,172974,15674,84.99,2035.2,57804,-,131202,30216,120563,21924,1647,141000,48829,756,14586,32716,754,9787,11161,14741,
27220,124898,-2644,47.84,2610.7,48984,-,120762,17577,90253,16763,1422,105681,42166,487,7319,33021,487,3764,14846,12896,
27221,79227,-1076,25.39,3120.4,28386,-,73982,12513,56099,10601,1069,71479,27253,445,12665,13890,445,10507,4894,6524,
27222,119246,1511,26.44,4510.1,41848,-,106133,18242,82682,18300,715,98650,34633,751,11036,22069,747,6648,7611,10207,
27223,135648,-4858,12.28,11046.3,54432,-,135648,19939,98520,16842,2088,146387,82177,147,41231,40123,146,32751,14387,14475,
27224,85065,-2265,14.87,5720.6,32432,-,84812,12136,63037,9838,948,94626,53443,133,21218,30988,131,15596,10163,9345,
27225,62260,-2035,11.35,5485.5,22559,-,62260,9490,42789,9605,369,56569,21879,77,7536,13843,54,5220,4397,5810,
27226,66806,-182,8.89,7514.7,24658,-,66806,10016,46462,10328,549,55885,20926,125,5764,14907,125,3745,5654,5485,
27227,515094,-2138,61.81,8333.5,203392,-,513599,72750,366297,74995,17508,534681,261104,722,104304,151139,706,83523,64416,49766,
27228,64152,2464,47.34,1355.1,20709,-,51828,10812,43905,9268,475,59266,24713,790,7054,16452,698,4618,4808,6343,
27229,55136,1373,18.74,2942.2,19957,-,48001,8634,39753,6694,420,43706,15107,147,4873,9895,147,2749,3393,4324,
27230,76919,4515,25.55,3010.5,25695,-,71023,12497,54328,9124,377,57145,17978,320,5708,11648,320,3994,4020,5274,
27231,56996,-651,11.86,4805.7,20295,-,49764,8562,40544,7639,307,47212,16915,244,4161,12173,244,2948,4097,6551,
27232,58193,2568,36.1,1612,18906,-,48328,9400,40785,7939,269,42733,13281,466,3541,9046,259,1950,3324,4115,
27301,30125,-214,16.78,1795.3,10673,-,29282,4931,20996,4021,172,22915,7857,88,2574,5034,88,2111,1289,3030,
27321,25722,-895,34.37,748.4,7886,-,13931,3693,18368,3642,91,16310,3998,208,749,2870,208,418,796,1451,
27322,14186,310,98.68,143.8,4018,-,0,2492,8991,2700,36,12016,5056,518,1548,2723,518,909,615,1417,
27341,17509,411,4.03,4344.7,5961,-,17509,2642,11806,2901,662,16810,8170,61,3846,4226,25,3201,1597,1381,
27361,42914,2064,17.19,2496.5,13680,-,35921,6414,31139,5344,155,31609,9948,376,3156,6301,375,2182,1936,3429,
27362,6785,500,3.86,1757.8,2454,-,5677,927,4567,1289,46,7834,4485,97,302,4057,73,143,845,999,
27366,19789,-1023,49.03,403.6,6918,-,13314,2516,12939,4252,102,15680,5224,229,1417,3546,80,585,986,1824,
27381,14190,1318,14.17,1001.4,4596,-,9346,2570,9645,1975,66,11263,3240,289,1081,1862,289,654,586,928,
27382,17341,1428,25.26,686.5,6090,-,7388,2496,11937,2908,48,17339,4790,518,1547,2676,518,964,714,1540,
27383,6968,-491,37.38,186.4,2108,-,0,825,4755,1388,11,5114,1927,274,701,943,274,524,243,438,
27385,37618,227,13.2,2849.8,11636,-,29033,5275,26611,5713,254,39463,19805,243,10734,8664,243,8614,3396,3109,
28101,191309,33710,30.36,6301.4,81896,-,190897,26514,135636,28715,3807,186392,80259,125,20262,57719,106,14585,21002,20515,
28102,120518,23045,32.4,3719.7,56560,-,119168,13621,84105,22768,2966,122185,48950,66,11535,35396,64,5756,12167,15646,
28105,106897,8041,14.52,7362.1,51070,-,105522,11027,71015,24841,2448,138828,81656,104,29423,50398,55,21430,19848,19911,
28106,105464,8657,11.48,9186.8,45928,-,104999,12192,69436,23588,7339,110683,48478,73,17803,29780,28,12334,11898,11778,
28107,174056,-2451,28.91,6020.6,67114,-,169992,23777,121501,28647,4444,144000,44471,219,7443,35743,108,3359,12909,14972,
28108,226230,-13973,28.02,8073.9,89385,-,218293,32138,154437,39576,2561,163274,42288,266,6722,33780,134,2273,12617,14481,
28109,225184,-5289,240.71,935.5,78390,-,176573,35459,155444,34221,2010,170827,52666,1565,8765,40953,1565,3352,12552,21052,
28110,107982,4271,25.56,4224.6,55571,-,107604,10440,75833,21613,7852,280227,214764,137,30727,179579,109,18725,62518,61516,
28111,235758,13595,137.82,1710.6,80248,-,182258,41535,165606,28458,2170,220300,88422,2957,30324,52503,2952,22283,18404,25247,
28201,478309,7323,275.73,1734.7,169765,-,366007,78081,325135,75082,8566,503931,246083,2049,83725,155133,1913,55112,61086,59346,
28202,466187,-22399,49.69,9381.9,190894,-,466187,63043,326950,75828,10738,447374,213425,618,79690,126676,617,55377,44522,53564,
28203,293117,5511,49.22,5955.2,107610,-,279079,46190,203733,43068,2880,260222,104892,1811,35324,65484,899,27974,23575,27229,
28204,438105,47716,99.37,4408.8,178084,-,400399,63208,310132,63782,5688,383628,141704,672,29439,107547,668,16272,35366,47902,
28205,41158,-1215,124.24,331.3,15414,-,14317,5893,25867,9398,131,45098,24045,2280,6650,15029,1727,4384,5299,6514,
28206,83834,8802,18.5,4531.6,34209,-,79489,10575,57686,15427,1327,65849,22148,101,2469,18913,95,983,6405,8336,
28207,192159,3728,24.95,7701.8,70846,-,192111,30416,136512,25228,3134,172269,77916,715,31661,44148,715,24510,15017,16889,
28208,34320,-1783,90.43,379.5,11964,-,19320,4515,22367,7428,368,32996,14464,358,5665,8289,302,3952,2558,3867,
28209,47308,-434,162.35,291.4,15527,-,18306,7637,30002,9628,226,52476,27970,1355,8440,18088,1160,5050,7411,7156,
28210,266170,5603,138.51,1921.7,89533,-,204995,43424,186220,36266,1894,230870,94190,1175,33575,58148,1152,23053,22646,23964,
28211,40550,-57,69.75,581.4,12457,-,10254,6499,26686,7365,155,41657,20321,618,8812,10803,617,7110,3940,4537,
28212,52077,651,126.85,410.5,17527,-,30936,8223,33906,9940,288,49729,22143,800,8520,12773,649,6410,4549,6107,
28213,37768,-489,97.13,388.8,12442,-,14016,5938,24142,7674,455,39797,20507,292,8089,12005,292,6531,4742,5121,
28214,213037,10493,101.96,2089.4,79131,-,202444,31877,148177,32553,2993,163631,53883,1156,10401,41411,1156,5389,13457,20527,
28215,76682,-1971,120.13,638.3,24131,-,54728,10751,52672,13248,515,71237,32415,942,11288,20034,941,8085,8588,8854,
28216,96020,-1612,34.4,2791.3,32633,-,81629,15497,66690,13745,1062,92474,42428,300,19922,21817,173,15097,7228,9975,
28217,153762,9223,53.44,2877.3,54766,-,137298,21026,107592,25076,1370,116064,38225,551,7888,29176,551,4412,11075,12741,
28218,49432,1218,93.69,527.6,14881,-,11673,8135,32704,8593,421,47930,23839,668,10994,11890,668,9335,4358,4907,
28219,111737,15458,210.22,531.5,34374,-,74856,23657,74881,13084,848,98382,37975,1555,11925,23781,1555,9044,7545,12420,
28220,51104,-602,150.18,340.3,14631,-,7121,8055,32792,10257,629,49448,24854,1190,12357,11063,1190,10358,3920,4799,
28221,46325,1573,377.61,122.7,14585,-,5910,7266,27734,11325,286,43486,21129,3450,6921,10522,3448,5011,3782,4847,
28301,29094,1964,90.41,321.8,8700,-,8566,5255,19508,4331,98,21630,6651,373,1256,4891,373,752,1793,2385,
28321,9435,1526,56.45,167.1,2433,-,0,1670,5583,2182,91,8966,4096,585,962,2508,585,585,561,1534,
28341,21545,130,87.4,246.5,6865,-,0,3501,14315,3708,198,24737,13455,636,5273,7484,635,4118,2285,3671,
28342,11823,1000,19.77,598,3780,-,0,2035,7832,1956,45,11553,6108,146,3327,2610,146,2908,935,1158,
28343,7320,-185,50.32,145.5,2128,-,0,1092,4444,1784,31,7444,4375,367,1676,2320,367,1304,540,1467,
28361,11686,-12,48.02,243.4,3135,-,0,1893,7209,2584,51,11153,5388,187,2705,2483,187,2150,762,1397,
28362,7439,-37,84.06,88.5,1895,-,0,1206,4423,1808,5,6265,2845,185,1555,1040,185,1270,322,507,
28363,6206,-60,53.07,116.9,1589,-,0,1018,3785,1403,18,5197,2380,129,1420,784,129,1227,201,387,
28364,7950,-132,35.34,225,2215,-,0,1286,4931,1733,16,6472,2901,152,1409,1285,152,992,416,563,
28381,32054,677,34.96,916.9,9446,-,0,4857,22343,4834,127,29723,14346,664,7483,6012,661,6186,1904,2813,
28382,33766,183,9.09,3714.6,11386,-,31464,5415,23930,4408,242,29541,12504,80,6934,5335,40,5857,1859,2420,
28421,8978,-46,20.26,443.1,2691,-,0,1647,5913,1418,48,9031,3944,703,719,2515,0,196,427,615,
28422,21952,-104,146.18,150.2,6279,-,0,3624,14676,3652,50,17058,6138,597,2474,2967,597,1644,799,1676,
28441,8261,-171,105.1,78.6,2245,-,0,1387,4920,1954,7,8003,3612,146,1440,2017,146,878,623,1045,
28442,14812,-248,82.7,179.1,4217,-,0,2213,9322,3277,20,12704,4628,230,2251,2138,230,1704,685,1127,
28443,19582,-272,45.82,427.4,5697,-,0,3041,12706,3835,206,21741,11236,326,5397,5448,326,4736,2098,2180,
28444,19885,-336,31.52,630.9,6211,-,0,2960,13842,3072,127,14951,4949,200,2172,2555,200,1676,899,1308,
28445,5239,-158,97.17,53.9,1602,-,0,776,3085,1378,6,4085,1497,71,561,864,68,261,175,447,
28461,17363,-156,99.55,174.4,4686,-,0,2609,11296,3458,61,15030,6512,215,3387,2884,213,2456,988,1420,
28462,13107,282,23.66,554,3840,-,0,2031,8876,2200,55,10129,3729,142,1635,1932,141,1294,536,1081,
28463,12187,-293,17.97,678.2,3605,-,0,1795,8113,2279,77,9015,3398,462,1303,1628,261,924,482,885,
28464,31960,326,22.62,1412.9,10240,-,13162,5231,22542,4187,156,27484,12160,293,5522,6308,293,4238,2855,2087,
28481,18419,-430,150.28,122.6,5817,-,0,2766,11675,3978,84,17220,6477,438,2049,3961,438,1389,1100,2152,
28501,8789,-342,115.78,75.9,2656,-,0,1225,4990,2574,32,9555,4762,581,1282,2895,581,692,906,1521,
28502,5606,-225,91.68,61.1,1711,-,0,900,3061,1645,12,5083,2337,409,998,928,409,775,282,510,
28503,4567,-250,49.86,91.6,1222,-,0,625,2648,1294,8,3889,1532,270,495,739,269,335,139,480,
28504,3375,-187,50.19,67.2,1022,-,0,439,1932,1004,1,3299,1692,160,442,1064,160,229,177,766,
28521,25971,-692,178.89,145.2,7747,-,5485,4196,16372,5403,65,25963,12726,566,5226,6875,557,3321,2671,2999,
28522,5845,278,60.3,96.9,1762,-,0,1013,3669,1163,24,4865,2092,116,1088,887,116,736,273,418,
28523,10600,-959,213.84,49.6,2779,-,0,1791,6132,2677,23,9521,4167,255,2139,1765,255,1546,498,972,
28524,4860,-198,161.3,30.1,1325,-,0,781,2717,1362,12,4311,1920,160,856,901,158,539,232,491,
28525,4029,-376,104.57,38.5,1138,-,0,713,2152,1164,14,3776,1682,148,743,787,148,558,189,449,
28541,4345,-247,31.19,139.3,1577,-,0,601,2605,1139,20,4679,2942,88,283,2566,86,74,649,1567,
28542,5751,-129,102.79,55.9,1627,-,0,910,3238,1603,3,4547,1720,237,580,898,185,258,207,524,
28543,13998,-504,137.2,102,3984,-,6871,2427,8393,3178,38,13332,6633,849,2372,3400,389,1537,1139,1660,
28544,18410,-256,150.24,122.5,5418,-,5140,2771,10899,4739,74,16542,8129,1089,2765,4257,1074,1731,1554,2065,
28561,11207,290,89.13,125.7,3341,-,0,1748,6725,2734,24,11569,5753,388,2769,2587,386,1996,1014,1243,
28562,5731,-331,161.96,35.4,1691,-,0,841,3020,1870,22,4852,2383,433,1029,893,433,682,219,509,
28581,6633,-437,165.66,40,2062,-,0,959,3564,2109,7,6484,3160,764,996,1400,763,507,395,696,
28582,11222,-605,102.98,109,3390,-,5094,1774,6558,2890,29,11014,5127,566,1974,2558,255,939,844,1288,
28583,2640,-86,66.16,39.9,832,-,0,315,1342,983,3,2380,1076,257,324,495,255,123,115,257,
28584,7379,-423,138.02,53.5,2175,-,0,1132,4104,2143,14,7025,3727,765,750,2204,760,274,546,1326,
28601,12011,-551,77.06,155.9,3710,-,0,1786,6970,3255,35,13963,6894,353,2006,4520,353,1116,1360,2293,
28602,8728,-185,111.84,78,2647,-,0,1342,4873,2513,29,7856,3770,457,1586,1721,450,949,667,755,
28603,4785,-177,138.29,34.6,1546,-,0,651,2471,1663,13,4392,1933,310,896,725,309,635,191,372,
28604,4586,-267,95.59,48,1395,-,0,676,2557,1353,7,3810,1680,279,514,883,279,305,190,518,
28621,5077,-505,112.01,45.3,1818,-,0,673,2966,1438,36,6183,3101,81,1574,1442,78,1271,550,655,
28622,17051,287,111.61,152.8,5556,-,0,2789,10282,3980,109,18171,10034,572,3388,5988,572,2422,2458,2493,
28623,6392,-159,49.16,130,2041,-,0,1039,3586,1767,42,5396,2333,273,927,1130,273,545,294,613,
28624,7549,-320,130.2,58,2270,-,0,1119,4159,2271,74,6506,2735,330,934,1460,327,475,396,775,
28641,9947,154,32.33,307.7,3482,-,0,1737,6402,1807,89,12863,7264,315,2313,4598,315,1744,1405,2225,
28642,19299,278,110.14,175.2,5499,-,0,3164,11407,4707,111,18801,9846,640,4152,4899,640,3051,1845,2202,
28643,7401,-556,99.86,74.1,2171,-,0,1176,4184,2041,35,6443,2896,268,1417,1198,257,917,326,657,
28644,12390,-573,75.64,163.8,3639,-,0,1876,7130,3384,74,11501,5233,767,2408,2048,767,1728,718,1034,
28645,13653,-331,98.16,139.1,3908,-,0,2105,8080,3468,61,11857,5455,512,2635,2297,512,1927,757,1160,
28646,10172,-98,77.15,131.8,3070,-,0,1638,5959,2572,47,8472,3911,568,1985,1319,568,1601,418,611,
28681,16801,-283,55.21,304.3,5897,-,0,2513,10153,4135,28,17608,9205,1253,2649,5286,1020,1588,2107,2122,
28682,6834,-597,13.2,517.7,2490,-,0,788,4279,1767,33,6360,2944,464,576,1897,75,250,703,716,
28683,10218,-469,51.07,200.1,3205,-,0,1331,5818,3069,16,9457,4343,1361,965,2015,843,509,583,1035,
28684,9233,-316,40.15,230,2985,-,0,1320,5137,2776,16,8240,4190,1263,1341,1583,1025,993,495,780,
28685,11090,624,58.21,190.5,3428,-,0,1739,6360,2991,23,9642,4667,1389,1399,1864,1252,900,551,1007,
28686,8798,314,24.42,360.3,3085,-,0,1323,5294,2181,54,8319,4110,690,918,2485,490,504,838,1251,
28701,6154,166,27.89,220.7,1962,-,0,1066,3799,1289,8,6189,3485,716,1239,1524,716,890,684,616,
28702,12519,-729,55.98,223.6,3740,-,0,1793,7716,3010,48,11336,6469,1484,2276,2706,1238,1681,992,1112,
28703,16602,-252,58.35,284.5,4895,-,0,2563,10109,3930,29,17564,10167,3262,1957,4940,3262,1048,1960,2110,
28704,19704,-870,86.92,226.7,6543,-,0,2827,11809,5068,29,18174,10137,2750,3112,4266,2240,2185,1682,1828,
29201,366185,6967,211.6,1730.6,133774,-,321688,52683,255724,57038,2204,336515,131972,2344,22429,103183,2339,11277,34745,44617,
29202,73668,-138,16.48,4470.1,25232,-,57698,12262,50653,10688,417,65502,25854,272,8677,16531,272,6320,6283,6504,
29203,94188,-977,42.68,2206.8,32089,-,68298,13409,65904,14853,605,96070,46681,1299,20958,23479,1177,18322,8809,9340,
29204,72741,-1447,86.37,842.2,24766,-,28829,10892,50319,11514,705,74666,35508,2147,11696,21308,2138,9038,6196,12348,
29205,125005,3017,39.52,3163.1,43145,-,93730,19610,87571,17768,732,109828,43657,792,12371,29096,790,8374,11111,13155,
29206,63248,23,98.92,639.4,20424,-,28624,9830,41675,11617,634,53855,21086,991,6435,13420,990,4201,5305,5766,
29207,35205,-529,89.04,395.4,10904,-,12201,5464,22463,7278,87,34214,14700,1534,5135,7990,1534,3503,2901,3575,
29208,34676,-1443,60.65,571.7,11041,-,12113,4575,22218,7690,128,30836,11937,792,4586,6344,792,3353,2067,3035,
29209,112830,6104,53.18,2121.7,38303,-,86150,17023,80226,15160,729,81645,25508,471,5509,19010,471,3471,6582,8899,
29210,63487,6748,24.23,2620.2,20128,-,42098,10770,44338,8159,405,48428,15641,189,5222,10080,188,3648,3903,4255,
29301,1962,-53,21.35,91.9,478,-,0,255,1083,624,7,1840,1006,327,237,442,327,132,109,281,
29321,6797,-9,43.98,154.5,1797,-,0,1207,4102,1462,38,6802,3430,410,1507,1483,410,1224,350,875,
29322,4967,-453,66.47,74.7,1238,-,0,537,2883,1547,4,4511,2221,452,676,985,452,418,189,616,
29342,20497,112,23.9,857.6,6541,-,7013,2556,14402,3537,63,13302,3460,516,880,2047,516,476,682,1004,
29343,23977,-184,8.8,2724.7,8422,-,21997,3140,16476,4343,88,19342,4535,53,906,3444,53,560,851,2242,
29344,28566,195,14.27,2001.8,9400,-,24188,4143,19836,4526,157,20836,6821,267,2136,4312,267,1521,1810,1771,
29345,8539,-402,4.33,1972.1,2733,-,0,1220,5968,1351,34,6290,2228,119,1098,980,119,979,219,459,
29361,9422,-425,5.94,1586.2,2975,-,0,1246,6443,1733,42,8558,3899,101,2367,1409,101,2133,514,537,
29362,8042,-542,4.07,1975.9,2627,-,0,1094,5548,1400,14,5772,2151,86,1211,845,86,1069,242,392,
29363,32934,97,21.1,1560.9,10052,-,17404,4947,22370,5614,128,29980,13118,736,4082,7952,735,3035,3314,3149,
29381,9104,-608,47.44,191.9,2611,-,0,1241,5682,2181,35,7910,3243,528,1049,1654,528,547,497,824,
29382,4914,-370,27.78,176.9,1395,-,0,718,3016,1174,26,3979,1651,235,620,775,235,422,223,395,
29383,19438,-792,64.41,301.8,5784,-,6379,2643,13089,3699,65,15422,6033,667,1161,4046,667,579,1190,1953,
29384,6306,-503,107.99,58.4,1909,-,0,729,3733,1844,22,5363,2049,362,548,1110,362,227,272,644,
29385,2472,-173,47.84,51.7,746,-,0,306,1425,741,24,2205,996,229,316,445,229,179,128,214,
29386,2623,-217,79.63,32.9,897,-,0,289,1433,901,5,2309,974,224,359,390,223,201,88,186,
29401,8153,-235,25.77,316.4,2312,-,0,966,5173,2014,12,7699,2735,134,1200,1328,134,920,393,698,
29402,6846,-280,24.08,284.3,1837,-,0,875,4334,1637,3,5387,2079,388,583,1095,388,296,230,667,
29421,19454,27,17.77,1094.8,5765,-,5720,3017,13366,3071,108,17587,8532,447,4485,3564,447,3825,1573,1225,
29422,15496,487,15.96,970.9,4629,-,5221,2260,10665,2560,58,11418,4028,303,1947,1767,303,1505,593,868,
29424,24005,194,6.14,3909.6,7720,-,18024,3903,16782,3302,102,16973,4439,58,1250,3093,58,824,991,1713,
29425,23782,-792,7,3397.4,8389,-,20043,3487,16791,3497,199,18829,6997,38,1371,5519,38,841,1783,1976,
29426,31444,1987,16.34,1924.4,9144,-,17725,5739,21521,4184,154,24525,9206,315,4371,4400,315,3339,1905,1914,
29427,20126,223,8.27,2433.6,6489,-,12926,2635,13954,3485,84,15691,4478,91,1080,3270,91,740,1269,1443,
29441,11318,-1109,95.65,118.3,3631,-,0,1322,6711,3278,40,10885,5104,341,1796,2959,341,1260,872,1465,
29442,20376,361,38.06,535.4,6331,-,0,3179,13267,3901,203,18108,7429,294,2081,5019,294,1157,1671,2346,
29443,8670,-862,62.01,139.8,2774,-,0,1119,5088,2463,24,7668,3355,406,1194,1729,406,885,520,883,
29444,1194,-130,47.71,25,442,-,0,150,594,450,5,1109,454,49,130,269,49,73,66,112,
29445,3911,-355,91.88,42.6,1204,-,0,511,2169,1231,11,3646,2059,1151,375,533,1151,243,102,271,
29446,2104,-206,175.7,12,848,-,0,267,1033,804,7,2125,971,97,224,650,93,103,180,328,
