code,alias,name,yomi,ken,area,note,fullcode
06602,,支笏湖,,北海道,千歳市[支笏]、苫小牧市[丸山],,06602
06700,,江別,,北海道,江別市[江別],,06700
06800,,岩見沢,,北海道,岩見沢市[岩見沢],,06800/06808
06801,,栗沢,,北海道,岩見沢市[栗沢],,06801
06803,,継立,,北海道,栗山町[継立・南角田],,06803
06804,,夕張,,北海道,夕張市[夕張],,06804
06805,,清水沢,,北海道,夕張市[清水沢・南部],,06805
06806,,大夕張,,北海道,夕張市[鹿島],,06806
06807,,紅葉山,,北海道,夕張市[紅葉山],,06807
06808,06800,,,北海道,,,06808
06811,,新篠津,,北海道,新篠津村、岩見沢市[石狩川以西],,06811
06812,,北村,,北海道,岩見沢市[北村],,06812
06821,,三笠,,北海道,三笠市、美唄市[光珠内の一部],,06821
06831,,美流渡,,北海道,岩見沢市[万字・美流渡],,06831
06902,,南幌,,北海道,南幌町,,06902
06903,,岩見沢幌向,,北海道,岩見沢市[幌向],,06903
06908,,野幌,,北海道,江別市[野幌],,06908
06911,,三川,,北海道,由仁町[三川]、千歳市[幌加],,06911
06912,,由仁,,北海道,由仁町[由仁],,06912
06913,,長沼,,北海道,長沼町[北部],,06913
06914,,南長沼,,北海道,長沼町[南部],,06914
06915,,栗山,,北海道,栗山町[栗山],,06915
07000,,旭川中央,,北海道,旭川市[旭川・神居],,07000/07008/07009/07080
07008,07000,,,北海道,,,07008
07009,07000,,,北海道,,,07009
07080,07000,,,北海道,,,07080
07101,,西神楽,,北海道,旭川市[西神楽の一部],,07101
07102,,美瑛,,北海道,美瑛町[美瑛],,07102
07103,,朗根内,,北海道,美瑛町[横牛],,07103
07104,,美馬牛,,北海道,美瑛町[美馬牛],,07104
07105,,上富良野,,北海道,上富良野町,,07105
07107,,中富良野,,北海道,中富良野町,,07107
07111,,江丹別,,北海道,旭川市[江丹別],,07111
07112,,鷹栖,,北海道,鷹栖町,,07112
07114,,東川,,北海道,東川町、美瑛町[忠別],,07114
07115,,東神楽,,北海道,東神楽町,,07115
07181,,旭川北,,北海道,旭川市[東鷹栖],,07181
07200,,美唄,,北海道,美唄市[美唄],,07200/07208
07208,07200,,,北海道,,,07208
07300,,滝川,,北海道,滝川市[滝川]、砂川市[富平],,07300
07301,,砂川,,北海道,砂川市[富平を除く]、新十津川町[石狩川以東],,07301
07302,,上砂川,,北海道,上砂川町,,07302
07304,,歌志内,,北海道,歌志内市,,07304
07311,,新十津川,,北海道,新十津川町[新十津川],,07311
07313,,石狩吉野,,北海道,新十津川町[学園],,07313
07400,,深川,,北海道,深川市[深川],,07400
07401,,多度志,,北海道,深川市[多度志],,07401
07404,,幌加内,,北海道,幌加内町[幌加内],,07404
07407,,朱鞠内,,北海道,幌加内町[添牛内・朱鞠内],,07407
07411,,更進,,北海道,深川市[音江東部]、旭川市[神居西丘],,07411
07412,,音江,,北海道,深川市[音江西部],,07412
07500,,芦別,,北海道,芦別市[芦別],,07500
07501,,西芦別,,北海道,芦別市[西芦別],,07501
07502,,新城,,北海道,芦別市[新城],,07502
07600,,富良野,,北海道,富良野市[富良野]、芦別市[泉],,07600
07601,,麓郷,,北海道,富良野市[布礼別・麓郷],,07601
07602,,東山,,北海道,富良野市[東山],,07602
07700,,留萌,,北海道,留萌市[留萌],,07700
07701,,舎熊,,北海道,増毛町[舎熊],,07701
07702,,増毛,,北海道,増毛町[増毛],,07702
07703,,雄冬,,北海道,増毛町[岩老]、石狩市[雄冬],,07703
07704,,達布,,北海道,小平町[達布],,07704
07801,,納内,,北海道,深川市[納内]、旭川市[神居古潭],,07801
07803,,比布,,北海道,比布町,,07803
07812,,豊田,,北海道,旭川市[米原],,07812
07813,,当麻,,北海道,当麻町,,07813
07814,,愛別,,北海道,愛別町[愛別],,07814
07816,,中愛別,,北海道,愛別町[愛山],,07816
07817,,上川,,北海道,上川町,,07817
07821,,秩父別,,北海道,秩父別町,,07821
07822,,沼田,,北海道,沼田町,,07822
07825,,和,,北海道,北竜町、雨竜町[一部],,07825
07826,,雨竜,,北海道,雨竜町[一部を除く]、新十津川町[美沢],,07826
07831,,幌糠,,北海道,留萌市[幌糠],,07831
07833,,小平,,北海道,小平町[小平],,07833
07834,,鬼鹿,,北海道,小平町[鬼鹿],,07834
07835,,力昼,,北海道,苫前町[力昼],,07835
07836,,古丹別,,北海道,苫前町[古丹別],,07836
07837,,苫前,,北海道,苫前町[苫前],,07837
07838,,焼尻,,北海道,羽幌町[焼尻],,07838
07839,,天売,,北海道,羽幌町[天売],,07839
07841,,羽幌,,北海道,羽幌町[羽幌],,07841
07844,,初山別,,北海道,初山別村,,07844
07882,,旭川東,,北海道,旭川市[東旭川・西神楽の一部],,07882/07883/07888
07883,07882,,,北海道,,,07883
07888,07882,,,北海道,,,07888
07901,,峰延,,北海道,美唄市[光珠内]、岩見沢市[峰延],,07901
07902,,茶志内,,北海道,美唄市[茶志内],,07902
07903,,奈井江,,北海道,奈井江町,,07903
07904,,江部乙,,北海道,滝川市[江部乙],,07904
07905,,妹背牛,,北海道,妹背牛町,,07905
07911,,赤平,,北海道,赤平市[赤平]、砂川市[富平の一部],,07911
07912,,茂尻,,北海道,赤平市[茂尻・平岸],,07912
07913,,上芦別,,北海道,芦別市[野花南],,07913
07915,,山部,,北海道,富良野市[山部],,07915
07921,,金山,,北海道,南富良野町[金山],,07921
07922,,占冠,,北海道,占冠村,,07922
07924,,幾寅,,北海道,南富良野町[幾寅],,07924
07925,,落合,,北海道,南富良野町[落合],,07925
07984,,永山,,北海道,旭川市[永山],,07984
08000,,帯広,,北海道,帯広市[帯広],,08000/08008
08001,,音更,,北海道,音更町[音更],,08001/08003
08002,,十勝川温泉,,北海道,音更町[十勝川温泉],,08002
08003,08001,,,北海道,,,08003
08005,,駒場,,北海道,音更町[駒場],,08005
08008,08000,,,北海道,,,08008
08011,,中士幌,,北海道,士幌町[中士幌],,08011
08012,,士幌,,北海道,士幌町[士幌],,08012
08014,,上士幌,,北海道,上士幌町,,08014
08021,,清川,,北海道,帯広市[清川・岩内],,08021
08023,,広野,,北海道,帯広市[上帯広],,08023
08024,,西帯広,,北海道,帯広市[西帯広],,08024
08100,,新得,,北海道,新得町[新得],,08100
08101,,屈足,,北海道,新得町[屈足],,08101
08102,,鹿追,,北海道,鹿追町[鹿追],,08102
08103,,瓜幕,,北海道,鹿追町[瓜幕],,08103
08200,,芽室,,北海道,芽室町[芽室],,08200/08208
08203,,上美生,,北海道,芽室町[上美生・上伏古],,08203
08208,08200,,,北海道,,,08208
08300,,十勝池田,,北海道,池田町[池田],,08300
08409,,釧路西,,北海道,釧路市[鳥取・大楽毛],,08409
08500,,釧路中央,,北海道,釧路市[釧路],,08500/08508
08502,,阿寒,,北海道,釧路市[阿寒],,08502
08504,,阿寒湖,,北海道,釧路市[阿寒湖],,08504
08508,08500,,,北海道,,,08508
08511,,幌呂,,北海道,鶴居村[幌呂],,08511
08512,,鶴居,,北海道,鶴居村[鶴居],,08512
08522,,昆布森,,北海道,釧路町[昆布森],,08522
08600,,厚床,,北海道,根室市[厚床]、浜中町[厚陽],,08600
08601,,上風連,,北海道,別海町[上風連],,08601
08602,,別海,,北海道,別海町[別海],,08602
08603,,中西別,,北海道,別海町[中西別],,08603
08605,,本別海,,北海道,別海町[本別海],,08605
08606,,中春別,,北海道,別海町[中春別],,08606
08610,08611,,,北海道,,,08610
08611,,中標津,,北海道,中標津町[中標津],,08610/08611
08612,,開陽,,北海道,中標津町[開陽],,08612
08614,,川北,,北海道,標津町[川北],,08614
08616,,標津,,北海道,標津町[標津]、別海町[尾岱沼・野付],,08616
08617,,薫別,,北海道,標津町[薫別]、羅臼町[峯浜],,08617
08618,,羅臼,,北海道,羅臼町[羅臼],,08618
08700,,根室,,北海道,根室市[根室],,08700
08701,,歯舞,,北海道,根室市[歯舞],,08701
08801,,音別,,北海道,釧路市[音別]、浦幌町[直別],,08801
08803,,白糠,,北海道,白糠町[白糠],,08803
08805,,庶路,,北海道,白糠町[庶路],,08805
08806,,釧路東,,北海道,釧路町[別保],,08806
08807,,上尾幌,,北海道,厚岸町[上尾幌],,08807
08808,,尾幌,,北海道,厚岸町[尾幌]、釧路町[仙鳳趾],,08808
08811,,厚岸,,北海道,厚岸町[厚岸],,08811
08813,,茶内,,北海道,浜中町[茶内]、厚岸町[トライベツ],,08813
08814,,浜中,,北海道,浜中町[浜中],,08814
08815,,霧多布,,北海道,浜中町[霧多布],,08815
08816,,姉別,,北海道,浜中町[姉別],,08816
08817,,落石,,北海道,根室市[落石],,08817
08821,,遠矢,,北海道,釧路町[遠矢],,08821
08822,,塘路,,北海道,標茶町[塘路],,08822
08823,,標茶,,北海道,標茶町[標茶],,08823
08824,,虹別,,北海道,標茶町[虹別],,08824
08825,,西春別駅前,,北海道,別海町[西春別],,08825
08826,,計根別,,北海道,中標津町[計根別]、別海町[大成・本別],,08826
08827,,上春別,,北海道,別海町[上春別],,08827
08831,,磯分内,,北海道,標茶町[磯分内],,08831
08832,,弟子屈,,北海道,弟子屈町[弟子屈],,08832
08833,,美留和,,北海道,弟子屈町[美留和],,08833
08834,,川湯,,北海道,弟子屈町[川湯],,08834
08901,,清水,,北海道,清水町[清水],,08901
08902,,熊牛,,北海道,清水町[美蔓],,08902
08903,,御影,,北海道,清水町[御影],,08903
08905,,札内,,北海道,幕別町[札内],,08905
08906,,幕別,,北海道,幕別町[幕別],,08906
08907,,糠内,,北海道,幕別町[糠内],,08907
08911,,川西,,北海道,帯広市[川西],,08911
08912,,大正,,北海道,帯広市[大正],,08912
08913,,中札内,,北海道,中札内村,,08913
08915,,更別,,北海道,更別村,,08915
08917,,忠類,,北海道,幕別町[忠類],,08917
08918,,生花,,北海道,大樹町[晩成]、幕別町[忠類晩成],,08918
08921,,大樹,,北海道,大樹町[大樹],,08921
08922,,尾田,,北海道,大樹町[尾田],,08922
08924,,豊似,,北海道,広尾町[豊似],,08924
08925,,十勝野塚,,北海道,広尾町[野塚],,08925
08926,,広尾,,北海道,広尾町[広尾],,08926
08927,,音調津,,北海道,広尾町[音調津],,08927
08931,,十勝高島,,北海道,池田町[高島],,08931
08932,,勇足,,北海道,本別町[勇足],,08932
08933,,本別,,北海道,本別町[本別],,08933
08934,,美里別,,北海道,本別町[美里別],,08934
08935,,上浦幌,,北海道,浦幌町[上浦幌],,08935
08936,,仙美里,,北海道,本別町[仙美里],,08936
08937,,足寄,,北海道,足寄町[足寄],,08937
08938,,芽登,,北海道,足寄町[芽登],,08938
08939,,螺湾,,北海道,足寄町[螺湾],,08939
08941,,上利別,,北海道,足寄町[上利別],,08941
08942,,大誉地,,北海道,足寄町[大誉地]、陸別町[登良利],,08942
08943,,陸別,,北海道,陸別町[陸別],,08943
08952,,豊頃駅前,,北海道,豊頃町[豊頃],,08952
08953,,豊頃,,北海道,豊頃町[茂岩],,08953
08954,,大津,,北海道,豊頃町[大津],,08954
08955,,吉野,,北海道,浦幌町[十勝太・吉野],,08955
08956,,浦幌,,北海道,浦幌町[浦幌],,08956
08958,,厚内,,北海道,浦幌町[厚内],,08958
09000,,北見,,北海道,北見市[北見],,09000/09008
09008,09000,,,北海道,,,09008
09100,,留辺蘂,,北海道,北見市[留辺蘂],,09100
09101,,温根湯,,北海道,北見市[温根湯],,09101
09104,,北見栄,,北海道,佐呂間町[栄],,09104
09105,,若佐,,北海道,佐呂間町[若佐],,09105
09200,,美幌,,北海道,美幌町[美幌],,09200
09201,,上美幌,,北海道,美幌町[上町],,09201
09202,,津別,,北海道,津別町[津別],,09202
09203,,本岐,,北海道,津別町[本岐],,09203
09300,,網走,,北海道,網走市[網走],,09300
09301,,卯原内,,北海道,網走市[能取港・卯原内],,09301
09302,,常呂,,北海道,北見市[常呂]、網走市[能取],,09302
09303,,豊川,,北海道,北見市[豊川],,09303
09304,,浜佐呂間,,北海道,佐呂間町[浜佐呂間],,09304
09305,,佐呂間,,北海道,佐呂間町[佐呂間・富武士],,09305
09306,,計呂地,,北海道,湧別町[計呂地],,09306
09307,,芭露,,北海道,湧別町[芭露],,09307
09400,,紋別,,北海道,紋別市[紋別],,09400
09500,,士別,,北海道,士別市[士別],,09500
09501,,温根別,,北海道,士別市[温根別],,09501
09503,,上士別,,北海道,士別市[上士別],,09503
09504,,朝日,,北海道,士別市[朝日],,09504
09600,,名寄,,北海道,名寄市[名寄],,09600
09700,,稚内,,北海道,稚内市[稚内],,09700
09701,,利尻おしどまり,,北海道,利尻富士町[鴛泊],,09701
09702,,鬼脇,,北海道,利尻富士町[鬼脇],,09702
09703,,仙法志,,北海道,利尻町[仙法志],,09703
09704,,利尻くつがた,,北海道,利尻町[沓形],,09704
09711,,船泊,,北海道,礼文町[船泊],,09711
09712,,礼文香深,,北海道,礼文町[香深],,09712
09801,,和寒,,北海道,和寒町,,09801
09803,,剣渕,,北海道,剣淵町,,09803
09804,,多寄,,北海道,士別市[多寄],,09804
09805,,風連,,北海道,名寄市[風連],,09805
09806,,日進,,北海道,名寄市[日進],,09806
09812,,下川,,北海道,下川町[下川],,09812
09813,,一ノ橋,,北海道,下川町[一の橋],,09813
09814,,上興部,,北海道,西興部村[上興部],,09814
09815,,西興部,,北海道,西興部村[西興部],,09815
09816,,興部,,北海道,興部町[興部],,09816
09817,,雄武,,北海道,雄武町[雄武],,09817
09818,,北見幌内,,北海道,雄武町[幌内],,09818
09819,,沙留,,北海道,興部町[沙留],,09819
09821,,智恵文,,北海道,名寄市[智恵文],,09821
09822,,美深,,北海道,美深町[美深],,09822
09823,,恩根内,,北海道,美深町[恩根内],,09823
09825,,音威子府,,北海道,音威子府村,,09825
09826,,佐久,,北海道,中川町[佐久],,09826
09828,,中川,,北海道,中川町[中川],,09828
09829,,問寒別,,北海道,幌延町[問寒別],,09829
09831,,雄信内,,北海道,天塩町[雄信内],,09831
09832,,幌延,,北海道,幌延町[幌延],,09832
09833,,天塩,,北海道,天塩町[天塩]、遠別町[北里の一部],,09833
09835,,遠別,,北海道,遠別町[北里の一部を除く],,09835
09841,,豊富,,北海道,豊富町[豊富],,09841
09844,,兜沼,,北海道,豊富町[兜沼],,09844
09845,,勇知,,北海道,稚内市[勇知],,09845
09851,,小頓別,,北海道,中頓別町[上頓別],,09851
09852,,歌登,,北海道,枝幸町[歌登],,09852
09854,,志美宇丹,,北海道,枝幸町[上徳志別],,09854
09855,,中頓別,,北海道,中頓別町[中頓別],,09855
09857,,浜頓別,,北海道,浜頓別町,,09857
09858,,枝幸,,北海道,枝幸町[枝幸],,09858
09859,,乙忠部,,北海道,枝幸町[乙忠部・音標],,09859
09861,,浅茅野,,北海道,猿払村[浅茅野・猿払],,09861
09862,,鬼志別,,北海道,猿払村[鬼志別],,09862
09863,,知来別,,北海道,猿払村[知来別]、稚内市[東浦],,09863
09865,,沼川,,北海道,稚内市[沼川],,09865
09866,,声問,,北海道,稚内市[声問],,09866
09867,,宗谷,,北海道,稚内市[宗谷],,09867
09901,,白滝,,北海道,遠軽町[白滝],,09901
09902,,丸瀬布,,北海道,遠軽町[丸瀬布],,09902
09903,,瀬戸瀬,,北海道,遠軽町[瀬戸瀬],,09903
09904,,遠軽,,北海道,遠軽町[遠軽],,09904
09906,,安国,,北海道,遠軽町[安国],,09906
09907,,生田原,,北海道,遠軽町[生田原],,09907
09908,,相ノ内,,北海道,北見市[相内],,09908
09911,,置戸,,北海道,置戸町[置戸],,09911
09912,,勝山,,北海道,置戸町[勝山],,09912
09913,,境野,,北海道,置戸町[境野],,09913
09914,,訓子府,,北海道,訓子府町,,09914
09915,,上常呂,,北海道,北見市[上常呂],,09915
09921,,端野,,北海道,北見市[端野],,09921
09922,,緋牛内,,北海道,北見市[緋牛内],,09922
09923,,女満別,,北海道,大空町[女満別],,09923
09924,,呼人,,北海道,網走市[呼人],,09924
09931,,藻琴,,北海道,網走市[藻琴],,09931
09932,,東藻琴,,北海道,大空町[東藻琴],,09932
09934,,浜小清水,,北海道,小清水町[浜小清水],,09934
09935,,浦士別,,北海道,網走市[浦士別],,09935
09936,,小清水,,北海道,小清水町[小清水],,09936
09941,,斜里,,北海道,斜里町[斜里],,09941
09943,,宇登呂,,北海道,斜里町[ウトロ],,09943
09944,,清里,,北海道,清里町[清里],,09944
09945,,札弦,,北海道,清里町[札弦],,09945
09951,,渚滑,,北海道,紋別市[渚滑],,09951
09953,,上渚滑,,北海道,紋別市[上渚滑],,09953
09955,,濁川,,北海道,滝上町[濁川],,09955
09956,,滝上,,北海道,滝上町[滝上],,09956
09961,,小向,,北海道,紋別市[小向],,09961
09962,,沼ノ上,,北海道,紋別市[沼の上]、湧別町[信部内],,09962
09963,,中湧別,,北海道,湧別町[中湧別],,09963
09964,,湧別,,北海道,湧別町[湧別],,09964
09965,,上湧別,,北海道,湧別町[上湧別],,09965
10000,,東京中央,とうきょうちゅうおう,東京都,千代田区[丸の内],,10000
10001,,大島,おおしま,東京都,大島町[元町・岡田・泉津・野増],,10001
10002,,波浮港,はぶみなと,東京都,大島町[差木地・波浮港],,10002
10003,,利島,としま,東京都,利島村,,10003
10004,,新島,にいじま,東京都,新島村[新島],,10004
10005,,式根島,しきねじま,東京都,新島村[式根島],,10005
10006,,神津島,こうづしま,東京都,神津島村,,10006
10011,,三宅島,みやけじま,東京都,三宅村[神着・伊豆・伊ヶ谷],,10011
10012,,坪田,つぼた,東京都,三宅村[坪田・阿古・雄山],,10012
10013,,御蔵島,みくらじま,東京都,御蔵島村,,10013
10014,,八丈島,はちじょうじま,東京都,八丈町[大賀郷],,10014
10015,,三根,みね,東京都,八丈町[三根],,10015
10016,,中ノ郷,なかのごう,東京都,八丈町[樫立・末吉・中之郷],,10016
