CODE,POPULATION,AREA,OFFICE,WORKER,O_PRIVATE,O_1ST,O_2ND,O_3RD,W_PRIVATE,W_1ST,W_2ND,W_3RD,ADD_VALUE,SALES_EST,SALES_AGRI,SALES_MINI,SALES_CONS,SALES_MANU,SALES_SUPP,SALES_INFO,SALES_TRAN,SALES_SALE,SALES_FINA,SALES_REAL,SALES_RESE,SALES_ACCO,SALES_LIVI,SALES_EDUC,SALES_MEDI,SALES_COMP,SALES_OSERV,MANU_OFFICE,MANU_WORKER,MANU_SHIP,MANU_ADD,SHIP_FOOD,SHIP_TEXT,SHIP_WOOD,SHIP_PAPE,SHIP_CHEM,SHIP_PETR,SHIP_LEAT,SHIP_META,SHIP_MACH,SHIP_ELEC,SHIP_VEHI,SHIP_OMANU,SL_OFFICE,SL_WORKER,SL_SALES,WH_OFFICE,WH_WORKER,WH_SALES,RE_OFFICE,RE_WORKER,RE_SALES,RE_AREA
dummy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12219,274656,368.17,9006,105391,8658,41,1821,6796,105391,409,33569,71413,583571,5936028,4411,3711,246739,4251704,370380,6113,151638,459454,59837,53719,41140,36824,87846,13125,84888,3307,61193,283,21205,421449464,50563992,4048230,101190,104772,534002,154215666,231070320,4301747,11581739,1337060,7260833,5056799,444627,1643,14933,409105,323,2313,142832,1320,12620,266274,296074
12220,174373,35.32,4080,37600,3936,4,648,3284,37600,36,5390,32174,137246,523289,123,0,60554,56996,435,4555,16911,213638,37164,24230,3875,20303,25201,7643,40604,2043,9014,94,2022,4997549,1968484,272874,22673,0,424184,0,202273,942739,443743,923950,210932,92817,171931,761,8234,191671,128,1068,60398,633,7166,131273,142913
12221,193152,51.39,5369,60168,5118,14,758,4346,60168,104,12959,47105,248633,1010833,684,X,61653,270023,X,6676,75345,294851,59864,37021,4697,22408,58456,17577,68997,2258,29784,177,9937,25068059,10072275,6917807,0,704550,539891,1472762,1800998,1230119,5082283,4657326,373955,232573,57513,951,9885,269244,166,1308,103249,785,8577,165995,188691
12222,131606,43.15,3117,27787,2972,5,376,2591,27787,26,2910,24851,110022,405538,110,0,38143,72517,X,28750,21809,119880,19572,7068,15163,10443,14413,10123,34379,X,8031,28,1009,7101416,1315439,0,0,18483,126798,0,0,0,0,0,0,0,0,555,4698,99674,97,525,20491,458,4173,79182,72106
12223,33932,191.14,1921,16185,1900,15,300,1585,16185,137,1920,14128,59252,211832,1039,0,13456,17129,0,174,8870,75733,8797,1957,1206,18132,4931,2518,49246,5367,3278,45,735,1596826,667216,647417,0,21700,0,0,0,0,0,0,0,0,0,454,2836,72473,95,670,34819,359,2166,37654,59925
12224,108917,21.08,3090,26478,2994,1,681,2312,26478,3,5166,21309,106163,352331,X,0,42431,39941,0,500,25459,109969,23431,12625,4320,10413,26716,4401,43037,X,6832,110,2101,3470951,1536793,1417285,0,65594,89340,0,204653,306018,692514,249504,22716,52507,89505,477,4772,102739,73,542,28431,404,4230,74308,84355
12225,86033,318.81,3365,37439,3287,41,566,2680,37439,450,12667,24322,179162,1356170,2885,5839,98896,814772,X,X,46114,168256,28170,13191,9249,13515,38135,3694,21053,12282,11673,84,7207,80244527,12371654,247566,0,0,0,0,0,2531499,75237832,755414,0,0,144177,566,4841,152569,116,814,60342,450,4027,92226,83660
12226,45601,205.53,1952,17197,1937,21,442,1474,17197,182,4500,12515,76945,473234,1200,4587,29062,127164,X,X,7168,60249,2255,4307,9298,5749,20010,892,11779,2603,10251,81,2206,11892323,5034348,424936,0,0,0,0,0,0,3835662,5628407,201502,348984,0,397,2304,46229,68,349,15286,329,1955,30943,55175
12227,164024,17.3,4509,86286,4208,3,470,3735,86286,15,5132,81139,518308,1790950,135,0,63858,119961,0,27634,93428,620600,43347,45360,13829,175994,458138,22382,62921,750,42612,115,2196,10445100,3005341,126914,0,0,486475,0,0,527135,8166598,509440,248200,0,48382,844,10728,538544,236,3295,345344,608,7433,193201,130746
12228,89245,34.52,2399,22166,2307,8,408,1891,22166,62,3003,19101,86855,375952,425,0,25837,108287,0,142,19693,126315,15091,9236,3424,6495,15761,4180,26357,2020,12689,49,979,10604252,4267764,158638,0,0,21661,0,0,0,575712,9366824,0,0,0,463,4136,115131,122,623,43287,341,3513,71844,90050
12229,60952,94.93,1958,25023,1912,15,451,1446,25023,206,8779,16038,149725,2071466,4296,X,54408,1073985,X,616,41735,73420,7858,4867,11292,6945,8307,999,22298,1782,18997,95,5803,106612225,25680230,1372775,0,477832,0,38026798,54642118,3750021,3097659,3921118,40065,590956,50257,296,2508,66186,47,303,22484,249,2205,43702,42274
12230,70734,74.94,2426,19426,2370,22,650,1698,19426,212,5089,14125,69743,328024,7179,0,31396,57757,0,X,15230,150600,9865,6208,1031,4879,19374,1805,13976,X,7134,143,2595,4716017,2141044,1614548,0,396688,47384,0,201061,72760,943462,898763,0,0,0,445,4159,120801,108,893,56723,337,3266,64078,91078
12231,92670,123.79,2350,29749,2246,31,374,1841,29749,495,3220,26034,118903,449573,4287,X,31708,30534,X,12682,34773,188097,41068,9551,1837,13638,25643,7820,32841,3236,10226,49,1368,2961191,1330907,903829,0,0,0,0,0,95047,447342,168295,0,0,0,509,6369,166485,76,565,40383,433,5804,126101,205345
12232,61674,35.48,1661,18514,1602,6,488,1108,18514,64,5858,12592,79185,369615,340,0,22213,156483,0,13852,17447,99632,8845,4838,973,7538,10758,1917,9375,1391,14015,161,3835,14612978,5310711,679634,0,997333,194130,259895,1103406,272299,5863552,2165783,1896453,593389,400577,274,3105,91152,73,519,29893,201,2586,61260,69226
12233,49636,53.88,1608,15873,1562,20,282,1260,15873,217,2917,12739,59768,330402,1659,0,17835,44811,0,97,19514,166858,9430,4702,1828,6893,28433,376,12288,6816,8862,45,1431,3727362,1358378,1250172,0,0,0,0,124253,0,382707,725274,0,0,42959,300,3409,117496,87,828,61312,213,2581,56184,70297
12234,39033,230.14,2110,11314,2094,37,422,1635,11314,469,2556,8289,31999,107417,2703,0,18071,14421,0,3499,952,32887,1791,1158,378,10977,2357,303,12003,3301,2615,72,1086,1280847,614638,619408,112896,0,0,0,91948,0,0,147114,129898,0,0,479,1873,29165,80,324,8147,399,1549,21019,24229
12235,37261,101.52,1640,12205,1620,38,410,1172,12205,442,3844,7919,49612,205686,9411,X,18800,59577,0,X,5158,73793,12542,778,751,3281,1550,783,13363,X,2756,83,2086,5567420,1814356,940798,0,125505,0,0,2068336,132327,614401,524195,0,0,0,390,2284,68433,76,493,33623,314,1791,34810,44915
12236,77499,262.35,3563,25904,3503,65,766,2672,25904,931,6301,18672,93485,612960,18294,X,43321,107135,X,2042,12090,141123,23360,2815,3516,11171,21175,1301,23444,10049,7461,115,2812,7132154,2577138,2259510,111940,173663,92523,486805,1825341,351677,271479,848702,44895,0,61236,854,4970,117341,170,991,45892,684,3979,71449,76299
12237,52222,146.77,1821,15332,1772,26,466,1280,15332,246,4654,10432,72193,309283,3045,X,16972,125551,X,23,10908,114043,1928,2594,852,4110,6448,332,14462,1853,5264,109,2740,11394337,4139054,2060984,66722,3594132,10544,0,943625,223081,3048459,163979,0,127621,0,340,2619,106732,58,540,68895,282,2079,37837,52632
12238,38594,157.44,1641,11127,1634,25,357,1252,11127,390,2526,8211,48051,144349,6875,0,11953,30939,X,X,1896,50978,10404,1576,997,2766,9170,462,10908,3594,1699,70,1327,2957757,1036002,794951,17870,54354,16020,1006725,0,204364,137268,22793,0,35799,46468,378,2247,44942,49,310,13090,329,1937,31851,56333
12239,49184,58.08,1313,8691,1291,9,239,1043,8691,102,1471,7118,33128,113965,1080,X,13456,10113,0,97,3549,44541,7687,3847,1164,2804,3171,700,12233,X,6767,45,481,882386,370460,386151,0,0,0,0,0,0,0,0,0,0,0,242,2000,42837,41,240,10324,201,1760,32513,42169
12322,20955,19.01,731,6189,709,4,81,624,6189,44,1291,4854,26203,90214,116,0,3697,13129,0,4816,6132,46796,2330,2595,318,3682,593,1024,2569,332,2084,13,320,1271105,634553,-,-,-,-,-,-,-,-,-,-,-,-,214,1776,44355,16,131,7514,198,1645,36840,41783
12329,21228,32.51,480,4596,473,4,92,377,4596,41,1022,3533,20387,68053,47,X,4824,19486,X,0,5266,29586,877,44,270,736,330,794,3379,X,1174,16,585,1932550,713700,-,-,-,-,-,-,-,-,-,-,-,-,109,988,28802,27,361,18635,82,627,10167,13073
12342,6133,19.9,219,1918,216,4,56,156,1918,54,937,927,8661,33213,183,0,1108,24065,0,0,X,3954,534,34,X,820,387,143,1134,X,349,22,807,2308178,1020694,-,-,-,-,-,-,-,-,-,-,-,-,50,242,3601,11,49,696,39,193,2905,2335
12347,14724,72.8,832,7032,820,21,190,609,7032,242,2176,4614,34715,146988,3918,X,10053,72107,0,X,10737,34906,1088,1120,155,924,1840,110,5888,844,3165,40,1687,6962533,2636152,-,-,-,-,-,-,-,-,-,-,-,-,182,1041,21907,36,237,10076,146,804,11831,17900
12349,14152,46.25,542,3551,538,20,165,353,3551,228,1367,1956,12872,62767,5248,0,6960,22032,0,0,1055,13944,836,1687,3661,974,790,51,2919,281,2330,31,815,2143743,932084,-,-,-,-,-,-,-,-,-,-,-,-,118,552,11692,16,109,4184,102,443,7508,6754
12403,16510,24.45,695,4687,688,8,229,451,4687,123,1887,2677,17896,62324,693,0,7231,30959,0,X,1211,11881,X,347,147,3170,474,299,3823,756,488,76,1099,2810039,799714,-,-,-,-,-,-,-,-,-,-,-,-,129,670,11412,21,75,2939,108,595,8474,12826
12409,7431,43.24,480,8693,471,13,98,360,8693,116,1914,6663,42989,173147,606,X,7850,50066,0,X,64862,32524,X,1449,384,579,4580,779,3030,407,5664,28,1379,4805289,1359553,-,-,-,-,-,-,-,-,-,-,-,-,78,956,24820,18,363,11604,60,593,13216,11979
12410,23762,67.01,959,7109,947,29,255,663,7109,288,2316,4505,29531,126216,2187,X,20003,43933,0,X,3964,34021,4451,779,331,2019,2520,561,4278,1197,3119,48,1172,3947867,1354802,-,-,-,-,-,-,-,-,-,-,-,-,191,1204,31630,37,304,14961,154,900,16669,21009
12421,11767,22.97,525,3031,509,3,72,434,3031,35,564,2432,11745,34212,305,0,6863,7655,0,0,239,10034,X,381,239,2271,1262,114,3370,X,377,11,224,741831,99550,-,-,-,-,-,-,-,-,-,-,-,-,110,593,8859,13,65,1448,97,528,7411,8491
12422,7222,35.59,212,1694,208,4,63,141,1694,33,452,1209,5412,18731,154,0,1296,5466,0,0,X,5729,X,0,108,285,2588,11,1721,316,628,9,230,471521,63963,-,-,-,-,-,-,-,-,-,-,-,-,36,226,5399,6,17,X,30,209,X,6615
12423,14359,28.29,444,4351,434,9,97,328,4351,91,1630,2630,16571,83922,214,0,5224,54668,0,X,1711,14030,X,221,153,2128,1510,571,1625,303,1556,18,1137,5386379,1023957,-,-,-,-,-,-,-,-,-,-,-,-,72,613,12667,9,50,2397,63,563,10269,20383
12424,11149,27.5,438,3166,433,10,120,303,3166,135,1088,1943,11321,36566,1311,X,7767,11660,0,X,902,7273,148,X,78,3913,419,56,1775,353,621,27,517,1112318,574420,-,-,-,-,-,-,-,-,-,-,-,-,80,392,6602,15,76,1595,65,316,5007,4742
12426,7337,47.11,259,3629,258,4,91,163,3629,45,1592,1992,17131,56095,83,0,3840,36062,X,0,2958,1975,0,365,153,2616,1207,150,5476,X,391,32,1040,3305172,1390951,-,-,-,-,-,-,-,-,-,-,-,-,38,146,1882,1,9,X,37,137,X,3338
12427,8206,65.51,326,3621,318,4,96,218,3621,34,1744,1843,16070,82036,393,0,2476,45447,0,0,2141,7214,97,X,X,633,21007,88,1269,417,805,28,1347,3140570,1345236,-,-,-,-,-,-,-,-,-,-,-,-,55,238,6172,10,57,4044,45,181,2128,3340
12441,9843,129.87,528,4145,523,6,127,390,4145,52,1242,2851,12815,49872,685,0,3932,20957,X,X,1215,13215,X,279,182,2735,2951,791,1473,139,546,26,862,2044542,643094,-,-,-,-,-,-,-,-,-,-,-,-,130,718,11998,17,112,2118,113,606,9881,14159
12443,7315,24.86,399,1970,396,5,64,327,1970,29,306,1635,5453,14561,389,0,1506,1298,X,X,68,4558,451,336,588,1932,1042,26,1747,277,334,11,127,115968,67646,-,-,-,-,-,-,-,-,-,-,-,-,79,349,3976,9,28,938,70,321,3038,2707
12463,8022,45.19,386,2154,382,2,74,306,2154,6,382,1766,7031,25851,X,528,5512,1836,0,X,779,9663,920,418,20,2171,1052,19,1944,778,191,10,105,149983,53359,-,-,-,-,-,-,-,-,-,-,-,-,94,411,8445,14,61,2096,80,350,6349,6411
13101,58406,11.66,34618,942339,31065,12,1942,29111,942339,37,73952,868350,13479372,103971539,678,1530,1667488,1663865,31141,8842563,3688330,49704381,13466831,4070928,5690028,450392,647399,277809,10849028,14391,2904757,150,2532,5174862,2775221,409213,89997,0,3571689,88235,154826,0,0,243620,335640,0,132046,5627,142113,47007930,3116,115624,45948081,2511,26489,1059849,391616
13102,141183,10.21,41932,755348,35745,16,2453,33276,755348,216,66354,688778,7266180,57140017,5821,X,2617384,1309272,45639,1844488,830667,36103990,6013184,2630601,2222435,462230,681019,X,1047879,10075,1278292,242,3071,7393178,3761037,1097249,340510,0,4631582,132689,350910,0,0,379145,180143,0,226912,7390,162310,32939124,4973,133439,31251374,2417,28871,1687750,491469
13103,243283,20.37,44864,989196,37116,20,2090,35006,989196,154,87147,901895,4847640,90796655,5448,0,3607917,1399147,492055,9876948,2949564,44327618,12399997,3389862,4976655,639327,2770758,225955,993972,8748,2732684,150,1919,5509567,2595915,1193406,115327,22193,1638537,156921,0,977051,35714,996045,161764,0,110704,5039,151500,40494294,2727,124689,39494716,2312,26811,999579,240352
13104,333560,18.22,39176,651285,32274,13,2401,29860,651285,58,53837,597390,4645145,24479187,787,X,2151492,648177,213425,4249336,200598,6760351,2372606,2785873,951767,408459,733189,X,1352535,33083,1332359,269,6479,18739501,6262270,575347,114198,27994,17068875,62827,0,0,56629,372062,99278,0,96085,4009,75157,5887036,1207,38694,4337054,2802,36463,1549982,593814
13105,219724,11.29,14120,206165,13018,5,1557,11456,206165,32,21307,184826,1450112,7211500,308,0,488285,202982,2451,800609,34967,3002186,1099916,177397,261718,111671,252736,161630,289445,5153,320046,286,5419,10569165,4911757,375011,130131,46336,8340250,114823,74759,183244,7507,830824,89172,0,169039,2239,29532,2514503,1015,20954,2317380,1224,8578,197123,76568
13106,198073,10.11,24628,227175,22770,2,3461,19307,227175,2,31156,196017,1291117,8095162,X,X,414256,370010,2367,185168,167896,5304749,464262,255334,147826,162174,144344,50287,260822,5569,160063,563,5125,9692262,4603014,544356,493108,250812,2793180,264139,669990,1954457,273082,711146,198102,41074,1320055,5857,58362,4735609,3270,40711,4267970,2587,17651,467640,234576
13107,256274,13.77,16661,153761,15492,0,4060,11432,153761,0,32229,121532,973216,5282905,-,0,301094,393356,1725,135105,158861,2298258,723273,130505,138794,84390,479421,17575,179437,6850,234262,893,12498,28746824,17219323,1991341,1358905,294721,4014515,12043837,1499297,2197166,2687675,1262043,200872,73184,994574,3105,31664,2011242,1400,18251,1722940,1705,13413,288302,206680
13108,498109,40.16,19421,356931,18024,11,3320,14693,356931,188,56943,299800,2664757,13254629,15749,0,1518104,725882,21552,2100411,714905,5297108,1039558,216172,279273,137091,238168,56851,238386,3493,651927,653,11593,37558387,18329978,6154128,284060,1546793,10475062,5706132,2193019,2932081,5547466,1319473,607236,475895,172433,3421,53389,4722117,1293,30733,3861295,2128,22656,860822,392278
13109,386855,22.84,21358,371830,20123,6,2673,17444,371830,43,39903,331884,2716584,24033690,514,0,639299,425306,369021,2073255,586511,11110867,5152981,380739,1069741,193508,1343722,62959,229033,7264,388969,444,6000,11417166,5122921,688853,41757,59126,2567606,597631,881796,431821,1113933,2762414,1457741,551724,219281,3522,69705,10314828,1485,50461,9701312,2037,19244,613516,226415
13110,277622,14.67,12284,122466,11389,6,991,10392,122466,50,9823,112593,637814,2947047,385,X,155442,86700,285,172862,54080,1383260,140863,111795,131841,65839,284014,46321,192648,X,119381,157,2519,5119583,2441651,691699,112004,0,412093,56812,65777,0,499499,1198279,683563,50383,947628,2132,20100,1140232,530,8092,850816,1602,12008,289416,139466
13111,717082,60.66,30784,349551,29497,14,6393,23090,349551,97,55834,293620,2206857,13456665,677,0,440447,706611,10654,166365,3058311,7463166,292039,196383,88193,129874,263134,53514,265748,11093,310457,1534,21869,48775320,21325243,4936877,619761,286534,3030823,5658663,2814945,1463172,9582163,12253004,5210732,1835303,534844,5271,60688,6971980,1689,32979,6289429,3582,27709,682551,334487
13112,903346,58.05,31983,262689,27034,47,2567,24420,262689,338,19988,242363,1315016,4837694,1973,X,374615,87133,1290,448796,172849,2147589,380238,228129,88386,139433,179595,X,252261,15280,127923,194,2279,4268049,2095946,804338,93151,164821,550330,293719,25859,633161,182608,674985,538276,0,206651,4676,43771,1929607,872,10035,1175168,3804,33736,754439,401507
13113,224533,15.11,33772,515503,29816,3,1492,28321,515503,18,30959,484526,3428833,16636326,X,0,959884,213365,6349,2788465,197529,6838005,1332386,998473,1073849,299386,642479,X,336064,2549,753698,94,1153,2195083,1174207,10982,246804,0,1020852,85497,0,0,0,42140,351111,0,245619,4624,73919,6246137,1522,40041,4855741,3102,33878,1390396,549935
13114,328215,15.59,12999,121982,12068,3,1189,10876,121982,10,14080,107892,762313,3586014,X,0,205657,108791,487,172215,63700,1281715,263881,147664,187193,44299,89384,X,819941,5623,144138,87,1183,1817494,873669,524743,134431,13186,267376,0,0,0,104934,400007,42621,0,116842,1964,19614,963238,454,7690,675670,1510,11924,287569,127823
13115,563997,34.06,21235,157249,19246,11,1634,17601,157249,52,13459,143738,657927,2744675,197,0,333986,70013,310,135232,81548,1130209,254213,153976,46032,80466,97316,66679,207665,7678,79155,125,1246,2317200,1173204,229707,131737,20959,317815,0,14319,0,106081,430473,519670,262098,183603,3106,23785,942167,606,5433,564681,2500,18352,377487,219148
13116,291167,13.01,21689,259658,18962,2,1687,17273,259658,20,21382,238256,1418228,6893086,X,X,354815,272152,2778,473132,81239,2617189,1036777,337017,413236,198649,341540,126517,205637,2386,429681,233,3490,6280383,3178536,284133,92643,0,3486568,170474,184189,27571,103270,521819,466344,0,682825,3320,39451,2297119,917,12939,1413086,2403,26512,884033,431747
13117,341076,20.61,13230,124765,12536,3,1917,10616,124765,16,21004,103745,698975,2494735,X,0,251267,398331,645,51463,111383,1091380,147518,57185,60901,59757,63320,X,109817,5690,56079,304,8179,19637991,8961342,607708,226484,30868,9461852,2226094,164578,271684,693009,3048193,614411,441353,1793038,2299,18885,1023930,608,6129,801465,1691,12756,222465,154602
13118,212264,10.16,9690,75404,9060,0,2336,6724,75404,0,16117,59287,371276,1357884,-,0,149814,139789,907,17253,91569,651393,47641,37518,22046,31545,40276,16328,69489,1185,41130,531,5515,9316686,3629064,1371008,248526,129063,2626521,237419,289853,448004,853326,1170119,614894,55464,1177963,1682,13097,592917,555,5676,466359,1127,7421,126558,89428
13119,561916,32.22,19259,195069,17825,4,3408,14413,195069,14,34634,160421,888723,3294847,X,0,233692,443463,3164,30560,139783,1464395,175664,83388,27821,66271,122660,X,339400,11443,80813,683,15067,38493420,15378424,2186460,804068,94775,11039649,2216338,686535,1304009,6091059,10654368,1259524,1095561,759563,2902,29697,1230808,836,10823,842074,2066,18874,388735,261624
