CODE,POPULATION,POP_INCREASE,AREA,DENSITY,HOUSE,HOU_INCREASE,DID_POPULATION,POP_U15,POP_O15,POP_O65,FOREIGNER,DAYTIME,WORKER,1ST_IND,2ND_IND,3RD_IND,IND_AGRI,IND_MANU,IND_SALE,IND_ACCO,IND_MEDI
dummy,,,,,,,,,,,,,,,,,,,,,
01101,248680,11053,46.42,5357.2,141429,9423,246573,23868,157719,57544,2413,,,,,,,,,,
01102,289323,4002,63.57,4551.3,139675,6013,280178,33524,174146,77275,2770,,,,,,,,,,
01103,265379,3467,56.97,4658.2,131188,6763,255174,29912,160813,68282,1655,,,,,,,,,,
01104,211835,2251,34.47,6145.5,108233,3625,208075,22500,135635,53160,1094,,,,,,,,,,
01105,225298,6646,46.23,4873.4,118650,8479,224027,23432,142582,57056,1435,,,,,,,,,,
01106,135777,-5413,657.48,206.5,62134,843,116193,13291,72469,47992,580,,,,,,,,,,
01107,217040,3462,75.1,2890,103849,6099,214749,24626,129043,59960,975,,,,,,,,,,
01108,125083,-2684,24.38,5130.6,57289,1704,123339,12724,71427,40922,670,,,,,,,,,,
01109,142625,1626,56.77,2512.3,61080,3747,138048,17217,78885,44986,467,,,,,,,,,,
01110,112355,-3371,59.87,1876.6,45634,628,109681,14272,63005,34065,575,,,,,,,,,,
01202,251084,-14895,677.87,370.4,121793,-2157,216044,23560,134953,89257,989,,,,,,,,,,
01203,111299,-10625,243.83,456.5,52817,-2649,92939,9169,55643,45426,552,,,,,,,,,,
01204,329306,-10299,747.66,440.4,156195,448,306545,34691,178060,112411,1082,,,,,,,,,,
01205,82383,-6181,81.01,1016.9,41766,-1850,68514,7769,43398,30330,380,,,,,,,,,,
01206,165077,-9665,1363.29,121.1,80349,-1729,148153,16634,90595,56355,815,,,,,,,,,,
01207,166536,-2791,619.34,268.9,80175,2468,151326,19073,96804,49000,717,,,,,,,,,,
01208,115480,-5746,1427.41,80.9,55188,-1014,77537,12014,63217,38841,402,,,,,,,,,,
01209,7334,-1509,763.07,9.6,3807,-732,0,411,3093,3828,87,,,,,,,,,,
01210,79306,-5193,481.02,164.9,35584,-571,47022,7859,42391,28880,196,,,,,,,,,,
01211,35759,-3318,471,75.9,17253,-782,23129,3731,20405,11259,321,,,,,,,,,,
01212,20114,-2107,297.84,67.5,9816,-586,14870,1711,9981,7425,134,,,,,,,,,,
01213,170113,-2624,561.57,302.9,80130,1832,142122,20426,96847,50022,722,,,,,,,,,,
01214,33563,-2817,761.47,44.1,16060,-426,26159,3484,18920,11025,435,,,,,,,,,,
01215,20413,-2622,277.69,73.5,9434,-739,9671,1539,10169,8642,44,,,,,,,,,,
01216,12555,-2121,865.04,14.5,6055,-807,5364,845,5705,5995,17,,,,,,,,,,
01217,121056,420,187.38,646,53977,1994,110103,13400,69555,36783,635,,,,,,,,,,
01218,9698,-1407,129.88,74.7,4494,-486,0,603,4280,4669,67,,,,,,,,,,
01219,21215,-1894,830.67,25.5,11214,87,14294,1971,11515,7697,529,,,,,,,,,,
01220,17858,-2056,1119.22,16,8184,-466,10468,1652,8803,7350,76,,,,,,,,,,
01221,27282,-1766,535.2,51,12810,-276,17889,3018,15232,8747,50,,,,,,,,,,
01222,8040,-1036,302.52,26.6,3816,-438,0,655,3566,3819,15,,,,,,,,,,
01223,24636,-2281,411.41,59.9,11153,-230,14007,2396,13370,8648,306,,,,,,,,,,
01223X,0,0,94.84,0,0,0,0,0,0,0,0,,,,,,,,,,
01224,97950,2302,594.5,164.8,43809,3171,84325,13012,62066,22690,704,,,,,,,,,,
01225,39490,-1702,115.9,340.7,18688,37,28615,3995,21161,13821,109,,,,,,,,,,
01226,16486,-1208,78.68,209.5,7599,-259,5033,1388,8138,6404,29,,,,,,,,,,
01227,2989,-596,55.95,53.4,1424,-241,0,142,1252,1592,10,,,,,,,,,,
01228,20039,-1870,529.42,37.9,9198,-471,9591,1634,9802,8544,110,,,,,,,,,,
01229,21131,-1805,600.71,35.2,9538,-391,13246,2211,11512,7255,224,,,,,,,,,,
01230,46391,-3234,212.21,218.6,20928,-753,34190,4775,24170,17287,167,,,,,,,,,,
01231,70331,629,294.65,238.7,30276,1430,64284,8701,41413,19673,438,,,,,,,,,,
01233,32826,-2169,444.21,73.9,14844,-210,20922,3355,16832,12601,180,,,,,,,,,,
01234,58171,-893,119.05,488.6,24640,1089,50263,6395,32140,19380,369,,,,,,,,,,
01235,56869,-567,722.42,78.7,23102,470,44733,6821,30645,19402,451,,,,,,,,,,
01236,44302,-2088,397.44,111.5,18337,-171,28056,5444,25434,13332,300,,,,,,,,,,
01303,15916,-1362,422.86,37.6,7281,-46,5436,1178,8983,5553,119,,,,,,,,,,
01304,3044,-285,78.04,39,1051,-19,0,300,1591,1142,8,,,,,,,,,,
01331,6260,-1077,293.25,21.3,3196,-375,0,377,2611,3266,42,,,,,,,,,,
01332,3794,-628,187.25,20.3,1861,-178,0,228,1711,1851,36,,,,,,,,,,
01333,4167,-486,196.75,21.2,1868,-135,0,357,2160,1649,63,,,,,,,,,,
01334,3832,-715,221.87,17.3,1871,-269,0,232,1678,1908,24,,,,,,,,,,
01337,27686,-434,216.75,127.7,11568,427,12644,3215,14743,9719,112,,,,,,,,,,
01343,3760,-466,110.63,34,1619,-41,0,342,1901,1517,114,,,,,,,,,,
01345,14338,-1608,368.79,38.9,6330,-298,0,1364,7403,5532,313,,,,,,,,,,
01346,15826,-1426,956.08,16.6,7519,-4,6799,1591,8504,5534,225,,,,,,,,,,
01347,5109,-817,310.76,16.4,2717,32,0,415,2507,2088,177,,,,,,,,,,
01361,7428,-820,109.48,67.8,3542,-210,0,589,3950,2846,19,,,,,,,,,,
01362,4306,-570,547.71,7.9,2053,-120,0,388,2047,1868,50,,,,,,,,,,
01363,3592,-457,460.58,7.8,1654,-111,0,339,1713,1540,30,,,,,,,,,,
01364,3403,-503,162.59,20.9,1597,-132,0,284,1567,1552,17,,,,,,,,,,
01367,2410,-280,142.99,16.9,1215,-55,0,163,1250,997,8,,,,,,,,,,
01370,5072,-556,568.25,8.9,2192,-88,0,468,2515,2089,4,,,,,,,,,,
01371,7398,-1075,638.68,11.6,3534,-328,0,587,3323,3482,30,,,,,,,,,,
01391,1356,-143,437.18,3.1,617,-44,0,112,680,564,2,,,,,,,,,,
01392,2838,-299,95.25,29.8,1340,-80,0,258,1411,1167,54,,,,,,,,,,
01393,2791,-291,345.65,8.1,1298,-38,0,304,1385,1102,16,,,,,,,,,,
01394,4568,-275,449.78,10.2,2081,-5,0,453,2285,1828,38,,,,,,,,,,
01395,5074,116,197.13,25.7,2515,241,0,619,2797,1307,246,,,,,,,,,,
01396,2045,-58,114.25,17.9,903,48,0,242,1098,705,37,,,,,,,,,,
01397,1911,4,119.84,15.9,959,44,0,234,1184,493,113,,,,,,,,,,
01398,2156,-138,189.41,11.4,1130,7,0,177,1044,805,63,,,,,,,,,,
01399,2941,-246,231.49,12.7,1269,-12,0,297,1446,1114,53,,,,,,,,,,
01400,15129,111,261.34,57.9,7631,657,10117,1941,9096,3731,589,,,,,,,,,,
01401,5772,-452,304.92,18.9,2728,-126,0,650,3273,1826,9,,,,,,,,,,
01402,11648,-1394,70.6,165,5750,-478,8753,1106,6157,4364,47,,,,,,,,,,
01403,1569,-202,82.27,19.1,813,-73,0,147,797,625,3,,,,,,,,,,
01404,870,-134,147.79,5.9,401,-33,0,65,357,448,1,,,,,,,,,,
01405,1831,-284,238.13,7.7,883,-111,0,148,823,859,4,,,,,,,,,,
01406,2745,-443,188.36,14.6,1282,-164,0,207,1297,1154,53,,,,,,,,,,
01407,3180,-318,167.96,18.9,1332,-148,0,344,1554,1282,67,,,,,,,,,,
01408,18000,-1607,140.59,128,8283,-486,8100,1667,9020,7260,125,,,,,,,,,,
01409,1165,44,280.09,4.2,621,87,0,131,673,361,60,,,,,,,,,,
01423,7319,-608,81.36,90,2980,7,0,693,4057,2555,46,,,,,,,,,,
01424,5120,-554,88.19,58.1,2312,-154,0,439,2490,2189,28,,,,,,,,,,
01425,2841,-638,39.98,71.1,1479,-265,0,182,1201,1458,17,,,,,,,,,,
01427,4822,-492,133.74,36.1,2063,-86,0,401,2324,2044,24,,,,,,,,,,
01428,10289,-787,168.52,61.1,4091,-166,0,1010,5280,3969,26,,,,,,,,,,
01429,11272,-1072,203.93,55.3,4964,-222,6408,1083,5528,4636,35,,,,,,,,,,
01430,3691,-886,150.4,24.5,1320,-146,0,214,2064,1376,13,,,,,,,,,,
01431,1732,-253,101.83,17,777,-73,0,173,781,777,8,,,,,,,,,,
01432,6484,-347,495.47,13.1,2543,-27,0,719,3099,2666,19,,,,,,,,,,
01433,2693,-398,48.64,55.4,1201,-68,0,217,1207,1269,43,,,,,,,,,,
01434,2329,-184,47.18,49.4,982,-35,0,229,1093,985,3,,,,,,,,,,
01436,2389,-360,191.15,12.5,926,-79,0,194,1186,1009,9,,,,,,,,,,
01437,1724,-257,158.7,10.9,737,-45,0,162,787,775,6,,,,,,,,,,
01438,2909,-272,283.35,10.3,1244,-89,0,257,1412,1240,6,,,,,,,,,,
01452,6567,-451,139.42,47.1,2658,-59,0,804,3491,2272,3,,,,,,,,,,
01453,10127,-106,68.5,147.8,3840,183,0,1545,5638,2929,43,,,,,,,,,,
01454,6319,-370,204.9,30.8,2773,75,0,649,3011,2659,10,,,,,,,,,,
01455,3520,-257,86.9,40.5,1570,-16,0,353,1706,1461,3,,,,,,,,,,
01456,2605,-371,250.13,10.4,1189,-116,0,221,1178,1206,40,,,,,,,,,,
01457,3500,-544,1049.47,3.3,1913,-189,0,263,1687,1550,48,,,,,,,,,,
01458,8314,203,247.3,33.6,3405,257,0,1085,4469,2759,266,,,,,,,,,,
01459,9668,-624,676.78,14.3,4213,-75,0,927,4992,3749,86,,,,,,,,,,
01460,10348,-478,237.1,43.6,4287,-76,5542,1195,5741,3314,60,,,,,,,,,,
01461,4733,-336,108.65,43.6,1977,-48,0,594,2406,1731,34,,,,,,,,,,
01462,2376,-179,665.54,3.6,1075,-57,0,250,1355,766,18,,,,,,,,,,
01463,1306,95,571.41,2.3,849,145,0,100,847,305,145,,,,,,,,,,
01464,3192,-404,225.11,14.2,1429,-104,0,308,1470,1414,22,,,,,,,,,,
01465,2926,-302,130.99,22.3,1227,-103,0,279,1451,1196,1,,,,,,,,,,
01468,3126,-421,644.2,4.9,1473,-201,0,316,1514,1257,26,,,,,,,,,,
01469,4145,-514,672.09,6.2,1912,-129,0,369,2075,1699,35,,,,,,,,,,
01470,706,-126,275.63,2.6,347,-58,0,44,432,208,1,,,,,,,,,,
01471,1528,-239,594.74,2.6,822,-75,0,140,770,593,8,,,,,,,,,,
01472,1370,-155,767.04,1.8,667,-23,0,120,691,559,2,,,,,,,,,,
01481,3908,-589,369.71,10.6,1878,-173,0,323,1857,1728,80,,,,,,,,,,
01482,2994,-342,627.22,4.8,1366,-40,0,265,1527,1201,67,,,,,,,,,,
01483,2936,-329,454.6,6.5,1347,-73,0,285,1463,1186,26,,,,,,,,,,
01484,6548,-779,472.65,13.9,3143,-224,0,619,3096,2832,22,,,,,,,,,,
01485,1080,-137,279.52,3.9,498,-39,0,90,569,421,8,,,,,,,,,,
01486,2520,-286,590.8,4.3,1200,-25,0,248,1238,1034,60,,,,,,,,,,
01487,2950,-293,353.56,8.3,1425,-77,0,300,1545,1097,34,,,,,,,,,,
01511,2611,-73,589.99,4.4,1238,64,0,366,1622,615,161,,,,,,,,,,
01512,3448,-433,401.64,8.6,1716,-129,0,312,1831,1293,75,,,,,,,,,,
01513,1637,-120,398.51,4.1,756,-19,0,160,822,655,4,,,,,,,,,,
01514,7565,-872,1115.93,6.8,3515,-257,0,790,4078,2696,130,,,,,,,,,,
01516,3974,-80,520.69,7.6,1951,169,0,388,2114,1357,42,,,,,,,,,,
01517,2509,-264,81.64,30.7,1246,-107,0,259,1340,910,28,,,,,,,,,,
01518,2004,-299,76.5,26.2,1037,-117,0,185,1010,809,1,,,,,,,,,,
01519,2458,-329,105.62,23.3,1199,-65,0,252,1265,941,11,,,,,,,,,,
01520,2371,-76,574.1,4.1,1225,87,0,274,1416,681,28,,,,,,,,,,
01543,18697,-1599,438.41,42.6,8309,-317,12493,1928,10043,6713,88,,,,,,,,,,
01544,4373,-635,716.8,6.1,2043,-188,0,365,1940,1978,9,,,,,,,,,,
01545,11418,-813,737.13,15.5,5349,-198,0,1337,6221,3839,187,,,,,,,,,,
01546,3883,-338,402.76,9.6,1591,-80,0,453,1868,1484,2,,,,,,,,,,
01547,4623,-462,286.89,16.1,1966,-67,0,533,2312,1772,23,,,,,,,,,,
01549,4677,-423,190.95,24.5,1873,-37,0,531,2314,1828,28,,,,,,,,,,
01550,2775,-317,527.27,5.3,1202,-102,0,270,1261,1244,5,,,,,,,,,,
01552,4875,-487,404.94,12,2266,-45,0,492,2458,1924,222,,,,,,,,,,
01555,19241,-1632,1332.45,14.4,8813,-465,7880,1961,9521,7230,69,,,,,,,,,,
01559,8270,-961,505.79,16.4,3692,-169,0,781,4243,3246,145,,,,,,,,,,
01560,2421,-300,766.89,3.2,1201,-94,0,202,1135,1084,25,,,,,,,,,,
01561,3628,-281,362.54,10,1725,-32,0,450,1969,1209,85,,,,,,,,,,
01562,1053,-63,308.08,3.4,499,-2,0,104,576,373,28,,,,,,,,,,
01563,4199,-326,636.89,6.6,2052,-10,0,432,2347,1420,228,,,,,,,,,,
01564,6775,-585,343.66,19.7,2750,-124,0,798,3470,2507,13,,,,,,,,,,
01571,3821,-470,233.57,16.4,1774,-199,0,386,1916,1512,62,,,,,,,,,,
01575,2743,-179,205.01,13.4,1170,2,0,227,1227,1237,26,,,,,,,,,,
01578,16212,-1528,425.64,38.1,7688,-267,0,1104,7639,7428,189,,,,,,,,,,
01581,4432,-406,404.61,11,1930,-196,0,567,2236,1613,46,,,,,,,,,,
01584,8442,-857,180.87,46.7,4030,-210,0,706,4031,3679,88,,,,,,,,,,
01585,7340,-808,237.16,30.9,3451,-200,0,754,3873,2712,73,,,,,,,,,,
01586,7651,-945,711.36,10.8,3647,-137,0,707,3781,3122,142,,,,,,,,,,
01601,11279,-1099,992.14,11.4,5552,-229,0,1209,6008,4062,260,,,,,,,,,,
01602,4776,-539,743.09,6.4,2288,-85,0,553,2537,1680,127,,,,,,,,,,
01604,5309,-283,585.81,9.1,2443,38,0,656,2894,1747,146,,,,,,,,,,
01607,12074,-1001,694.26,17.4,5936,-242,0,1242,6735,4097,256,,,,,,,,,,
01608,4043,-475,364.3,11.1,1913,-131,0,363,1970,1710,26,,,,,,,,,,
01609,4374,-532,284,15.4,1822,-107,0,537,2398,1438,39,,,,,,,,,,
01610,21517,-1714,1147.55,18.8,10176,-267,11042,2424,11396,7608,103,,,,,,,,,,
01631,43576,-1231,466.02,93.5,18362,343,35028,5656,24865,12907,107,,,,,,,,,,
01632,5848,-284,259.19,22.6,2524,45,0,734,3168,1938,90,,,,,,,,,,
01633,4778,13,694.23,6.9,2350,173,0,550,2537,1690,136,,,,,,,,,,
01634,5266,-276,402.88,13.1,2255,-3,0,714,2915,1629,75,,,,,,,,,,
01635,5817,-471,1063.83,5.5,2883,-160,0,591,3027,2199,33,,,,,,,,,,
01636,9094,-505,402.25,22.6,4166,35,0,909,4529,3388,135,,,,,,,,,,
01637,18048,-436,513.76,35.1,7257,88,11919,2462,10010,5535,60,,,,,,,,,,
01638,3884,-82,292.58,13.3,1684,75,0,491,2275,1118,76,,,,,,,,,,
01639,3080,-105,176.9,17.4,1311,72,0,405,1706,969,8,,,,,,,,,,
01641,5420,-318,815.68,6.6,2593,59,0,612,2825,1983,108,,,,,,,,,,
01642,6387,-643,596.54,10.7,2997,-160,0,609,3247,2517,51,,,,,,,,,,
01643,25766,-994,477.64,53.9,11029,85,15909,3168,13900,8658,108,,,,,,,,,,
01644,6294,-588,371.79,16.9,2974,-70,0,520,3029,2743,22,,,,,,,,,,
01645,3022,-160,536.71,5.6,1355,-7,0,294,1536,1192,50,,,,,,,,,,
01646,6618,-740,391.91,16.9,3108,-152,0,579,3281,2756,42,,,,,,,,,,
01647,6563,-427,1408.04,4.7,3097,-82,0,732,3199,2618,26,,,,,,,,,,
01648,2264,-218,608.9,3.7,1058,-70,0,224,1154,886,41,,,,,,,,,,
01649,4387,-532,729.85,6,1991,-95,0,425,2088,1865,34,,,,,,,,,,
01661,19105,-728,252.66,75.6,8268,149,10191,2153,11091,5704,72,,,,,,,,,,
01662,8892,-886,739.27,12,4021,-94,0,900,4809,3182,156,,,,,,,,,,
01663,5507,-554,423.63,13,2323,-2,0,633,3109,1759,84,,,,,,,,,,
01664,7230,-512,1099.37,6.6,3248,-33,0,861,3894,2475,95,,,,,,,,,,
01665,6955,-803,774.33,9,3339,-170,0,605,3405,2854,48,,,,,,,,,,
01667,2558,24,571.8,4.5,1109,83,0,298,1339,910,35,,,,,,,,,,
01668,7289,-779,773.13,9.4,3457,-152,0,564,3660,3063,90,,,,,,,,,,
01691,14380,-893,1319.63,10.9,6092,95,0,1849,7996,3992,395,,,,,,,,,,
01692,23010,-764,684.87,33.6,10577,140,9295,3021,13749,6151,107,,,,,,,,,,
01693,5023,-219,624.69,8,2206,37,0,637,2796,1571,77,,,,,,,,,,
01694,4722,-693,397.72,11.9,1958,-143,0,516,2718,1484,42,,,,,,,,,,
01695,0,0,250.57,0,0,0,0,0,0,0,0,,,,,,,,,,
01696,0,0,535.35,0,0,0,0,0,0,0,0,,,,,,,,,,
01697,0,0,954.55,0,0,0,0,0,0,0,0,,,,,,,,,,
01698,0,0,1442.82,0,0,0,0,0,0,0,0,,,,,,,,,,
01699,0,0,968.32,0,0,0,0,0,0,0,0,,,,,,,,,,
01700,0,0,756.61,0,0,0,0,0,0,0,0,,,,,,,,,,
02201,275192,-12456,824.61,333.7,118483,249,219275,28040,150122,84787,922,,,,,,,,,,
02202,168466,-8945,524.2,321.4,71022,-130,115326,17417,95115,53922,641,,,,,,,,,,
02203,223415,-7842,305.56,731.2,95671,1921,157255,25636,126567,69328,1096,,,,,,,,,,
02204,31946,-2338,217.05,147.2,11661,-109,15037,3214,17723,10943,116,,,,,,,,,,
02205,51415,-3766,404.2,127.2,20908,-235,14552,4852,27798,18363,97,,,,,,,,,,
02206,60378,-3051,725.65,83.2,25540,53,26838,6398,33001,20320,310,,,,,,,,,,
02207,39152,-1044,119.87,326.6,17252,885,21981,4994,23094,10385,659,,,,,,,,,,
02208,54103,-4390,864.12,62.6,24077,-398,16759,5714,29283,18249,153,,,,,,,,,,
02209,30934,-2382,253.55,122,10823,-161,0,2903,16001,12002,58,,,,,,,,,,
02210,30567,-1539,346.01,88.3,10049,-80,0,3282,16504,10777,48,,,,,,,,,,
02301,10126,-1016,217.09,46.6,3796,-175,0,906,5050,4164,47,,,,,,,,,,
02303,2334,-422,125.27,18.6,1127,-150,0,105,939,1290,3,,,,,,,,,,
02304,2540,-356,80.84,31.4,899,-60,0,247,1216,1077,2,,,,,,,,,,
02307,5401,-797,230.3,23.5,2358,-219,0,285,2362,2750,36,,,,,,,,,,
02321,9044,-1082,343.08,26.4,3643,-208,0,701,4299,4034,14,,,,,,,,,,
02323,7346,-1083,488.9,15,3047,-257,0,481,3139,3726,22,,,,,,,,,,
02343,1265,-150,246.02,5.1,437,-51,0,151,613,501,0,,,,,,,,,,
02361,14573,-606,37.29,390.8,4965,23,0,1679,8090,4797,27,,,,,,,,,,
02362,8665,-1011,163.43,53,3228,-193,0,631,4262,3771,2,,,,,,,,,,
02367,7326,-457,22.35,327.8,2401,19,0,836,3845,2639,11,,,,,,,,,,
02381,12700,-1235,41.88,303.2,4476,-204,0,1205,6672,4822,19,,,,,,,,,,
02384,12074,-1318,46.43,260,4256,-128,0,1263,6236,4575,15,,,,,,,,,,
02387,9657,-1530,216.34,44.6,3870,-248,0,756,4612,4289,64,,,,,,,,,,
02401,12374,-1150,81.68,151.5,5433,-132,0,1102,6556,4713,151,,,,,,,,,,
02402,14556,-1153,337.23,43.2,5447,-125,0,1406,7202,5943,54,,,,,,,,,,
02405,10447,24,83.89,124.5,3840,270,0,1394,5522,3531,81,,,,,,,,,,
02406,4229,-306,126.38,33.5,1813,28,0,359,2179,1691,76,,,,,,,,,,
02408,16428,-1527,326.5,50.3,5871,-103,0,1721,8396,6300,103,,,,,,,,,,
02411,10367,-169,252.68,41,5194,511,0,1065,6470,2618,103,,,,,,,,,,
02412,24273,51,71.96,337.3,9258,600,0,3308,13956,6671,228,,,,,,,,,,
02423,4718,-509,52.1,90.6,2090,-62,0,501,2496,1711,9,,,,,,,,,,
02424,5955,-652,295.27,20.2,2559,-19,0,633,3205,2117,12,,,,,,,,,,
02425,1636,-340,69.55,23.5,750,-73,0,125,751,757,3,,,,,,,,,,
02426,1788,-360,135.04,13.2,826,-80,0,124,802,858,1,,,,,,,,,,
02441,9082,-1053,151.79,59.8,3566,-190,0,826,4412,3783,34,,,,,,,,,,
02442,16042,-1391,177.67,90.3,6059,-64,0,1436,8139,6467,72,,,,,,,,,,
02443,4968,-586,241.98,20.5,1918,-88,0,417,2368,2182,13,,,,,,,,,,
02445,16809,-1503,153.12,109.8,6263,-156,0,1558,8525,6725,33,,,,,,,,,,
02446,13496,-529,94,143.6,5862,163,0,1276,7697,4281,66,,,,,,,,,,
02450,2197,-312,150.77,14.6,788,-43,0,165,948,1084,8,,,,,,,,,,
03201,289731,-7900,886.47,326.8,131110,1392,235450,33602,167894,80035,1321,,,,,,,,,,
03202,50369,-6307,1259.15,40,21289,-2098,10781,5003,25994,19042,125,,,,,,,,,,
03203,34728,-3330,322.51,107.7,14124,-683,0,3379,17943,13055,318,,,,,,,,,,
03205,93193,-4509,908.39,102.6,34724,925,18282,10177,50113,32231,373,,,,,,,,,,
