CODE,ELECTOR,S_VOTE,S_VALID_VOTE,H_VOTE,H_VALID_VOTE,H_JIMIN,H_KOMEI,H_RIKKEN,H_ISHIN,H_KOKUMIN,H_KYOSAN,H_REIWA,H_SHAMIN,H_NHK,H_SANSEI,H_OTHER
dummy,,,,,,,,,,,,,,,,
12231,85125 ,45325 ,44161 ,45323 ,44639 ,16856.408 ,4455.015 ,5800.655 ,6597.183 ,2864.328 ,2401.101 ,1739.623 ,778.000 ,1039.000 ,1639.680 ,468.000 
12232,51296 ,28066 ,27174 ,28063 ,27555 ,9129.829 ,3258.008 ,3881.877 ,3964.000 ,1658.113 ,2025.038 ,1105.131 ,559.000 ,710.000 ,968.000 ,296.000 
12233,40570 ,18429 ,17682 ,18428 ,18071 ,6385.883 ,3109.000 ,2026.345 ,2230.033 ,886.654 ,962.000 ,867.081 ,259.000 ,485.000 ,613.000 ,247.000 
12234,31937 ,16044 ,15282 ,16043 ,15645 ,6793.745 ,2035.000 ,2517.367 ,1359.750 ,549.632 ,855.014 ,518.238 ,252.500 ,247.000 ,366.000 ,150.750 
12235,29938 ,13112 ,12484 ,13108 ,12710 ,5918.569 ,1471.125 ,1494.687 ,1146.061 ,634.187 ,700.000 ,453.806 ,170.000 ,217.000 ,382.559 ,122.000 
12236,63396 ,27103 ,25842 ,27103 ,26419 ,10829.712 ,3570.619 ,3906.712 ,2583.109 ,1228.287 ,1410.011 ,881.163 ,374.000 ,480.380 ,797.000 ,358.000 
12237,42643 ,19211 ,18237 ,19213 ,18791 ,7404.738 ,3800.666 ,1889.093 ,1748.800 ,789.906 ,1033.022 ,768.224 ,254.200 ,322.083 ,536.000 ,244.262 
12238,31874 ,15796 ,14988 ,15795 ,15345 ,7043.553 ,1748.000 ,1618.921 ,1342.523 ,699.078 ,1020.457 ,644.090 ,356.800 ,279.571 ,428.000 ,164.000 
12239,41716 ,21505 ,20634 ,21507 ,20994 ,7973.143 ,3236.000 ,2321.832 ,2361.988 ,1092.167 ,1359.424 ,939.469 ,374.000 ,460.750 ,634.220 ,239.000 
12322,17346 ,8897 ,8609 ,8896 ,8642 ,3359.934 ,962.000 ,1303.345 ,1001.064 ,440.654 ,575.000 ,339.000 ,125.000 ,177.000 ,256.000 ,103.000 
12329,17742 ,9372 ,9091 ,9369 ,9169 ,3576.987 ,1039.000 ,1344.841 ,1171.000 ,450.158 ,557.000 ,330.011 ,171.000 ,165.000 ,249.000 ,115.000 
12342,5050 ,2899 ,2781 ,2899 ,2851 ,1234.985 ,404.000 ,345.376 ,278.000 ,131.623 ,141.000 ,103.014 ,44.000 ,48.000 ,83.000 ,38.000 
12347,11967 ,6016 ,5760 ,6015 ,5824 ,2810.750 ,618.062 ,753.054 ,505.250 ,225.883 ,314.000 ,168.000 ,88.000 ,119.000 ,149.000 ,73.000 
12349,11434 ,5738 ,5457 ,5738 ,5589 ,2693.869 ,777.000 ,640.231 ,551.055 ,240.768 ,151.333 ,167.074 ,60.000 ,104.666 ,144.000 ,59.000 
12403,13136 ,6173 ,5815 ,6173 ,6028 ,2555.763 ,1176.000 ,519.967 ,512.000 ,227.032 ,370.000 ,247.235 ,74.000 ,135.000 ,146.000 ,65.000 
12409,5965 ,2787 ,2662 ,2787 ,2716 ,1182.000 ,373.000 ,277.970 ,309.000 ,123.029 ,128.000 ,96.000 ,64.000 ,61.000 ,67.000 ,35.000 
12410,19610 ,9521 ,9001 ,9520 ,9246 ,3956.999 ,1628.000 ,1057.662 ,758.595 ,352.194 ,477.000 ,310.000 ,112.000 ,199.047 ,290.000 ,104.500 
12421,10358 ,5556 ,5312 ,5555 ,5409 ,2241.971 ,530.000 ,593.841 ,598.000 ,273.158 ,311.000 ,328.027 ,101.000 ,130.000 ,202.000 ,100.000 
12422,5939 ,3252 ,3088 ,3252 ,3161 ,1590.891 ,404.000 ,279.654 ,279.000 ,116.345 ,199.000 ,104.108 ,36.000 ,39.000 ,78.000 ,35.000 
12423,12048 ,6006 ,5689 ,6006 ,5848 ,2392.914 ,908.000 ,497.695 ,553.999 ,279.304 ,370.000 ,244.084 ,123.000 ,111.000 ,128.000 ,240.000 
12424,9518 ,4791 ,4538 ,4791 ,4657 ,2049.778 ,733.000 ,431.121 ,436.000 ,168.878 ,271.000 ,229.220 ,49.000 ,91.000 ,139.000 ,58.000 
12426,5829 ,3034 ,2883 ,3033 ,2946 ,1269.918 ,503.076 ,263.820 ,292.000 ,147.102 ,159.000 ,132.080 ,32.000 ,53.000 ,66.000 ,28.000 
12427,6785 ,3822 ,3591 ,3822 ,3700 ,1803.822 ,631.461 ,319.414 ,303.000 ,147.123 ,164.000 ,140.177 ,46.000 ,51.000 ,66.000 ,28.000 
12441,7494 ,3976 ,3759 ,3975 ,3827 ,1877.758 ,568.000 ,394.514 ,257.000 ,151.485 ,187.000 ,145.241 ,72.000 ,50.000 ,93.000 ,31.000 
12443,6525 ,3445 ,3265 ,3445 ,3325 ,1498.444 ,331.000 ,399.500 ,354.000 ,132.500 ,221.000 ,170.555 ,61.000 ,66.000 ,71.000 ,20.000 
12463,6419 ,3641 ,3487 ,3641 ,3547 ,1615.999 ,515.000 ,491.266 ,283.000 ,124.733 ,210.000 ,98.000 ,49.000 ,56.000 ,75.000 ,29.000 
13000,11454822 ,6477709 ,6298466 ,6476669 ,6306307 ,1959251.445 ,629425.135 ,794991.841 ,873112.968 ,415903.676 ,589421.304 ,398459.238 ,180061.561 ,181132.004 ,212132.660 ,72414.681 
13101,54360 ,32889 ,31992 ,32887 ,32146 ,12862.000 ,1327.000 ,3413.224 ,4765.000 ,2389.775 ,2214.000 ,1651.000 ,830.000 ,1061.000 ,1257.000 ,376.000 
13102,138866 ,82059 ,79586 ,82057 ,80141 ,29279.838 ,4344.644 ,8339.927 ,14175.493 ,5941.990 ,5133.119 ,4311.000 ,1703.081 ,2868.235 ,3113.000 ,930.666 
13103,204203 ,111503 ,108735 ,111481 ,109203 ,39582.607 ,5995.000 ,11632.397 ,17988.000 ,7015.602 ,7362.025 ,6081.360 ,2665.000 ,4350.000 ,4906.000 ,1625.005 
13104,274249 ,153642 ,150019 ,153642 ,150252 ,46477.553 ,13694.807 ,17364.061 ,20765.753 ,9983.869 ,14969.018 ,9657.193 ,4904.562 ,4991.192 ,5494.981 ,1949.000 
13105,184796 ,120304 ,117119 ,120285 ,117587 ,39404.365 ,6053.600 ,15306.545 ,16566.132 ,9227.454 ,12835.079 ,6183.256 ,3976.000 ,3130.400 ,3750.161 ,1154.000 
13106,170046 ,97745 ,94978 ,97726 ,95049 ,31399.212 ,7003.000 ,10533.723 ,14586.298 ,6823.313 ,8143.143 ,6293.280 ,2280.000 ,3101.931 ,3588.000 ,1297.090 
13107,232188 ,131076 ,127410 ,131052 ,127278 ,40977.993 ,14365.038 ,12771.587 ,18767.631 ,9236.300 ,10912.106 ,7753.884 ,2711.326 ,4046.000 ,4268.000 ,1468.125 
13108,423441 ,246424 ,239507 ,246372 ,239699 ,76517.828 ,25411.795 ,25105.874 ,38121.480 ,16130.192 ,20997.642 ,13373.460 ,5873.027 ,7839.637 ,7451.000 ,2877.049 
13109,337688 ,196960 ,191362 ,196924 ,192310 ,61212.091 ,16834.705 ,21940.698 ,29713.717 ,14443.300 ,17597.345 ,10617.000 ,4754.218 ,6082.058 ,6566.596 ,2548.259 
13110,234412 ,138271 ,134599 ,138248 ,134656 ,42519.977 ,9531.036 ,18170.337 ,20240.956 ,9199.463 ,11860.208 ,8739.000 ,3621.386 ,4224.879 ,4951.376 ,1597.368 
13111,614564 ,344315 ,335193 ,344291 ,334950 ,104120.440 ,37191.723 ,36776.740 ,52052.339 ,22738.018 ,30262.583 ,18880.867 ,8222.615 ,9563.081 ,11181.873 ,3959.703 
13112,770523 ,463163 ,448655 ,463134 ,449180 ,137564.889 ,28947.519 ,64583.153 ,67332.328 ,30737.688 ,38090.540 ,31801.188 ,15067.804 ,13361.204 ,16728.685 ,4964.984 
13113,192485 ,109203 ,105748 ,109189 ,105560 ,32794.873 ,6240.000 ,15018.204 ,14937.282 ,6758.747 ,9522.125 ,7345.000 ,3048.000 ,4080.000 ,4420.764 ,1395.000 
13114,282197 ,156100 ,152619 ,156059 ,152133 ,44150.949 ,13426.068 ,22846.566 ,19125.383 ,10822.461 ,14835.084 ,10627.000 ,4460.000 ,4452.881 ,5490.967 ,1895.631 
13115,485439 ,282213 ,276314 ,282201 ,276999 ,83455.102 ,16897.000 ,40822.125 ,37133.560 ,19779.995 ,28564.437 ,20906.000 ,10056.871 ,7026.596 ,9403.248 ,2954.055 
13116,230530 ,130791 ,127231 ,130777 ,127424 ,39656.000 ,11705.000 ,14909.428 ,17950.786 ,9561.571 ,12290.000 ,7959.154 ,3811.000 ,4028.000 ,3989.013 ,1564.042 
13117,288558 ,170421 ,163321 ,170406 ,165163 ,48664.933 ,20534.636 ,18013.029 ,23505.056 ,10495.818 ,18502.450 ,9394.812 ,4697.914 ,4573.126 ,4875.912 ,1905.300 
13118,170832 ,95844 ,93236 ,95840 ,93287 ,29067.339 ,11306.839 ,9445.518 ,12848.361 ,6182.485 ,9818.163 ,5558.449 ,2151.285 ,2734.050 ,3099.000 ,1075.500 
13119,471496 ,260584 ,254227 ,260565 ,253929 ,77303.007 ,28781.698 ,30818.624 ,32348.889 ,17099.332 ,26237.636 ,15603.907 ,7014.000 ,7470.062 ,8256.395 ,2995.436 
13120,617390 ,346698 ,338266 ,346688 ,338084 ,102383.814 ,31913.004 ,45154.841 ,47087.921 ,23807.245 ,31493.674 ,21705.097 ,10325.265 ,8948.491 ,11454.222 ,3810.409 
13121,567443 ,293861 ,285241 ,293803 ,284666 ,88730.380 ,43105.961 ,29659.333 ,34676.995 ,15910.618 ,27378.308 ,18332.101 ,5693.248 ,8621.568 ,9176.157 ,3381.311 
13122,380678 ,200215 ,194809 ,200177 ,194596 ,61446.380 ,25563.841 ,19834.821 ,26377.349 ,11642.180 ,18426.202 ,12040.646 ,4393.813 ,6114.192 ,6247.331 ,2509.230 
13123,556505 ,292140 ,283442 ,291942 ,282716 ,90356.314 ,39212.293 ,28229.209 ,39464.037 ,17306.544 ,22321.161 ,17795.169 ,5822.128 ,9127.219 ,9341.589 ,3740.318 
13201,472358 ,260820 ,253621 ,260795 ,253829 ,75433.753 ,37865.000 ,32956.525 ,29915.495 ,14983.411 ,23068.945 ,15327.179 ,7355.043 ,6184.172 ,8017.514 ,2721.944 
13202,154532 ,82053 ,79979 ,82040 ,80092 ,25106.332 ,9380.479 ,10242.823 ,9732.699 ,4838.142 ,8113.140 ,4846.357 ,2216.421 ,2029.448 ,2694.148 ,892.000 
13203,124728 ,77497 ,75200 ,77473 ,75605 ,23231.999 ,4003.060 ,13472.596 ,9743.999 ,5704.342 ,6739.076 ,4816.000 ,2864.000 ,1795.923 ,2535.000 ,699.000 
13204,158804 ,96141 ,93716 ,96112 ,93897 ,28064.868 ,6761.651 ,14862.169 ,12652.499 ,6477.830 ,8711.140 ,6830.411 ,3125.000 ,2340.250 ,3158.675 ,912.500 
13205,112258 ,59182 ,56632 ,59172 ,56920 ,18925.907 ,7061.602 ,7304.036 ,6672.915 ,3003.912 ,5031.022 ,3704.000 ,1482.708 ,1414.397 ,1725.000 ,594.492 
13206,215625 ,124908 ,121252 ,124880 ,121744 ,38025.487 ,11118.029 ,17085.628 ,16182.194 ,8618.260 ,10415.169 ,7903.420 ,3771.884 ,3277.904 ,3970.961 ,1375.052 
13207,94702 ,51399 ,50050 ,51391 ,49966 ,15959.803 ,6383.673 ,6277.724 ,5891.078 ,3062.272 ,4509.205 ,2970.117 ,1554.000 ,1254.235 ,1571.886 ,532.000 
13208,199160 ,113657 ,111007 ,113629 ,110973 ,33282.961 ,9566.000 ,15094.496 ,15067.061 ,8155.503 ,10541.102 ,7943.681 ,3628.927 ,2847.897 ,3660.000 ,1185.363 
13209,360734 ,197882 ,193436 ,197859 ,193342 ,57834.123 ,19540.887 ,26372.541 ,28780.719 ,11454.251 ,17658.543 ,11716.623 ,6018.280 ,5100.789 ,6816.710 ,2048.515 
13210,103820 ,62718 ,61118 ,62704 ,61293 ,19052.978 ,3917.026 ,9941.206 ,7784.000 ,4465.766 ,5932.017 ,3987.000 ,2210.000 ,1473.000 ,1962.000 ,568.002 
13211,160774 ,93769 ,91585 ,93753 ,91726 ,26904.507 ,10361.000 ,13779.157 ,11645.759 ,5732.908 ,8437.044 ,5814.252 ,3075.410 ,2176.955 ,2874.000 ,925.000 
13212,156365 ,87976 ,85024 ,87973 ,85708 ,25882.013 ,7514.000 ,11395.503 ,11586.770 ,5961.385 ,9245.247 ,5408.221 ,2823.475 ,2260.815 ,2687.560 ,943.000 
13213,127366 ,72099 ,70206 ,72072 ,70236 ,20614.000 ,9258.000 ,8961.153 ,8565.000 ,3690.846 ,8147.026 ,4510.000 ,2010.000 ,1716.000 ,2024.973 ,739.000 
13214,106683 ,66041 ,63739 ,66029 ,64476 ,19682.665 ,4903.000 ,10017.105 ,8569.441 ,4511.796 ,6283.157 ,4026.302 ,2395.461 ,1449.924 ,2009.974 ,627.166 
13215,64437 ,39000 ,37862 ,38989 ,38107 ,11329.800 ,2993.000 ,5441.870 ,4808.000 ,2506.129 ,4092.014 ,2721.184 ,1616.000 ,977.000 ,1300.000 ,322.000 
13218,46236 ,24601 ,23845 ,24600 ,23858 ,7828.984 ,3340.000 ,2763.150 ,2800.074 ,1342.849 ,1899.218 ,1578.250 ,635.000 ,580.818 ,838.651 ,251.000 
13219,70205 ,40820 ,39418 ,40814 ,39664 ,12137.560 ,3335.521 ,5326.099 ,5096.032 ,2524.823 ,4406.181 ,2813.279 ,1328.172 ,1012.326 ,1233.000 ,451.000 
13220,71167 ,39498 ,38473 ,39492 ,38388 ,11027.818 ,6236.000 ,5011.923 ,4429.000 ,1909.076 ,4085.118 ,2255.156 ,1061.000 ,906.905 ,1084.000 ,382.000 
13221,62799 ,35145 ,34289 ,35144 ,34323 ,10030.199 ,3840.000 ,4421.868 ,4051.686 ,1860.131 ,4734.000 ,2124.800 ,1043.312 ,876.000 ,1005.000 ,336.000 
13222,98045 ,54791 ,52868 ,54774 ,53366 ,15576.943 ,6095.000 ,7001.478 ,6535.054 ,2886.521 ,6533.339 ,3270.000 ,1977.000 ,1375.660 ,1541.000 ,574.000 
13223,58542 ,29140 ,28363 ,29134 ,28170 ,8330.865 ,5591.000 ,3045.546 ,2857.999 ,1243.453 ,2869.124 ,1718.098 ,587.000 ,766.909 ,845.000 ,315.000 
13224,125075 ,71756 ,70135 ,71746 ,70155 ,19915.526 ,6096.000 ,10437.879 ,9850.505 ,4125.120 ,7683.143 ,4645.000 ,2707.346 ,1751.915 ,2272.558 ,670.000 
13225,75916 ,44689 ,43556 ,44685 ,43573 ,13566.574 ,3831.000 ,6124.231 ,6365.428 ,2988.684 ,3616.092 ,2792.414 ,1228.571 ,1190.000 ,1433.000 ,437.000 
13227,45393 ,24140 ,23216 ,24138 ,23459 ,7384.789 ,2892.000 ,3239.452 ,2774.999 ,1379.538 ,2112.068 ,1459.193 ,643.008 ,576.960 ,779.985 ,217.000 
13228,67180 ,35167 ,34047 ,35162 ,34059 ,11255.493 ,4433.000 ,4662.911 ,3689.049 ,1700.088 ,3104.083 ,2116.372 ,874.000 ,745.000 ,1099.000 ,380.000 
13229,171239 ,99983 ,97556 ,99951 ,97550 ,29761.938 ,8565.000 ,15016.891 ,13150.054 ,6152.107 ,8957.006 ,6424.000 ,2984.000 ,2451.000 ,3078.000 ,1010.000 
13303,27176 ,13164 ,12738 ,13162 ,12667 ,4578.117 ,2052.000 ,1472.308 ,1361.713 ,531.691 ,839.037 ,791.000 ,255.000 ,311.000 ,352.462 ,122.666 
13305,13692 ,7457 ,7140 ,7457 ,7234 ,2548.000 ,1029.000 ,958.726 ,773.500 ,326.273 ,592.000 ,386.000 ,204.500 ,158.000 ,194.000 ,64.000 
13307,1865 ,1160 ,1080 ,1160 ,1107 ,478.000 ,172.000 ,136.250 ,82.000 ,55.750 ,56.000 ,55.000 ,26.000 ,13.000 ,25.000 ,8.000 
13308,4337 ,2516 ,2346 ,2516 ,2358 ,983.559 ,330.000 ,242.203 ,182.500 ,114.796 ,200.000 ,168.106 ,52.500 ,34.000 ,32.333 ,18.000 
13361,6101 ,3601 ,3296 ,3600 ,3309 ,1283.000 ,444.000 ,353.625 ,249.000 ,89.874 ,466.000 ,150.000 ,76.000 ,73.000 ,90.000 ,34.500 
13362,265 ,206 ,198 ,206 ,197 ,115.000 ,25.000 ,8.888 ,7.000 ,11.111 ,13.000 ,9.000 ,0.000 ,1.000 ,4.000 ,3.000 
13363,2227 ,1243 ,1169 ,1243 ,1185 ,632.000 ,90.000 ,112.857 ,69.000 ,35.142 ,89.000 ,73.000 ,22.000 ,22.000 ,27.000 ,13.000 
13364,1530 ,932 ,894 ,932 ,903 ,420.000 ,144.000 ,79.109 ,78.000 ,35.890 ,31.000 ,44.000 ,16.000 ,23.000 ,24.000 ,8.000 
13381,2037 ,1154 ,1086 ,1154 ,1094 ,493.000 ,121.000 ,134.561 ,85.000 ,46.438 ,90.000 ,45.000 ,19.000 ,26.000 ,22.000 ,12.000 
13382,234 ,180 ,174 ,180 ,175 ,63.000 ,10.000 ,23.412 ,22.000 ,5.588 ,18.000 ,22.000 ,4.000 ,4.000 ,0.000 ,3.000 
13401,6067 ,3512 ,3346 ,3512 ,3369 ,1198.000 ,642.000 ,400.772 ,317.000 ,89.227 ,228.000 ,235.000 ,66.000 ,80.000 ,83.000 ,30.000 
13402,152 ,103 ,94 ,103 ,91 ,32.000 ,11.000 ,3.000 ,14.000 ,3.000 ,8.000 ,13.000 ,2.000 ,4.000 ,1.000 ,0.000 
13421,2107 ,1188 ,1103 ,1187 ,1131 ,352.000 ,88.000 ,120.206 ,144.000 ,45.793 ,102.000 ,137.000 ,21.000 ,55.000 ,49.000 ,17.000 
14000,7696783 ,4195301 ,4090175 ,4194692 ,4102523 ,1356430.810 ,430355.985 ,541279.102 ,646922.707 ,270584.817 ,296132.189 ,186016.944 ,103803.219 ,96614.323 ,133704.098 ,40677.389 
14101,238725 ,124249 ,120744 ,124210 ,121380 ,39176.856 ,14022.637 ,13018.212 ,19383.365 ,8760.858 ,10308.172 ,5428.790 ,2656.857 ,3186.329 ,3940.879 ,1497.032 
14102,202783 ,108948 ,105809 ,108919 ,106449 ,34845.400 ,9901.613 ,13077.464 ,17477.817 ,8131.682 ,7863.034 ,4982.200 ,2672.000 ,2878.386 ,3511.965 ,1107.429 
14103,86124 ,47877 ,46665 ,47867 ,46810 ,16319.549 ,4014.000 ,5373.963 ,7702.699 ,3461.080 ,3002.003 ,2175.401 ,1123.300 ,1423.000 ,1687.000 ,528.000 
14104,120114 ,62748 ,60977 ,62736 ,61197 ,20171.101 ,5703.077 ,7178.080 ,10212.131 ,3928.841 ,4023.125 ,3186.737 ,1638.000 ,1877.875 ,2597.000 ,681.026 
14105,166125 ,86414 ,83725 ,86405 ,84352 ,28024.137 ,10439.319 ,9615.941 ,12315.109 ,5115.164 ,6784.925 ,4016.268 ,2056.000 ,2241.642 ,2831.447 ,912.037 
14106,172007 ,94241 ,91702 ,94211 ,92095 ,28274.151 ,11985.076 ,12646.286 ,14552.060 ,5898.542 ,6653.014 ,3879.419 ,2215.350 ,2232.875 ,2874.000 ,884.217 
14107,139576 ,75358 ,73264 ,75341 ,73704 ,23739.723 ,7986.417 ,10370.030 ,11641.362 ,4748.074 ,5124.262 ,3160.246 ,2019.545 ,1827.365 ,2390.967 ,696.000 
14108,166920 ,95395 ,92827 ,95378 ,93152 ,30348.563 ,9144.000 ,13594.767 ,15355.514 ,5881.231 ,6828.012 ,3707.777 ,2514.333 ,1970.000 ,2892.511 ,915.282 
14109,294520 ,167246 ,162838 ,167201 ,163766 ,53957.283 ,12285.612 ,22584.166 ,27393.096 ,13052.803 ,11451.147 ,7667.982 ,4120.418 ,3956.239 ,5652.140 ,1645.099 
14110,234793 ,132599 ,129051 ,132579 ,129502 ,42073.859 ,12132.392 ,17691.587 ,21962.279 ,9499.412 ,9720.302 ,5311.185 ,3181.000 ,2769.402 ,3977.572 ,1183.000 
14111,182970 ,103437 ,100512 ,103426 ,101030 ,34345.413 ,10346.452 ,13406.312 ,15894.850 ,6305.731 ,7644.422 ,3883.341 ,2713.045 ,2221.145 ,3197.991 ,1071.285 
14112,207739 ,113924 ,110396 ,113901 ,111314 ,33911.861 ,14360.758 ,16583.482 ,17495.527 ,6514.623 ,8309.013 ,4393.542 ,3035.000 ,2401.206 ,3247.943 ,1061.034 
14113,150422 ,83310 ,81046 ,83291 ,81492 ,25636.186 ,8573.000 ,11811.820 ,13323.134 ,5517.317 ,5619.000 ,3581.661 ,2179.000 ,1903.000 ,2552.873 ,795.000 
14114,103346 ,54209 ,52528 ,54198 ,52801 ,16500.888 ,7035.000 ,7374.077 ,8042.999 ,3206.902 ,3752.020 ,2334.111 ,1319.000 ,1110.000 ,1609.000 ,517.000 
14115,103296 ,60445 ,59102 ,60435 ,58879 ,20405.461 ,4866.721 ,9196.392 ,9418.999 ,3520.727 ,4148.764 ,2394.363 ,1546.000 ,1183.564 ,1731.000 ,467.000 
14116,128741 ,71578 ,69553 ,71568 ,69802 ,22872.469 ,7583.000 ,9987.652 ,11041.000 ,4514.472 ,5139.053 ,2757.402 ,1746.000 ,1400.000 ,2132.946 ,628.000 
14117,258840 ,152385 ,148604 ,152337 ,149438 ,49876.618 ,9130.031 ,23127.274 ,26595.999 ,10411.691 ,9267.177 ,6932.362 ,3957.000 ,3287.873 ,5591.966 ,1260.000 
14118,173649 ,98884 ,96448 ,98863 ,96980 ,32826.636 ,7346.000 ,13440.440 ,17485.999 ,7219.559 ,5182.172 ,4287.363 ,2162.000 ,2437.827 ,3648.000 ,944.000 
14131,187938 ,91750 ,89457 ,91743 ,89694 ,28054.417 ,12942.456 ,7979.404 ,13727.410 ,5996.574 ,8990.295 ,3892.168 ,1731.837 ,2538.390 ,2827.000 ,1014.034 
14132,140194 ,78745 ,77041 ,78738 ,77280 ,24178.200 ,8851.836 ,8093.441 ,13819.252 ,6052.449 ,6589.477 ,3063.462 ,1747.000 ,1933.872 ,2209.935 ,741.065 
14133,215467 ,125543 ,122747 ,125518 ,123249 ,39870.845 ,9675.026 ,13911.539 ,22676.694 ,10847.460 ,9823.028 ,5472.465 ,2780.000 ,3128.973 ,3820.573 ,1242.388 
14134,191373 ,105008 ,102811 ,104995 ,103043 ,32167.848 ,10764.000 ,12003.923 ,17329.041 ,7615.182 ,8302.212 ,5289.000 ,2322.000 ,2744.821 ,3412.965 ,1092.000 
14135,182115 ,101812 ,99578 ,101806 ,99864 ,29910.349 ,9184.000 ,13358.475 ,15758.082 ,7480.571 ,8987.000 ,5516.448 ,2724.069 ,2513.000 ,3314.000 ,1118.000 
14136,192870 ,107360 ,105185 ,107348 ,105366 ,33396.063 ,10749.732 ,13362.866 ,18514.725 ,7184.973 ,7402.000 ,5105.232 ,2559.371 ,2406.267 ,3666.603 ,1018.158 
14137,148733 ,89382 ,87542 ,89365 ,87806 ,27308.224 ,5886.000 ,13991.943 ,15112.112 ,5972.009 ,6636.048 ,4347.000 ,2833.000 ,1894.000 ,3031.658 ,794.000 
14151,142112 ,76289 ,74601 ,76289 ,74701 ,24644.761 ,9870.000 ,11123.012 ,10313.898 ,3997.987 ,4897.063 ,3458.956 ,1659.363 ,1718.969 ,2234.952 ,782.030 
14152,227123 ,117495 ,115023 ,117489 ,114799 ,36995.897 ,15549.568 ,16299.876 ,16508.763 ,6734.289 ,7336.232 ,5357.469 ,2404.380 ,2854.326 ,3661.188 ,1097.000 
14153,234731 ,130355 ,127614 ,130353 ,127726 ,40292.267 ,13364.055 ,18941.360 ,19149.769 ,8325.574 ,9326.027 ,6284.583 ,3831.357 ,3018.000 ,3897.000 ,1296.000 
14201,335182 ,169176 ,164806 ,169171 ,164789 ,63878.508 ,22123.676 ,16698.751 ,20849.898 ,8921.111 ,11339.349 ,6750.519 ,3792.344 ,3708.070 ,5075.616 ,1651.142 
14203,215707 ,108588 ,105482 ,108584 ,105805 ,37302.799 ,13878.000 ,12239.126 ,14584.201 ,6166.966 ,7508.020 ,4452.587 ,2920.000 ,2449.980 ,3297.293 ,1006.019 
14204,151144 ,91396 ,89512 ,91380 ,88678 ,28945.965 ,5764.268 ,14024.070 ,13699.118 ,5341.973 ,7535.007 ,4848.860 ,2764.000 ,1772.731 ,3230.000 ,752.000 
14205,367961 ,199106 ,194925 ,199074 ,195169 ,60078.436 ,17493.760 ,29561.002 ,32108.174 ,13798.096 ,13758.331 ,9494.200 ,5632.000 ,4509.990 ,6896.000 ,1839.000 
14206,160806 ,83615 ,81198 ,83615 ,81989 ,33445.204 ,8923.626 ,9565.155 ,10965.502 ,4067.841 ,5139.204 ,3354.189 ,1762.120 ,1633.170 ,2353.562 ,779.416 
14207,205803 ,114521 ,111837 ,114505 ,112309 ,36683.201 ,11298.629 ,14637.430 ,18108.079 ,6816.612 ,7667.106 ,5777.673 ,3453.000 ,2645.220 ,4132.000 ,1090.042 
14208,50582 ,30348 ,29817 ,30345 ,29566 ,9681.999 ,2195.000 ,4288.583 ,4692.000 ,1628.416 ,2576.000 ,1672.000 ,910.000 ,647.000 ,1016.000 ,259.000 
14210,36883 ,17311 ,16762 ,17311 ,16857 ,6391.846 ,2600.000 ,1511.409 ,2019.057 ,669.912 ,1551.000 ,719.111 ,405.000 ,329.000 ,499.608 ,161.052 
14211,134872 ,68749 ,67007 ,68742 ,67023 ,23347.527 ,7443.648 ,8750.616 ,10372.356 ,4041.351 ,4306.008 ,2889.674 ,1833.428 ,1468.382 ,1915.000 ,655.000 
14212,185223 ,93593 ,91446 ,93574 ,91357 ,30670.959 ,11252.400 ,13046.498 ,13160.843 ,5927.583 ,5483.006 ,3847.114 ,1989.000 ,2126.600 ,2957.404 ,895.583 
14213,201207 ,104961 ,102615 ,104949 ,102686 ,32857.908 ,12506.689 ,13459.909 ,15889.101 ,6716.082 ,6787.015 ,4918.313 ,2418.007 ,2561.310 ,3492.656 ,1079.000 
14214,83650 ,44937 ,43778 ,44934 ,43893 ,15542.521 ,4781.724 ,6341.245 ,6004.327 ,3094.754 ,2662.000 ,1748.145 ,1065.000 ,989.275 ,1227.000 ,437.003 
14215,113572 ,65249 ,63715 ,65249 ,63986 ,21642.708 ,6173.000 ,8357.913 ,10544.288 ,4656.043 ,4051.002 ,2926.000 ,1601.042 ,1395.000 ,2009.000 ,630.000 
14216,110331 ,56788 ,55472 ,56782 ,55607 ,17981.670 ,6879.000 ,6940.983 ,8277.282 ,3468.016 ,4176.007 ,2667.000 ,1399.000 ,1378.037 ,1799.000 ,641.000 
14217,35224 ,19354 ,18825 ,19354 ,18864 ,7468.813 ,2237.000 ,2264.257 ,2704.121 ,772.742 ,1226.000 ,712.063 ,448.000 ,358.000 ,520.000 ,153.000 
14218,67720 ,34382 ,33353 ,34377 ,33518 ,11466.868 ,5319.787 ,3838.641 ,4680.000 ,2106.286 ,1995.022 ,1327.108 ,725.053 ,752.212 ,976.000 ,331.016 
14301,27564 ,16664 ,16350 ,16664 ,16167 ,5337.000 ,1159.000 ,2352.152 ,2416.000 ,735.847 ,1270.039 ,1170.000 ,491.000 ,340.000 ,759.960 ,136.000 
14321,40611 ,19760 ,19289 ,19761 ,19343 ,6239.000 ,2930.000 ,2557.685 ,2600.000 ,1233.314 ,1273.000 ,778.000 ,442.000 ,479.000 ,532.000 ,279.000 
14341,27873 ,15873 ,15424 ,15872 ,15525 ,5524.936 ,1409.000 ,1953.461 ,2258.062 ,847.538 ,1158.000 ,837.000 ,561.000 ,310.000 ,543.000 ,123.000 
