CODE,POPULATION,AREA,OFFICE,WORKER,O_PRIVATE,O_1ST,O_2ND,O_3RD,W_PRIVATE,W_1ST,W_2ND,W_3RD,ADD_VALUE,SALES_EST,SALES_AGRI,SALES_MINI,SALES_CONS,SALES_MANU,SALES_SUPP,SALES_INFO,SALES_TRAN,SALES_SALE,SALES_FINA,SALES_REAL,SALES_RESE,SALES_ACCO,SALES_LIVI,SALES_EDUC,SALES_MEDI,SALES_COMP,SALES_OSERV,MANU_OFFICE,MANU_WORKER,MANU_SHIP,MANU_ADD,SHIP_FOOD,SHIP_TEXT,SHIP_WOOD,SHIP_PAPE,SHIP_CHEM,SHIP_PETR,SHIP_LEAT,SHIP_META,SHIP_MACH,SHIP_ELEC,SHIP_VEHI,SHIP_OMANU,SL_OFFICE,SL_WORKER,SL_SALES,WH_OFFICE,WH_WORKER,WH_SALES,RE_OFFICE,RE_WORKER,RE_SALES,RE_AREA
35203,193966,1023.23,8286,100003,8166,125,1045,6996,92669,1423,13695,77551,403154,2813744,7726,1670,171584,224754,1529,48777,98392,898546,219347,50360,43908,25502,33139,24973,874307,7294,81937,159,7507,21473180,8669062,2965439,144068,967508,763778,688818,663204,750568,6394628,185610,1513768,2584200,181701,1857,19688,819980,493,4210,368219,1364,15478,451761,297180
35204,44626,698.31,2868,20402,2800,86,468,2246,19179,823,3366,14990,55209,199723,4147,0,20970,19578,9807,1458,2846,75466,13847,3966,1992,6712,5553,1724,21474,4614,5571,80,1386,1730991,674360,536838,31428,174753,0,0,0,73217,159495,154965,0,0,0,629,3181,62866,100,592,18909,529,2589,43956,76171
35206,113979,189.37,4205,54044,4171,22,676,3473,50335,216,16575,33544,216697,1374885,1145,X,84035,830393,X,654,47384,224050,28807,11181,7315,10437,17651,5864,58783,3937,16937,125,13266,81703887,26108112,1465755,237568,0,1445360,6820523,10516075,2518700,930049,469942,0,56799768,0,975,7554,176041,217,1640,65075,758,5914,110966,159425
35207,55887,89.36,2065,25262,2045,5,410,1630,24547,110,8023,16414,128735,673792,X,0,38485,334588,X,2756,22981,191176,9280,10459,4491,6231,10030,1554,19231,2239,10031,112,7141,33233238,11222784,49820,175451,66929,0,0,0,294225,12798341,7045963,238370,10690421,148590,524,4840,178301,114,1028,89429,410,3812,88873,109133
35208,129125,873.72,5386,56933,5283,38,998,4247,53324,364,13938,39022,216824,945568,2415,X,128515,313275,X,4118,35242,268018,37699,16150,11180,15557,16330,5629,66056,4211,19351,145,7589,30603179,13328555,2270716,3707338,498900,6529366,7815817,1482167,1306333,398488,3232769,32038,1745169,345419,1096,8046,227455,225,1564,105489,871,6482,121966,151913
35210,49798,92.13,1752,19786,1731,15,294,1422,19313,131,6663,12519,99306,853112,438,0,24722,650939,0,4205,7783,88438,13742,2913,11117,3954,3860,1356,18961,2373,18311,55,4636,56790319,31367691,1280927,0,0,0,31359560,0,0,19131459,598899,0,3981092,0,383,2634,77401,60,329,42366,323,2305,35035,52897
35211,32519,357.31,1649,14284,1610,48,284,1278,13759,452,3019,10288,48936,195183,4537,X,11226,61039,0,X,7310,53783,9940,1096,666,5388,4298,889,17860,3175,2506,52,1742,5893061,2759741,1796790,0,55209,0,0,0,451751,2652920,0,0,0,0,390,2109,46239,74,347,15984,316,1762,30256,46192
35212,30799,140.05,1914,15116,1876,26,235,1615,14552,213,2265,12074,57676,274457,557,0,22561,31980,65224,486,4207,73556,12780,1985,2742,16569,9432,1171,23887,1997,5322,31,932,3134122,1006726,268834,0,0,0,1352404,0,0,45270,0,40633,836320,0,424,2947,63685,74,541,19558,350,2406,44127,81177
35213,23247,472.64,1191,11631,1152,48,219,885,11023,827,3663,6533,39231,188133,1968,8070,15293,105636,435,135,5982,27107,5206,700,433,1453,2328,1318,6806,1617,3643,55,2654,10343875,2764241,176995,0,82397,0,528585,0,4610216,423740,543014,1545186,0,0,251,1380,22718,30,174,5335,221,1206,17383,25372
35215,137540,656.29,6487,72359,6414,26,1070,5318,70522,218,19369,50935,398722,2253682,2581,X,160908,1144686,X,13937,121843,407220,125532,26872,29681,35392,32347,8216,80806,6634,56760,160,11619,113176074,46183509,1889002,0,226967,446662,86912804,3347149,4620710,11849986,1820525,568087,148918,69451,1332,9957,345739,367,2656,190802,965,7301,154937,155112
35216,60326,133.09,2258,26977,2234,25,404,1805,26314,531,9070,16713,120393,883162,928,0,33130,547380,63675,269,17025,109797,33380,3817,6191,5060,20036,3889,26371,2263,9949,112,6991,53725539,11881357,434974,21795,0,0,8854875,1267987,865077,5407241,4525889,0,1525687,151940,495,3805,92503,70,651,34928,425,3154,57575,91427
35305,14798,138.09,789,5015,755,4,100,651,4735,16,729,3990,11695,36803,268,0,7998,5112,X,X,1362,9849,1084,107,140,1396,406,1320,5035,1706,880,13,301,480536,155865,0,0,0,0,0,0,0,0,0,0,0,0,195,604,6879,19,63,804,176,541,6075,10480
35321,6034,10.58,194,3483,189,1,65,123,3391,5,1856,1530,24805,458088,X,0,22672,418183,0,X,5540,1959,1034,70,6129,289,549,X,709,X,704,5,1316,41802858,10040533,0,0,0,0,0,0,0,0,0,0,0,0,22,124,1360,4,25,531,18,99,829,702
35341,2342,34.69,233,1051,222,1,43,178,977,10,207,760,4283,14152,X,0,2401,145,X,X,X,834,X,X,3097,113,140,X,404,320,76,2,9,X,X,0,0,0,0,0,0,0,0,0,0,0,0,49,113,463,4,15,X,45,98,X,186
35343,14483,50.42,515,4857,506,8,131,367,4638,51,1913,2674,17547,76995,151,X,6434,45457,X,664,1815,14148,794,169,2021,348,271,93,3377,587,494,39,1431,4507565,1769207,0,0,0,0,0,0,0,0,0,0,0,0,100,697,12032,16,69,1622,84,628,10410,9423
35344,11914,34.59,480,4401,471,0,100,371,4248,0,1032,3216,14822,63858,0,0,4110,29743,X,X,2568,13157,676,336,356,1280,2715,96,7348,462,989,20,780,2945558,702329,0,0,0,0,0,0,0,0,0,0,0,0,109,676,11755,21,75,1846,88,601,9909,15235
35502,3055,115.95,160,1224,152,16,20,116,1147,268,299,580,3156,8454,1250,0,613,2835,0,0,X,2120,X,X,76,44,76,X,398,X,403,5,242,X,X,0,0,0,0,0,0,0,0,0,0,0,0,27,169,1308,2,4,X,25,165,X,2707
36201,252391,191.39,13824,140442,13721,70,1709,11942,134185,639,19833,113713,663064,3075358,9184,0,207857,424542,40932,52282,82138,932773,308672,74569,49786,40565,35031,49485,657722,5021,104798,307,9539,41044995,24421548,4546631,508750,2496681,1308510,26942717,1222402,383462,1406264,1212112,13697,0,139332,2746,21670,822386,832,7923,578191,1914,13747,244195,303338
36202,54622,135.66,2549,24513,2521,35,411,2075,23851,245,6605,17001,90585,404608,7288,1722,26689,198942,144,557,18276,79178,8991,3432,1735,10239,5596,4672,28551,2855,5741,100,4031,19276351,9760291,1043521,82744,52900,1651492,4265222,1176270,73736,667472,98346,34822,452662,439746,521,3179,66726,80,527,26312,441,2652,40414,59698
36203,36149,45.37,1608,16174,1583,39,281,1263,15288,506,2964,11818,58820,202967,4903,0,9191,60244,1940,308,10557,56161,5024,2408,586,3416,4692,840,36169,2091,4436,60,1696,5236850,2160051,225691,26337,1383126,895082,0,0,0,366950,491904,324723,127253,0,368,2532,47712,61,324,10200,307,2208,37513,56539
36204,69470,279.25,2969,32755,2922,50,543,2329,31650,396,13125,18129,140626,828381,2475,0,55399,450771,103719,365,19651,95506,25675,6011,2723,7108,5385,2584,29558,5033,16420,102,10729,44706998,18005339,1003826,940251,422705,6054658,1148713,25484,471158,381572,964381,0,0,16773,616,3719,78120,94,466,19463,522,3253,58658,88782
36205,38772,144.14,1804,15579,1780,20,307,1453,14889,110,3052,11727,49557,192366,1280,X,18113,38721,3238,X,5128,49964,16072,1969,1370,2736,16455,1216,30592,2443,2570,53,1553,3483027,1719281,353759,125288,128771,110601,0,148818,0,929770,365004,127446,0,0,378,2227,42431,57,260,7480,321,1967,34950,61647
36206,34713,191.11,1300,11679,1284,46,302,936,11285,453,3756,7076,35386,139754,4843,0,13636,58011,X,X,5557,32536,1511,599,561,1500,1401,1125,11764,3287,3241,76,2466,5422727,2486239,121048,90579,0,533081,533076,1114810,305575,1394521,173402,343590,0,0,244,1505,26723,46,298,9596,198,1207,17127,34714
36207,28055,367.14,1293,11176,1265,27,224,1014,10588,172,2571,7845,45865,151074,1774,278,17534,42936,954,178,3182,48721,11151,1430,1910,1820,1345,567,12674,2197,2422,37,1287,4171758,2212596,428508,37408,0,0,2013513,0,252503,213772,119572,0,0,0,298,1834,43931,39,280,15231,259,1554,28700,44355
36208,23605,721.42,1499,10936,1461,21,250,1190,10311,249,2404,7658,34330,132846,1673,X,20431,34645,X,963,1786,27643,6888,1123,1700,3551,2019,168,10898,1918,8855,42,1179,2587500,1026525,164799,119186,207845,0,0,587673,100314,0,0,0,0,0,319,1230,22411,39,169,6029,280,1061,16382,18909
36301,4837,69.83,275,2011,270,10,78,182,1919,77,777,1065,6463,27415,515,X,4234,13530,26,X,1596,3954,X,23,71,118,71,397,859,341,332,11,368,1320122,148283,0,0,0,0,0,0,0,0,0,0,0,0,65,216,2957,8,20,304,57,196,2653,3732
36302,1380,109.63,108,565,102,5,24,73,489,97,93,299,995,2767,X,0,1033,238,0,X,X,229,0,0,35,191,5,0,563,X,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,39,58,2,2,X,16,37,X,100
36321,2058,42.28,98,546,94,2,31,61,481,8,128,345,1111,3245,X,0,1090,491,0,X,239,395,0,0,X,210,3,X,377,X,134,3,33,47978,-1732,0,0,0,0,0,0,0,0,0,0,0,0,20,44,319,5,14,54,15,30,265,155
36341,24833,28.85,1235,9231,1223,14,211,998,9003,140,2282,6581,30448,116549,2311,X,7252,36039,X,1439,2797,37729,4463,1345,385,3286,7350,391,9003,576,2168,35,1570,3495869,1134245,0,0,0,0,0,0,0,0,0,0,0,0,230,1479,33978,31,174,7345,199,1305,26633,37973
36342,4647,173.3,294,1657,286,9,76,201,1556,132,364,1060,4018,13489,1411,0,2266,2792,0,51,278,3221,X,X,41,411,653,X,1379,461,501,8,146,259415,87909,0,0,0,0,0,0,0,0,0,0,0,0,62,167,2423,3,12,X,59,155,X,1885
36368,7367,694.98,464,3382,444,19,95,330,3164,174,1170,1820,18644,52218,739,0,8526,28965,X,1107,392,5828,2248,45,X,337,192,40,1910,484,565,16,591,2858474,1734201,0,0,0,0,0,0,0,0,0,0,0,0,101,308,4228,13,63,2376,88,245,1852,2299
36383,3743,56.62,264,1514,256,6,47,203,1361,12,236,1113,3135,9784,22,0,2217,1037,X,X,119,3236,297,X,57,273,77,87,1447,X,135,5,62,83672,45855,0,0,0,0,0,0,0,0,0,0,0,0,65,256,2199,8,66,847,57,190,1351,1112
36387,6222,140.74,371,2498,359,5,62,292,2262,46,389,1827,5535,14282,200,0,1996,2335,0,X,X,4446,556,13,69,400,129,6,3242,244,455,8,145,201511,86506,0,0,0,0,0,0,0,0,0,0,0,0,80,289,3391,7,32,901,73,257,2490,4671
36388,8358,327.67,521,3315,508,13,78,417,3189,160,944,2085,9949,41961,1173,0,2816,19060,0,X,314,10203,X,157,221,891,417,295,2327,547,1086,11,586,1778810,411669,0,0,0,0,0,0,0,0,0,0,0,0,132,589,8163,19,65,1510,113,524,6653,9228
36401,14583,14.24,606,10001,596,5,108,483,9330,33,3248,6049,43399,242633,366,X,13206,122310,X,X,21899,62168,926,2616,1288,1408,5264,298,8146,135,2599,33,1696,10748079,7215069,0,0,0,0,0,0,0,0,0,0,0,0,124,1395,52058,30,413,30165,94,982,21893,23610
36402,22745,8.74,949,10565,943,6,133,804,10271,44,2190,8037,42579,211295,176,0,12100,62882,0,X,9457,72954,12263,5843,2533,1632,2203,742,23505,X,4730,32,1490,6262599,3820882,0,0,0,0,0,0,0,0,0,0,0,0,205,2007,66767,31,406,33004,174,1601,33763,49070
36403,35246,16.27,1307,12581,1300,7,186,1107,12396,76,3112,9208,42399,208316,342,X,11274,70467,X,456,1863,88314,6812,2658,879,5101,3341,450,11942,200,4158,26,2313,6823579,2968922,0,0,0,0,0,0,0,0,0,0,0,0,300,2857,78771,34,299,11592,266,2558,67180,92899
36404,13042,36.22,512,5840,501,9,102,390,5671,115,1517,4039,29268,214807,1640,X,16728,154195,X,X,4614,16317,809,878,572,334,3526,245,6715,191,4371,25,880,15332124,12778971,0,0,0,0,0,0,0,0,0,0,0,0,88,566,12811,16,83,1886,72,483,10925,8159
36405,11384,34.58,401,3439,394,12,94,288,3328,102,766,2460,10755,37903,2506,0,2969,6557,X,X,2840,12738,X,589,56,458,2891,83,5234,82,393,26,428,543261,302153,0,0,0,0,0,0,0,0,0,0,0,0,88,573,11055,19,76,1784,69,497,9272,13912
36468,7715,194.84,401,3623,392,8,87,297,3449,60,1508,1881,10542,50927,200,0,5913,31633,0,X,278,8966,815,43,X,266,245,10,1776,173,467,28,1186,3077095,1318498,0,0,0,0,0,0,0,0,0,0,0,0,95,386,7631,11,57,3896,84,329,3736,8105
36489,13622,122.48,649,4857,638,8,122,508,4663,56,992,3615,14491,50294,730,0,5700,8003,X,0,1041,19343,X,532,442,1148,1366,163,7423,883,1474,24,511,771348,344171,0,0,0,0,0,0,0,0,0,0,0,0,145,856,15759,23,137,3089,122,719,12670,18150
37201,417496,375.42,21726,228857,21567,115,3105,18347,219240,850,34453,183937,1036060,6063617,6749,409,616823,428262,46043,265932,204226,2422597,591145,198591,112513,68356,116447,31716,745911,21702,186197,550,15326,39268057,14837164,4404948,884851,427069,3015037,942962,792672,1187459,5292166,5728846,10706741,4808778,627245,4632,41375,2168308,1741,15537,1556738,2891,25838,611570,705643
37202,109513,111.83,4226,45483,4188,33,713,3442,44430,234,11901,32295,179762,854436,1425,656,66260,263256,12977,3925,28089,253667,45095,18918,15881,35405,27479,5563,56659,2843,16338,174,7879,24802267,7287307,807443,179921,858410,794991,1839723,5647012,245351,2154546,178291,3845933,7534280,296076,938,7614,226640,203,1289,105622,735,6325,121019,194963
37203,50624,92.49,2744,30934,2707,47,549,2111,30283,605,9269,20409,134223,834037,4759,X,53790,318910,X,1218,57833,172837,22892,15301,12076,4759,6802,2675,32180,3477,11706,152,6720,31276219,8775272,6677057,22407,294802,795148,4528844,10773991,285182,567073,2112909,0,4375212,55351,526,3815,151338,137,1203,102892,389,2612,48446,61372
37204,31631,39.93,1434,15431,1416,21,208,1187,13259,216,2441,10602,48773,194444,974,0,10772,39732,X,X,18685,68685,8561,1731,1085,4175,7286,3159,24578,1740,3160,45,1627,3871495,1368227,700110,164409,0,566240,0,1335663,117395,126052,0,0,0,44567,294,2344,61334,52,463,30213,242,1881,31121,52663
37205,57438,117.83,2861,29428,2825,55,566,2204,28787,519,8738,19530,150837,580562,5784,0,33813,251970,4080,912,21977,181708,24150,5295,3843,6579,6782,1947,20194,4560,6969,170,6520,19713940,7878106,3765035,763959,0,8896697,2349702,333360,794632,266573,1138191,952463,0,107549,679,4405,158310,163,1313,98347,516,3092,59963,85179
37206,47003,158.63,1952,19474,1911,46,432,1433,19018,460,6053,12505,72104,297129,3961,0,15421,144681,362,157,12108,70169,8742,3664,1694,3671,4090,5048,12528,3538,7295,112,4479,14035280,5235192,2223682,126764,1762121,303714,0,130499,339066,1196411,5009644,0,330146,322651,401,2441,59863,64,306,26540,337,2135,33323,59343
37207,28279,152.83,1316,12545,1293,29,336,928,12096,477,4778,6841,42016,226130,2601,0,9865,133574,X,X,3920,47942,4876,442,463,2293,3403,389,9971,1589,2048,83,3715,12976407,4980042,515690,961628,0,459809,3289421,688776,420319,23518,3758107,0,0,0,265,1762,40658,49,438,15541,216,1324,25117,34771
37208,61857,222.7,2815,26814,2782,68,669,2045,26044,776,10126,15142,120613,544060,29264,X,32404,286391,1495,X,21628,118313,5269,1404,4031,4759,5599,2111,18587,3741,8529,195,7883,27609950,10440458,8748376,284334,1080302,2922916,316592,1113471,3616646,3508371,2155735,1303030,69119,2334642,610,3679,99176,98,687,48088,512,2992,51089,87967
37322,12846,74.38,867,5934,848,17,177,654,5620,115,1353,4152,16802,82581,1097,X,6773,31774,X,120,2951,23954,2561,520,516,2736,2902,130,2723,2231,1257,32,679,3030234,1075581,0,0,0,0,0,0,0,0,0,0,0,0,198,1159,20611,27,105,3480,171,1054,17131,31627
37324,13870,95.59,933,6700,911,12,244,655,6392,40,2323,4029,19600,75422,210,2286,5790,35913,31,12,5622,14415,2001,291,331,1112,1049,195,3912,1546,705,59,1403,3288940,1859610,0,0,0,0,0,0,0,0,0,0,0,0,178,898,11600,31,179,4387,147,719,7213,8701
37341,26878,75.78,1018,10677,1006,23,235,748,10400,341,2467,7592,38778,152451,2331,0,14315,30852,X,X,3077,46579,4695,1089,2463,1636,3704,4907,33487,981,2299,55,1269,2819607,1532388,0,0,0,0,0,0,0,0,0,0,0,0,190,1361,42432,41,252,20862,149,1109,21570,24910
37364,3103,14.22,230,2550,225,18,31,176,2495,119,820,1556,10920,446139,2848,0,6932,420011,0,0,6365,4859,X,27,X,1284,148,X,487,1503,1290,5,632,41991173,993567,0,0,0,0,0,0,0,0,0,0,0,0,26,186,4513,3,22,2948,23,164,1566,1031
37386,18699,8.1,782,10589,777,0,106,671,10470,0,2499,7971,36483,215225,0,0,9700,44045,518,X,19584,87812,X,9348,1567,5551,27022,2248,5028,316,1478,30,2154,4139729,2047624,0,0,0,0,0,0,0,0,0,0,0,0,183,2055,81692,45,581,49160,138,1474,32532,48359
37387,22693,109.75,961,11188,948,35,201,712,10970,340,3125,7505,44150,204626,3913,0,15292,67358,X,311,6342,75812,3036,2529,X,2357,3439,344,13204,1411,6837,43,2255,6382545,2595876,0,0,0,0,0,0,0,0,0,0,0,0,230,1986,68810,35,436,39756,195,1550,29054,55831
37403,8468,8.47,611,4158,604,5,79,520,3945,20,610,3315,9524,35787,81,0,2553,5570,0,X,630,10099,3420,176,370,3681,1435,X,3870,911,2852,14,268,532693,218098,0,0,0,0,0,0,0,0,0,0,0,0,191,703,7734,21,96,2677,170,607,5057,9948
37404,22445,24.39,869,10183,856,18,230,608,9956,173,4820,4963,42860,218002,258,0,7004,140387,X,X,5187,38973,5019,1085,848,2165,2564,456,7755,550,5247,102,4206,12692282,4337885,0,0,0,0,0,0,0,0,0,0,0,0,161,1138,36067,35,339,23546,126,799,12521,19469
37406,17401,194.45,756,6705,739,29,209,501,6494,316,2676,3502,24557,92333,3731,0,10192,48279,0,62,2678,15323,147,768,377,1116,2201,309,5343,1057,751,30,1805,4465812,1889894,0,0,0,0,0,0,0,0,0,0,0,0,149,734,12399,28,83,1968,121,651,10431,13713
38201,511192,429.35,20728,238563,20595,69,2779,17747,229747,470,31016,198261,942373,5282773,3762,X,349040,443655,X,166916,149787,1816999,551035,129144,79334,79002,144009,58549,1080357,17976,170034,375,13790,40800562,17599871,4867063,1346146,972607,1978943,6035532,2447855,517360,1780728,18762362,1107913,401473,582580,4146,38106,1633334,1237,12051,1070841,2909,26055,562492,583152
38202,151672,419.21,7881,72690,7800,55,1578,6167,70826,621,20691,49514,274479,1960070,4964,1985,94393,745892,10311,4324,250953,616472,68514,14349,12667,18369,15812,7671,71464,6234,15696,393,11296,68817008,11771339,2539859,4279287,239674,236486,295989,25814449,712063,2492906,1349678,2449743,27930836,13498,1661,10713,513919,403,2771,353479,1258,7942,160440,220815
38203,70809,468.19,4295,31745,4244,128,575,3541,30171,1164,4307,24700,94623,604974,28381,0,38945,45766,9397,1977,15747,330486,54165,6598,3246,7034,16435,1395,26249,10454,8700,86,1823,4180741,1453447,2571272,554815,0,55006,0,0,142111,212801,58257,0,399282,40907,1046,6126,291663,246,1864,204110,800,4262,87553,99191
38204,31987,132.65,1912,14394,1885,40,232,1613,13746,286,2513,10947,39641,198361,3784,0,19917,40620,X,X,13640,75843,7184,1891,1392,2808,6623,516,13794,5250,2731,37,1364,3783135,1073573,2686001,34197,130316,0,0,0,457983,0,0,0,0,0,477,2333,65134,127,680,35644,350,1653,29489,39345
38205,115938,234.5,5077,57257,5040,14,933,4093,56037,83,15374,40580,271217,1657377,447,0,125726,872415,46438,6403,49379,306597,49818,22772,22407,18545,27481,4776,59608,4221,40344,203,10572,86517289,29900882,1793311,1241950,518345,1104911,22632812,8986092,218696,38205399,7825824,3945959,0,27959,1027,8264,270260,253,2070,155376,774,6194,114884,197481
38206,104791,510.04,4648,45820,4601,83,1024,3494,44428,887,14337,29204,189305,1317484,6970,0,73322,741203,125808,688,21720,191479,40880,11060,9700,11521,26198,2439,39812,4011,10673,240,9226,72715240,13451579,4885808,1388890,776080,740936,133868,4719686,568959,10980204,7408925,1616832,5068947,229828,922,6213,168707,191,1090,65555,731,5123,103152,162023
38207,40575,432.12,2267,19197,2231,34,338,1859,18590,398,3936,14256,71214,276043,5643,0,26550,38220,5116,304,13220,96802,29783,3871,3953,6303,13380,1297,21531,5137,4935,54,2047,3635383,1713599,1065159,347945,439481,0,386529,235954,538532,415191,0,0,0,62587,542,3422,87044,96,690,32173,446,2732,54871,83001
38210,35133,194.44,1488,13656,1468,19,311,1138,13246,216,4162,8868,45656,238543,13165,0,16942,76198,X,X,7241,89160,5571,1297,2900,2086,4404,383,12471,1704,2891,66,2769,7070979,2993926,4699826,0,195225,681398,0,573570,0,38879,458862,69034,0,0,348,2388,76263,71,536,39349,277,1852,36914,47869
38213,82754,421.24,3980,43351,3945,32,919,2994,42485,218,17524,24743,201491,1276463,2321,X,59174,656776,X,2666,95318,332208,23113,7619,7293,9066,17696,2210,37956,3272,14420,314,12849,63521171,20968486,2136324,2509624,64103,50477643,496073,4362017,138751,229043,2677615,0,0,164048,789,5395,305925,217,1755,219100,572,3640,86825,103239
38214,35388,514.34,2010,13954,1975,64,356,1555,13268,512,2665,10091,40871,209012,15064,0,18890,24921,X,X,11463,82522,2660,1070,1005,1828,30321,698,13352,1864,1869,61,1192,2347764,894512,804671,105845,250421,135663,0,0,416868,0,0,0,0,0,478,2512,74711,75,588,41439,403,1924,33273,44578
38215,33903,211.3,1222,18731,1209,17,220,972,18135,295,3832,14008,75952,330679,2056,0,10998,78461,3045,292,24309,133403,2885,1352,488,2762,8895,7120,38706,1721,14187,63,2813,7591278,3535004,1303464,0,85287,0,0,0,134106,133777,1944256,3321177,0,0,263,2354,122427,52,593,83583,211,1761,38844,58402
38356,6509,30.38,359,2370,344,4,87,253,2191,46,774,1371,5120,44617,543,0,2225,34914,0,X,305,3051,X,68,29,368,129,1186,657,471,378,18,443,3369923,506878,0,0,0,0,0,0,0,0,0,0,0,0,72,273,1828,9,50,86,63,223,1742,1832
38386,7404,583.69,493,3267,475,23,79,373,3019,168,576,2275,7289,25377,1670,X,5438,2824,X,X,569,7089,603,30,316,558,518,371,2363,1991,359,11,138,219550,83328,0,0,0,0,0,0,0,0,0,0,0,0,105,389,5868,15,76,2327,90,313,3541,4665
38401,29630,20.41,1175,14498,1168,9,272,887,14247,174,5318,8755,57097,279484,523,0,26252,114614,X,X,9398,96930,1823,2723,6531,4426,1634,707,7685,1575,4380,65,3567,11122075,4922296,0,0,0,0,0,0,0,0,0,0,0,0,289,2794,81335,64,723,35513,225,2071,45822,74912
38402,20480,101.59,813,7777,804,6,212,586,7491,54,2572,4865,26390,129898,192,0,11679,15666,X,X,8285,66626,949,3061,739,8268,707,2785,6523,542,3730,38,1046,1353994,603074,0,0,0,0,0,0,0,0,0,0,0,0,179,1344,61282,33,377,41563,146,967,19719,24594
38422,15322,299.43,827,5701,811,18,160,633,5465,221,1660,3584,16342,56936,1264,X,8851,18005,X,X,1661,15000,1214,102,241,867,2291,15,4341,707,1795,41,937,1701102,548497,0,0,0,0,0,0,0,0,0,0,0,0,214,848,12246,23,76,2900,191,772,9346,11726
38442,8397,93.98,459,3830,446,27,95,324,3641,161,1093,2387,17237,367096,993,0,19914,3559,326467,X,1118,5902,X,26,902,508,140,4,1694,1388,3017,12,235,336049,212231,0,0,0,0,0,0,0,0,0,0,0,0,97,286,3545,9,37,1137,88,249,2408,4933
38484,3674,98.45,164,1130,157,4,36,117,1042,40,274,728,2249,9134,85,0,1722,3360,0,0,256,1604,X,0,X,79,290,35,1254,83,115,3,126,330770,121739,0,0,0,0,0,0,0,0,0,0,0,0,31,126,1150,1,3,0,30,123,1150,2015
38488,9682,241.88,516,3582,504,11,99,394,3389,131,760,2498,9146,35508,828,0,4180,5960,0,X,1055,15429,737,425,X,252,733,5,4262,662,787,18,378,573490,340189,0,0,0,0,0,0,0,0,0,0,0,0,128,607,13907,14,57,4617,114,550,9290,12696
38506,19601,238.99,1153,7218,1136,46,143,947,6900,733,1180,4987,13061,75121,16674,0,7315,5246,X,X,1893,27121,1722,381,1906,1149,2638,101,4521,1414,1072,19,419,425282,246229,0,0,0,0,0,0,0,0,0,0,0,0,258,1124,20180,42,165,5331,216,959,14849,24360
39201,326545,309,15816,158357,15715,54,1902,13759,151527,631,19480,131416,603444,3062505,4098,3571,298822,187547,48902,65035,53459,933530,324186,70581,60765,57586,100520,26167,746144,9515,72078,298,6704,16409964,6300534,3482887,231803,345958,1596203,560418,333217,668199,3253504,3017319,164399,2163283,451086,3450,27739,808983,901,7824,431571,2549,19915,377411,424113
39202,11742,248.22,693,4246,675,17,103,555,3976,220,928,2828,10684,45635,1206,X,4596,12942,X,150,434,15346,2675,49,72,755,1404,217,X,1106,828,20,427,1236444,468548,397350,0,0,0,238741,0,125234,0,0,0,0,0,179,698,12086,23,113,4839,156,585,7247,9641
39203,16243,317.21,911,6807,889,22,125,742,6403,197,886,5320,19235,78139,1568,0,9655,9037,3086,124,2969,25345,11081,576,410,1338,3517,237,5492,2240,1464,17,272,811507,488233,151629,0,59946,0,0,0,0,0,0,0,0,0,224,1117,20510,24,92,3846,200,1025,16664,23750
39204,46664,125.3,2057,27594,2031,29,381,1621,26901,283,5777,20841,104404,511269,1656,X,19883,106494,X,3191,44260,223928,14876,5708,7839,5315,14334,4310,43239,8988,5535,116,4180,9858495,3736927,1462800,0,148793,1167473,0,274664,339122,964567,1378202,502714,1764354,0,493,4857,205997,124,2175,150328,369,2682,55669,45216
39205,25732,91.5,1018,9960,1001,29,161,811,9434,284,2219,6931,29030,106157,3403,0,8262,21731,X,X,5375,35866,5521,854,1301,1713,6329,1427,10608,1959,1660,44,1248,2095388,787551,144312,174675,0,1458027,0,0,38960,58077,98106,73517,0,0,271,1814,31519,40,230,6295,231,1584,25224,29944
39206,20590,135.34,1049,9766,1027,16,158,853,9176,210,1742,7224,36631,184457,3678,X,13032,50247,1978,418,4056,53449,17197,1375,658,2366,10285,1659,11662,3643,X,30,876,4925089,1613763,112868,0,341155,0,0,0,3364061,0,0,0,0,0,284,1627,47094,53,304,18442,231,1323,28652,37172
39208,19033,286.2,1229,8977,1209,30,194,985,8687,279,1838,6570,26107,116161,8656,0,10005,15953,2668,633,5817,42007,5702,2088,476,2294,8320,286,8723,1135,1397,38,924,1337674,573757,273731,0,0,0,0,0,212190,0,256266,179987,0,0,285,1309,34656,53,213,17102,232,1096,17554,25378
39209,12388,266.34,792,4459,771,15,121,635,4170,197,939,3034,11098,34283,1398,0,4452,4689,X,X,352,10267,2078,256,195,1358,784,536,4543,931,1250,16,408,405531,186327,343741,0,0,0,0,0,0,0,0,0,0,0,167,663,7128,16,44,688,151,619,6440,12674
39210,32694,632.29,2140,16663,2106,25,254,1827,15444,257,2054,13133,49657,205153,1501,145,27478,14190,6633,1095,2793,76205,24940,2579,3811,5754,11446,912,16912,3574,5185,39,599,1306259,404178,706247,0,76951,18325,0,0,169519,0,0,0,0,0,517,2931,59412,81,442,18305,436,2489,41107,66018
