primkey,ken,shicho,gun,name,type,code6,code5,yomi,start,end,y,x,note,update
20521,北海道,渡島支庁,松前郡,松前町,町,011227,01331,まつまえちょう,1954-07-01,2010-04-01,41.428650,140.110230,,2021-08-07
20522,北海道,渡島総合振興局,松前郡,松前町,町,011227,01331,まつまえちょう,2010-04-01,0000-00-00,41.428650,140.110230,,2021-08-07
20523,北海道,渡島支庁,松前郡,福島町,町,011228,01332,ふくしまちょう,1955-01-01,2010-04-01,41.480210,140.255456,,2021-08-07
20524,北海道,渡島総合振興局,松前郡,福島町,町,011228,01332,ふくしまちょう,2010-04-01,0000-00-00,41.480210,140.255456,,2021-08-07
20525,北海道,渡島支庁,茅部郡,南茅部村,村,011229,,みなみかやべむら,1959-05-01,1959-09-01,41.906988,140.972271,,2021-08-07
20526,北海道,渡島支庁,茅部郡,南茅部町,町,011229,01342,みなみかやべちょう,1959-09-01,2004-12-01,41.906988,140.972271,,2021-08-07
20527,北海道,渡島支庁,茅部郡,森町,町,011230,01345,もりまち,2005-04-01,2010-04-01,42.106326,140.577664,,2021-08-07
20528,北海道,渡島総合振興局,茅部郡,森町,町,011230,01345,もりまち,2010-04-01,0000-00-00,42.106326,140.577664,,2021-08-07
20529,北海道,渡島支庁,二海郡,八雲町,町,011231,01346,やくもちょう,2005-10-01,2010-04-01,42.255570,140.272365,,2021-08-07
20530,北海道,渡島総合振興局,二海郡,八雲町,町,011231,01346,やくもちょう,2010-04-01,0000-00-00,42.255570,140.272365,,2021-08-07
20531,北海道,檜山支庁,瀬棚郡,瀬棚村,村,011301,,せたなむら,1902-04-01,1921-01-01,42.453434,139.850121,,2021-08-07
20532,北海道,檜山支庁,瀬棚郡,瀬棚町,町,011301,01368,せたなちょう,1921-01-01,2005-09-01,42.453434,139.850121,,2021-08-07
20533,北海道,檜山支庁,瀬棚郡,東瀬棚村,村,011302,,ひがしせたなむら,1906-04-01,1953-10-01,42.414950,139.876986,,2021-08-07
20534,北海道,檜山支庁,瀬棚郡,東瀬棚町,町,011302,,ひがしせたなちょう,1953-10-01,1955-04-01,42.414950,139.876986,,2021-08-07
20535,北海道,檜山支庁,瀬棚郡,利別村,村,011303,,としべつむら,1906-04-01,1947-10-01,42.428319,140.011568,,2021-08-07
20536,北海道,檜山支庁,瀬棚郡,今金町,町,011303,01370,いまかねちょう,1947-10-01,2010-04-01,42.428319,140.011568,,2021-08-07
20537,北海道,檜山振興局,瀬棚郡,今金町,町,011303,01370,いまかねちょう,2010-04-01,0000-00-00,42.428319,140.011568,,2021-08-07
20538,北海道,檜山支庁,太櫓郡,太櫓村,村,011304,,ふとろむら,1906-04-01,1955-04-01,42.377584,139.817076,,2021-08-07
20539,北海道,檜山支庁,久遠郡,久遠村,村,011305,,くどうむら,1902-04-01,1955-07-20,42.226976,139.819350,,2021-08-07
20540,北海道,檜山支庁,奥尻郡,奥尻村,村,011306,,おくしりむら,1906-04-01,1966-01-01,42.171658,139.514308,,2021-08-07
20541,北海道,檜山支庁,奥尻郡,奥尻町,町,011306,01367,おくしりちょう,1966-01-01,2010-04-01,42.171658,139.514308,,2021-08-07
20542,北海道,檜山振興局,奥尻郡,奥尻町,町,011306,01367,おくしりちょう,2010-04-01,0000-00-00,42.171658,139.514308,,2021-08-07
20543,北海道,檜山支庁,爾志郡,乙部村,村,011307,,おとべむら,1902-04-01,1965-10-01,41.969781,140.135808,,2021-08-07
20544,北海道,檜山支庁,爾志郡,乙部町,町,011307,01364,おとべちょう,1965-10-01,2010-04-01,41.969781,140.135808,,2021-08-07
20545,北海道,檜山振興局,爾志郡,乙部町,町,011307,01364,おとべちょう,2010-04-01,0000-00-00,41.969781,140.135808,,2021-08-07
20546,北海道,檜山支庁,爾志郡,熊石村,村,011308,,くまいしむら,1902-04-01,1962-05-01,42.129819,139.980497,,2021-08-07
20547,北海道,檜山支庁,爾志郡,熊石町,町,011308,01365,くまいしちょう,1962-05-01,2005-10-01,42.129819,139.980497,,2021-08-07
20548,北海道,檜山支庁,檜山郡,江差町,町,011309,,えさしちょう,1900-07-01,1955-02-11,41.866349,140.122976,,2021-08-07
20549,北海道,檜山支庁,檜山郡,泊村,村,011310,,とまりむら,1906-04-01,1955-02-11,41.891464,140.138683,,2021-08-07
20550,北海道,檜山支庁,檜山郡,厚沢部村,村,011311,,あっさぶむら,1906-04-01,1963-03-10,41.918741,140.223999,,2021-08-07
20551,北海道,檜山支庁,檜山郡,厚沢部町,町,011311,01363,あっさぶちょう,1963-03-10,2010-04-01,41.918741,140.223999,,2021-08-07
20552,北海道,檜山振興局,檜山郡,厚沢部町,町,011311,01363,あっさぶちょう,2010-04-01,0000-00-00,41.918741,140.223999,,2021-08-07
20553,北海道,檜山支庁,檜山郡,上ノ国村,村,011312,,かみのくにむら,1902-04-01,1967-03-01,41.801855,140.117526,,2021-08-07
20554,北海道,檜山支庁,檜山郡,上ノ国町,町,011312,01362,かみのくにちょう,1967-03-01,2010-04-01,41.801855,140.117526,,2021-08-07
20555,北海道,檜山振興局,檜山郡,上ノ国町,町,011312,01362,かみのくにちょう,2010-04-01,0000-00-00,41.801855,140.117526,,2021-08-07
20556,北海道,檜山支庁,久遠郡,貝取澗村,村,011313,,かいとりまむら,1923-04-01,1955-07-20,42.187463,139.894323,,2021-08-07
20557,北海道,檜山支庁,檜山郡,江差町,町,011314,01361,えさしちょう,1955-02-11,2010-04-01,41.866349,140.122976,,2021-08-07
20558,北海道,檜山振興局,檜山郡,江差町,町,011314,01361,えさしちょう,2010-04-01,0000-00-00,41.866349,140.122976,,2021-08-07
20559,北海道,檜山支庁,瀬棚郡,北檜山町,町,011315,01369,きたひやまちょう,1955-04-01,2005-09-01,42.414950,139.876986,,2021-08-07
20560,北海道,檜山支庁,久遠郡,大成村,村,011316,,たいせいむら,1955-07-20,1966-10-01,42.226976,139.819350,,2021-08-07
20561,北海道,檜山支庁,久遠郡,大成町,町,011316,01366,たいせいちょう,1966-10-01,2005-09-01,42.226976,139.819350,,2021-08-07
20562,北海道,檜山支庁,久遠郡,せたな町,町,011317,01371,せたなちょう,2005-09-01,2010-04-01,42.414950,139.876986,,2021-08-07
20563,北海道,檜山振興局,久遠郡,せたな町,町,011317,01371,せたなちょう,2010-04-01,0000-00-00,42.414950,139.876986,,2021-08-07
20564,北海道,小樽支庁,小樽郡,朝里村,村,011401,,あさりむら,1902-04-01,1910-03-01,43.176594,141.057630,,2021-08-07
20565,北海道,後志支庁,小樽郡,朝里村,村,011401,,あさりむら,1910-03-01,1940-09-01,43.176594,141.057630,,2021-08-07
20566,北海道,小樽支庁,高島郡,高島村,村,011402,,たかしまむら,1902-04-01,1910-03-01,43.219954,141.012955,,2021-08-07
20567,北海道,後志支庁,高島郡,高島村,村,011402,,たかしまむら,1910-03-01,1922-05-01,43.219954,141.012955,,2021-08-07
20568,北海道,後志支庁,高島郡,高島町,町,011402,,たかしまちょう,1922-05-01,1940-04-01,43.219954,141.012955,,2021-08-07
20569,北海道,小樽支庁,忍路郡,塩谷村,村,011403,,しおやむら,1906-04-01,1910-03-01,43.210572,140.921631,,2021-08-07
20570,北海道,後志支庁,忍路郡,塩谷村,村,011403,,しおやむら,1910-03-01,1958-04-01,43.210572,140.921631,,2021-08-07
20571,北海道,小樽支庁,余市郡,余市町,町,011404,,よいちちょう,1900-07-01,1910-03-01,43.193679,140.784473,,2021-08-07
20572,北海道,後志支庁,余市郡,余市町,町,011404,01408,よいちちょう,1910-03-01,2010-04-01,43.193679,140.784473,,2021-08-07
20573,北海道,後志総合振興局,余市郡,余市町,町,011404,01408,よいちちょう,2010-04-01,0000-00-00,43.193679,140.784473,,2021-08-07
20574,北海道,小樽支庁,余市郡,大江村,村,011405,,おおえむら,1902-04-01,1910-03-01,43.153368,140.766706,,2021-08-07
20575,北海道,後志支庁,余市郡,大江村,村,011405,,おおえむら,1910-03-01,1964-11-01,43.153368,140.766706,,2021-08-07
20576,北海道,後志支庁,余市郡,仁木町,町,011405,01407,にきちょう,1964-11-01,2010-04-01,43.153368,140.766706,,2021-08-07
20577,北海道,後志総合振興局,余市郡,仁木町,町,011405,01407,にきちょう,2010-04-01,0000-00-00,43.153368,140.766706,,2021-08-07
20578,北海道,小樽支庁,余市郡,赤井川村,村,011406,,あかいがわむら,1906-04-01,1910-03-01,43.083480,140.815759,,2021-08-07
20579,北海道,後志支庁,余市郡,赤井川村,村,011406,01409,あかいがわむら,1910-03-01,2010-04-01,43.083480,140.815759,,2021-08-07
20580,北海道,後志総合振興局,余市郡,赤井川村,村,011406,01409,あかいがわむら,2010-04-01,0000-00-00,43.083480,140.815759,,2021-08-07
20581,北海道,小樽支庁,古平郡,古平町,町,011407,,ふるびらちょう,1902-04-01,1910-03-01,43.263284,140.640321,,2021-08-07
20582,北海道,後志支庁,古平郡,古平町,町,011407,01406,ふるびらちょう,1910-03-01,2010-04-01,43.263284,140.640321,,2021-08-07
20583,北海道,後志総合振興局,古平郡,古平町,町,011407,01406,ふるびらちょう,2010-04-01,0000-00-00,43.263284,140.640321,,2021-08-07
20584,北海道,小樽支庁,美国郡,美国村,村,011408,,びくにむら,1902-04-01,1909-04-01,43.295871,140.598650,,2021-08-07
20585,北海道,小樽支庁,美国郡,美国町,町,011408,,びくにちょう,1909-04-01,1910-03-01,43.295871,140.598650,,2021-08-07
20586,北海道,後志支庁,美国郡,美国町,町,011408,,びくにちょう,1910-03-01,1956-09-30,43.295871,140.598650,,2021-08-07
20587,北海道,小樽支庁,積丹郡,入舸村,村,011409,,いりかむら,1906-04-01,1910-03-01,43.367200,140.474324,,2021-08-07
20588,北海道,後志支庁,積丹郡,入舸村,村,011409,,いりかむら,1910-03-01,1956-09-30,43.367200,140.474324,,2021-08-07
20589,北海道,小樽支庁,積丹郡,余別村,村,011410,,よべつむら,1906-04-01,1910-03-01,43.326099,140.379567,,2021-08-07
20590,北海道,後志支庁,積丹郡,余別村,村,011410,,よべつむら,1910-03-01,1956-09-30,43.326099,140.379567,,2021-08-07
20591,北海道,岩内支庁,古宇郡,神恵内村,村,011411,,かもえないむら,1906-04-01,1910-03-01,43.142973,140.432053,,2021-08-07
20592,北海道,後志支庁,古宇郡,神恵内村,村,011411,01404,かもえないむら,1910-03-01,2010-04-01,43.142973,140.432053,,2021-08-07
20593,北海道,後志総合振興局,古宇郡,神恵内村,村,011411,01404,かもえないむら,2010-04-01,0000-00-00,43.142973,140.432053,,2021-08-07
20594,北海道,岩内支庁,古宇郡,泊村,村,011412,,とまりむら,1909-04-01,1910-03-01,43.065329,140.495524,,2021-08-07
20595,北海道,後志支庁,古宇郡,泊村,村,011412,01403,とまりむら,1910-03-01,2010-04-01,43.065329,140.495524,,2021-08-07
20596,北海道,後志総合振興局,古宇郡,泊村,村,011412,01403,とまりむら,2010-04-01,0000-00-00,43.065329,140.495524,,2021-08-07
20597,北海道,岩内支庁,岩内郡,岩内町,町,011413,,いわないちょう,1900-07-01,1910-03-01,42.981685,140.514665,,2021-08-07
20598,北海道,後志支庁,岩内郡,岩内町,町,011413,,いわないちょう,1910-03-01,1955-04-01,42.981685,140.514665,,2021-08-07
20599,北海道,岩内支庁,岩内郡,前田村,村,011414,,まえだむら,1906-04-01,1910-03-01,42.980963,140.573115,,2021-08-07
20600,北海道,後志支庁,岩内郡,前田村,村,011414,,まえだむら,1910-03-01,1955-04-01,42.980963,140.573115,,2021-08-07
20601,北海道,岩内支庁,岩内郡,発足村,村,011415,,はったりむら,1906-04-01,1910-03-01,43.015238,140.568266,,2021-08-07
20602,北海道,後志支庁,岩内郡,発足村,村,011415,,はったりむら,1910-03-01,1955-04-01,43.015238,140.568266,,2021-08-07
20603,北海道,岩内支庁,岩内郡,島野村,村,011416,,しまのむら,1909-04-01,1910-03-01,42.975689,140.494838,,2021-08-07
20604,北海道,後志支庁,岩内郡,島野村,村,011416,,しまのむら,1910-03-01,1955-04-01,42.975689,140.494838,,2021-08-07
20605,北海道,岩内支庁,岩内郡,小沢村,村,011417,,こざわむら,1909-04-01,1910-03-01,42.970005,140.677142,,2021-08-07
20606,北海道,後志支庁,岩内郡,小沢村,村,011417,,こざわむら,1910-03-01,1955-04-01,42.970005,140.677142,,2021-08-07
20607,北海道,岩内支庁,虻田郡,倶知安村,村,011418,,くっちゃんむら,1906-04-01,1910-03-01,42.902360,140.753703,,2021-08-07
20608,北海道,後志支庁,虻田郡,倶知安村,村,011418,,くっちゃんむら,1910-03-01,1916-04-01,42.902360,140.753703,,2021-08-07
20609,北海道,後志支庁,虻田郡,倶知安町,町,011418,01400,くっちゃんちょう,1916-04-01,2010-04-01,42.902360,140.753703,,2021-08-07
20610,北海道,後志総合振興局,虻田郡,倶知安町,町,011418,01400,くっちゃんちょう,2010-04-01,0000-00-00,42.902360,140.753703,,2021-08-07
20611,北海道,後志支庁,虻田郡,東倶知安村,村,011419,,ひがしくっちゃんむら,1910-04-05,1940-04-01,42.860127,140.883007,,2021-08-07
20612,北海道,後志支庁,虻田郡,京極村,村,011419,,きょうごくむら,1940-04-01,1962-05-01,42.860127,140.883007,,2021-08-07
20613,北海道,後志支庁,虻田郡,京極町,町,011419,01399,きょうごくちょう,1962-05-01,2010-04-01,42.860127,140.883007,,2021-08-07
20614,北海道,後志総合振興局,虻田郡,京極町,町,011419,01399,きょうごくちょう,2010-04-01,0000-00-00,42.860127,140.883007,,2021-08-07
20615,北海道,室蘭支庁,虻田郡,真狩村,村,011420,,まっかりむら,1906-04-01,1910-03-01,42.738644,140.877299,,2021-08-07
20616,北海道,後志支庁,虻田郡,真狩村,村,011420,,まっかりむら,1910-03-01,1925-02-01,42.738644,140.877299,,2021-08-07
20617,北海道,後志支庁,虻田郡,留寿都村,村,011420,01397,るすつむら,1925-02-01,2010-04-01,42.738644,140.877299,,2021-08-07
20618,北海道,後志総合振興局,虻田郡,留寿都村,村,011420,01397,るすつむら,2010-04-01,0000-00-00,42.738644,140.877299,,2021-08-07
20619,北海道,後志支庁,虻田郡,喜茂別村,村,011421,,きもべつむら,1917-04-01,1952-07-01,42.797085,140.934763,,2021-08-07
20620,北海道,後志支庁,虻田郡,喜茂別町,町,011421,01398,きもべつちょう,1952-07-01,2010-04-01,42.797085,140.934763,,2021-08-07
20621,北海道,後志総合振興局,虻田郡,喜茂別町,町,011421,01398,きもべつちょう,2010-04-01,0000-00-00,42.797085,140.934763,,2021-08-07
20622,北海道,室蘭支庁,虻田郡,狩太村,村,011422,,かりぶとむら,1906-04-01,1910-03-01,42.804517,140.686369,,2021-08-07
20623,北海道,後志支庁,虻田郡,狩太村,村,011422,,かりぶとむら,1910-03-01,1950-09-01,42.804517,140.686369,,2021-08-07
20624,北海道,後志支庁,虻田郡,狩太町,町,011422,,かりぶとちょう,1950-09-01,1964-10-01,42.804517,140.686369,,2021-08-07
20625,北海道,後志支庁,虻田郡,ニセコ町,町,011422,01395,にせこちょう,1964-10-01,2010-04-01,42.804517,140.686369,,2021-08-07
20626,北海道,後志総合振興局,虻田郡,ニセコ町,町,011422,01395,にせこちょう,2010-04-01,0000-00-00,42.804517,140.686369,,2021-08-07
20627,北海道,寿都支庁,磯谷郡,磯谷村,村,011423,,いそやむら,1902-04-01,1910-03-01,42.857642,140.347853,,2021-08-07
20628,北海道,後志支庁,磯谷郡,磯谷村,村,011423,,いそやむら,1910-03-01,1955-01-15,42.857642,140.347853,,2021-08-07
20629,北海道,寿都支庁,磯谷郡,南尻別村,村,011424,,みなみしりべつむら,1909-04-01,1910-03-01,42.806846,140.529084,,2021-08-07
20630,北海道,後志支庁,磯谷郡,南尻別村,村,011424,,みなみしりべつむら,1910-03-01,1954-12-01,42.806846,140.529084,,2021-08-07
20631,北海道,後志支庁,磯谷郡,蘭越町,町,011424,01394,らんこしちょう,1954-12-01,2010-04-01,42.806846,140.529084,,2021-08-07
20632,北海道,後志総合振興局,磯谷郡,蘭越町,町,011424,01394,らんこしちょう,2010-04-01,0000-00-00,42.806846,140.529084,,2021-08-07
20633,北海道,寿都支庁,歌棄郡,歌棄村,村,011425,,うたすつむら,1906-04-01,1910-03-01,42.774535,140.305667,,2021-08-07
20634,北海道,後志支庁,歌棄郡,歌棄村,村,011425,,うたすつむら,1910-03-01,1955-01-15,42.774535,140.305667,,2021-08-07
20635,北海道,後志支庁,歌棄郡,熱郛村,村,011426,,ねっぷむら,1915-04-01,1955-01-15,42.710050,140.298886,,2021-08-07
20636,北海道,寿都支庁,寿都郡,寿都町,町,011427,,すっつちょう,1900-07-01,1910-03-01,42.794062,140.230694,,2021-08-07
20637,北海道,後志支庁,寿都郡,寿都町,町,011427,,すっつちょう,1910-03-01,1933-10-01,42.794062,140.230694,,2021-08-07
20638,北海道,寿都支庁,寿都郡,黒松内村,村,011428,,くろまつないむら,1909-04-01,1910-03-01,42.666076,140.308800,,2021-08-07
20639,北海道,後志支庁,寿都郡,黒松内村,村,011428,,くろまつないむら,1910-03-01,1955-01-15,42.666076,140.308800,,2021-08-07
20640,北海道,寿都支庁,島牧郡,西島牧村,村,011429,,にししままきむら,1906-04-01,1910-03-01,42.684817,140.008392,,2021-08-07
20641,北海道,後志支庁,島牧郡,西島牧村,村,011429,,にししままきむら,1910-03-01,1956-09-30,42.684817,140.008392,,2021-08-07
20642,北海道,寿都支庁,島牧郡,東島牧村,村,011430,,ひがししままきむら,1906-04-01,1910-03-01,42.745704,140.132289,,2021-08-07
20643,北海道,後志支庁,島牧郡,東島牧村,村,011430,,ひがししままきむら,1910-03-01,1956-09-30,42.745704,140.132289,,2021-08-07
20644,北海道,後志支庁,虻田郡,真狩別村,村,011431,,まっかりべつむら,1922-04-01,1941-12-01,42.763666,140.801253,,2021-08-07
20645,北海道,後志支庁,虻田郡,真狩村,村,011431,01396,まっかりむら,1941-12-01,2010-04-01,42.763666,140.801253,,2021-08-07
