CODE,POPULATION,POP_INCREASE,AREA,DENSITY,HOUSE,HOU_INCREASE,DID_POPULATION,POP_U15,POP_O15,POP_O65,FOREIGNER,DAYTIME,WORKER,1ST_IND,2ND_IND,3RD_IND,IND_AGRI,IND_FISH,IND_MINI,IND_CONS,IND_MANU,IND_SUPP,IND_INFO,IND_TRAN,IND_SALE,IND_FINA,IND_REAL,IND_ACCO,IND_MEDI,IND_EDUC,IND_COMP,IND_OSERV,IND_GOVE,IND_OTHER
dummy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22225,50011,-51,94.71,528,18370,-,24537,6893,31992,10849,377,47583,23833,1542,7131,15040,1539,3,30,2063,5038,194,263,504,3442,283,192,2649,2529,952,320,3174,538,120
22301,15165,-642,77.83,194.8,5959,-,5061,1748,9055,4330,66,14757,7403,716,852,5827,599,117,0,729,123,12,15,137,960,89,112,2223,854,318,117,803,187,8
22302,8303,-402,100.79,82.4,3022,-,0,971,4791,2541,23,7579,3765,632,541,2591,592,40,0,414,127,2,2,109,738,28,17,704,294,125,87,378,107,1
22304,10003,-301,110.58,90.5,3728,-,0,1089,5498,3416,33,9425,4401,733,657,3010,576,157,0,502,155,11,3,27,607,23,21,715,596,226,144,522,115,1
22305,8104,-411,85.22,95.1,2986,-,0,927,4450,2727,20,7642,3389,276,580,2530,242,34,0,391,189,5,12,83,632,88,11,626,263,223,95,350,142,3
22306,10372,-896,105.52,98.3,4204,-,0,1038,5576,3758,65,10242,5060,346,1119,3589,192,154,81,439,599,2,2,205,921,25,15,1139,456,174,126,351,173,6
22325,38803,192,65.13,595.8,13524,-,23172,5661,25482,7660,207,31184,12688,726,3653,8289,723,3,3,1531,2119,37,65,325,2425,117,141,786,1608,534,163,1816,272,20
22341,31961,1091,8.84,3615.5,11756,-,27092,5307,21214,5437,800,31565,16445,248,5780,10366,241,7,0,1225,4555,18,257,1116,4038,188,145,623,1359,473,55,1860,234,51
22342,38716,2547,26.51,1460.4,14363,-,32684,6239,26203,6274,413,38274,20342,573,8156,11506,573,0,1,1667,6488,26,727,801,2845,839,199,527,1937,656,74,2609,266,107
22344,21478,-757,136.13,157.8,6669,-,0,3177,14003,4298,174,22259,12726,522,3886,8286,516,6,1,638,3247,26,18,261,823,52,48,584,555,1035,112,1994,2778,32
22361,9697,-453,74.18,130.7,2956,-,0,1224,6120,2353,38,7871,3610,329,1920,1339,329,0,32,342,1546,2,4,91,236,16,3,60,234,207,55,297,134,22
22381,16823,-549,30.92,544.1,5441,-,6351,2189,10883,3751,160,14771,7253,226,3624,3389,226,0,6,538,3080,27,8,231,857,64,38,205,734,203,54,823,145,14
22382,12837,-617,14.69,873.9,4319,-,11152,1638,8066,3127,155,14373,8290,180,4935,3159,108,72,0,534,4401,10,30,402,876,103,11,145,381,227,69,702,203,16
22383,9600,-413,23.03,416.8,2892,-,5348,1170,5880,2550,71,7549,3527,492,1381,1653,315,177,0,469,912,2,0,128,520,36,10,105,233,88,99,262,170,1
22401,12696,-453,53.29,238.2,3859,-,0,1627,8014,3055,91,10293,5324,856,2323,2109,856,0,0,598,1725,6,10,186,676,38,11,75,374,143,66,400,124,36
22402,22992,-212,24.54,936.9,6729,-,0,3364,15108,4447,260,26783,16736,858,8195,7642,761,97,23,1113,7059,11,40,2403,1620,97,38,223,444,285,130,1726,625,41
22422,25656,-634,58.14,441.3,7652,-,0,3526,15924,6206,676,26014,15075,2464,6855,5704,2279,185,6,1205,5644,8,7,521,1790,130,43,452,602,363,156,1444,188,52
22423,24989,-393,53.36,468.3,7816,-,9133,3629,15965,5395,782,27169,16928,2379,7182,7256,2376,3,25,967,6190,7,30,511,2042,190,45,518,1215,383,248,1782,285,111
22424,28648,1156,20.84,1374.7,9166,-,7536,4532,18758,5358,713,30391,18188,750,9766,7576,485,265,3,1381,8382,34,60,1461,2189,97,57,352,688,318,168,1915,237,96
22426,6030,-471,120.48,50,1773,-,0,670,3381,1979,22,5308,3017,697,979,1340,695,2,9,366,604,19,1,14,508,27,1,62,149,70,101,280,108,1
22429,8988,-797,496.72,18.1,3057,-,0,907,4565,3516,47,8499,4326,850,1392,2082,849,1,27,566,799,104,1,112,622,23,2,220,231,165,131,275,196,2
22461,20273,-416,133.84,151.5,6004,-,0,2686,12310,5277,163,19591,10662,1208,5367,4056,1206,2,0,892,4475,8,8,330,1180,33,18,149,553,391,172,984,230,31
22503,16937,-179,13.47,1257.4,5899,-,10231,2353,11120,3464,529,14683,7077,430,2436,4179,243,187,0,350,2086,24,55,280,1098,63,39,341,319,373,59,1255,273,32
23101,153118,4581,18.24,8394.6,74450,-,153118,17305,105985,29744,3780,171004,73494,53,8865,62805,53,0,1,5050,3814,345,2717,1482,16538,1841,2273,5635,6869,9509,520,13403,1673,1771
23102,68485,2694,7.72,8871.1,33659,-,68485,7125,47962,13273,1949,116861,71858,59,15838,54994,58,1,0,5315,10523,2169,5767,1636,16211,1303,1629,3370,2870,2967,469,15317,1286,967
23103,166441,-1199,17.56,9478.4,71782,-,166441,20974,109935,34828,3396,146873,68375,113,17513,49345,113,0,2,8244,9267,360,768,4402,15256,1311,1182,3635,6530,2268,424,11334,1875,1404
23104,143104,2740,17.9,7994.6,62008,-,143104,18145,91765,27822,1851,144834,80630,136,25164,53576,135,1,0,7849,17315,86,1838,4077,18706,1257,1347,3991,4982,2774,729,12702,1087,1754
23105,134576,-379,16.32,8246.1,63659,-,134576,13360,88549,31065,2886,234452,154693,206,26953,125172,205,1,1,13002,13950,514,8051,9391,39283,4930,3245,11591,8242,4720,682,32957,1566,2362
23106,70738,6069,9.36,7557.5,41558,-,70738,5398,47151,13152,3640,324987,285032,55,31606,248800,51,4,0,16558,15048,1990,26360,5296,69584,24457,7155,22067,7788,5133,1896,60487,16587,4571
23107,105001,-288,10.93,9606.7,51538,-,105001,11324,71932,20365,2787,117056,51922,50,8179,42688,49,1,0,3805,4374,172,1068,1186,12565,787,1238,3488,7376,5004,395,8531,878,1005
23108,105358,948,11.23,9381.8,46490,-,105358,12594,68026,21579,1340,101695,47098,84,15295,31032,84,0,1,3384,11910,83,651,1697,8905,847,930,2490,4782,2825,360,6646,816,687
23109,63608,983,8.16,7795.1,28211,-,63608,7067,42594,13611,1391,87531,53449,49,12729,39934,47,2,2,3988,8739,1822,1968,3502,14012,1003,742,2678,3145,1620,512,7677,1253,737
23110,215809,5827,32.01,6741.9,85371,-,208733,31547,144309,38953,3983,191259,90027,607,29007,58613,605,2,2,9932,19073,194,583,8235,19651,1079,908,4212,8127,2518,618,10908,1580,1800
23111,151872,258,45.67,3325.4,58687,-,143730,22353,102860,26552,5172,169422,96698,396,32642,61419,390,6,2,8863,23777,878,707,19391,14192,669,562,3389,4691,2290,461,12310,1879,2241
23112,143973,-3939,18.47,7795,59803,-,143973,17674,94666,30818,3766,141493,69451,98,25903,42240,98,0,0,7870,18033,320,576,4752,11959,761,701,3301,6932,2310,409,8978,1241,1210
23113,161345,6885,33.99,4746.8,61978,-,138761,24563,108817,27683,2971,134631,53711,276,16386,35861,276,0,4,6213,10169,66,392,2679,10813,650,732,2565,5461,2572,378,7154,2399,1188
23114,216545,9683,37.85,5721.1,79702,-,205093,35913,147216,33253,3005,166023,62865,506,19906,41132,506,0,0,6907,12999,563,364,2353,13425,880,847,3757,5746,3218,577,7987,1415,1321
23115,157125,4022,19.42,8090.9,68219,-,153320,24432,109247,22796,2382,131750,52955,147,7751,43978,147,0,2,5101,2648,83,1033,2214,15045,1180,1558,3592,5370,3221,487,9190,1005,1079
23116,157964,4620,21.62,7306.4,68736,-,155340,23631,110996,23064,2590,136325,49422,307,11567,36376,307,0,2,5119,6446,165,510,1444,10850,1082,1136,3235,5269,3883,399,7529,874,1172
23201,372479,7623,261.35,1425.2,133550,-,261921,57459,248770,65305,13709,364999,187365,13091,59072,112845,12993,98,71,17043,41958,868,1839,8787,34151,4218,1635,9465,14461,7222,1488,25273,3438,2357
23202,354704,18121,226.97,1562.8,128837,-,265323,56152,244721,53558,8573,329359,160569,3114,56441,98691,3109,5,45,14231,42165,887,1348,6659,28961,4419,1705,8077,11263,7005,1233,23770,3364,2323
23203,371687,8961,113.91,3263,127386,-,263447,56893,246501,67968,3895,323883,146759,2721,48730,91832,2715,6,1,13270,35459,614,860,8636,27067,3206,1350,8200,12903,5729,1218,19127,2922,3476
23204,131925,275,111.62,1181.9,48361,-,95502,18033,88115,25125,2836,118218,51838,407,20084,30394,406,1,94,3795,16195,93,208,2372,8676,1010,329,2266,4813,2525,465,6148,1489,953
23205,115845,5008,47.24,2452.3,42018,-,101667,18777,76819,19650,1998,114649,57293,1008,21697,34074,1007,1,3,4515,17179,247,264,3181,9746,1256,499,2914,4841,2381,380,6817,1548,514
23206,295802,8179,92.71,3190.6,110596,-,257702,44951,201552,48009,4681,264596,118141,1326,41315,73633,1326,0,9,11878,29428,390,900,6743,21233,1915,1129,6170,9841,5520,922,15378,3492,1867
23207,120967,3640,65.44,1848.5,42308,-,89456,19089,81108,20728,3702,119252,64069,3500,24372,35700,3497,3,6,4122,20244,133,286,2986,9916,1029,359,3041,4741,2106,526,7537,3040,497
23208,65547,125,25.08,2613.5,22307,-,32248,10316,42495,12736,567,60739,27142,747,7788,18012,743,4,0,2233,5555,99,133,1194,5626,518,153,1577,2850,1135,379,3236,1112,595
23209,71408,3594,35.86,1991.3,24083,-,55381,11268,47509,12629,2608,71227,40260,1931,20523,17426,1730,201,15,2768,17740,281,51,1706,4916,575,168,1111,2546,1079,301,3972,720,380
23210,142134,10080,50.45,2817.3,55678,-,110633,22753,99859,18910,3223,168955,102486,1136,55239,44590,1134,2,3,5422,49814,310,1868,2955,11077,1197,613,3912,4706,2894,496,13210,1352,1521
23211,412141,16917,918.47,448.7,155074,-,242406,63395,290059,55246,10250,445252,253617,5371,129324,114586,5353,18,147,14700,114477,594,3242,10154,26468,2684,1550,9856,12325,8197,1903,33611,4002,4336
23212,170250,11426,86.01,1979.4,60993,-,112230,28996,117602,23553,4313,176051,97537,3018,46777,46358,3016,2,60,5593,41124,149,492,5544,12971,1407,617,3996,5418,3042,1107,10222,1393,1384
23213,104321,3516,75.78,1376.6,34543,-,61271,16313,70077,17848,3353,106366,60768,2870,32097,25321,2798,72,2,4101,27994,137,113,1272,7743,1019,270,2156,3670,1680,504,5720,1037,480
23214,82108,0,56.81,1445.3,27644,-,54420,11420,53172,17508,1387,77714,40948,2345,15078,23198,2142,203,3,2894,12181,78,108,1210,6766,831,234,3122,3045,1382,470,5024,928,327
23215,74294,1711,74.97,991,26045,-,35888,10409,49359,14404,1350,70842,34737,732,14823,18729,730,2,6,1896,12921,90,150,2415,4189,369,161,1602,2983,1511,227,4259,773,453
23216,51265,1082,55.62,921.7,18011,-,32198,7083,32481,11451,476,53955,30436,1393,9500,19376,1016,377,0,1502,7998,102,136,4446,3864,329,242,1268,1608,712,505,4924,1240,167
23217,99055,1132,30.17,3283.2,34239,-,54945,15103,65861,17872,1198,83389,33371,573,10878,21145,572,1,1,2859,8018,60,169,1589,6339,595,235,1934,3718,1658,339,3584,925,775
23219,147182,4060,62.82,2342.9,53916,-,112701,22911,101845,21471,5621,170233,103108,1156,43637,56738,1155,1,2,5295,38340,347,488,13774,14599,1011,604,3374,4648,2625,540,11393,3335,1577
23220,136965,27,79.3,1727.2,46027,-,50828,20177,92525,24229,1779,128031,65299,4662,25508,33539,4662,0,0,4294,21214,106,403,4571,9712,760,566,2405,4197,2088,549,7086,1096,1590
23221,52178,-1425,499,104.6,16156,-,10243,7091,31769,13266,594,49588,25613,2836,10526,12167,2828,8,24,2081,8421,76,42,611,3041,247,70,908,1854,1035,646,2777,860,84
23222,104339,4418,43.36,2406.3,40323,-,91480,16355,71575,16385,951,105959,57288,1682,25099,30096,1681,1,0,6389,18710,239,517,5790,7443,699,372,2383,3305,1646,322,6195,1185,411
23223,80262,4989,33.68,2383.1,30672,-,56476,12447,55992,11788,1530,81382,44706,1047,22641,20381,1047,0,1,2905,19735,28,356,2143,5116,380,283,1688,3421,1422,286,4540,718,637
23224,83373,2837,45.43,1835.2,29839,-,50070,12630,57203,13465,1082,64208,25887,1234,9151,15115,1232,2,0,2716,6435,575,99,1243,3715,219,214,1194,2332,1152,306,3210,856,387
23225,66085,3498,16.34,4044.4,25619,-,51306,10891,45597,9257,2720,55379,23756,365,8565,14354,365,0,1,1514,7050,36,142,1330,4375,383,242,1307,1719,1104,169,2986,561,472
23226,78394,3328,21.02,3729.5,28899,-,73556,12247,52518,12698,852,63114,26400,167,9214,16605,167,0,3,2312,6899,246,484,747,4750,424,361,1562,2482,1142,220,3607,580,414
23227,41351,3224,13,3180.8,14547,-,35765,7113,27635,6601,1597,38980,20099,308,11337,8163,287,21,3,1296,10038,15,45,824,2578,193,116,537,1011,556,140,1933,215,291
23228,47926,1020,10.49,4568.7,18774,-,41715,7108,33098,7672,1912,36696,15225,394,4474,10020,394,0,0,1260,3214,113,84,1218,2758,360,175,771,1264,602,131,2124,420,337
23229,68285,1790,23.18,2945.9,25245,-,56811,10152,46802,11265,1370,61296,25205,440,8461,15830,440,0,3,1895,6563,12,115,810,3821,342,216,1059,4106,1659,245,2846,599,474
23230,78591,8403,34.9,2251.9,30342,-,41408,12954,54157,11288,1008,77672,29207,523,7960,19981,522,1,5,2491,5464,174,1152,1251,5008,314,320,1781,2436,2785,361,3766,633,743
23231,66390,856,188.58,352.1,21761,-,11323,9550,43386,13210,638,69623,44760,13561,16265,14777,12899,662,15,2235,14015,96,24,1366,3903,353,72,1681,1936,1056,668,2914,708,157
23232,65556,-41,66.63,983.9,19889,-,15073,9885,42781,12881,360,50925,21533,3573,7487,10213,3562,11,2,2105,5380,56,70,1043,3142,93,83,734,1465,1004,162,1741,620,260
23233,55038,145,13.31,4135.1,20882,-,52961,7634,37311,9853,845,49762,24983,418,11396,12572,418,0,1,1922,9473,9,212,1370,4306,267,230,862,1059,623,169,2911,554,597
23302,39384,2506,18.03,2184.4,13740,-,23190,6772,26820,5418,494,31291,13151,283,5640,7019,283,0,1,1298,4341,110,38,284,1728,111,81,494,1056,610,72,1754,681,209
23304,46493,3187,21.54,2158.4,20180,-,37139,7497,33778,5093,634,53286,25687,250,3971,20869,250,0,7,1586,2378,30,225,1380,4453,139,267,1798,2654,2053,247,7050,573,597
23342,13565,564,6.19,2191.4,5144,-,11880,2057,9428,2079,317,16396,10579,119,3483,6860,119,0,0,636,2847,0,40,1275,3213,94,73,453,255,156,78,1019,204,117
23343,43888,1551,8.39,5231,16070,-,41257,6753,29291,7158,519,35271,15963,375,5085,10335,375,0,0,1678,3407,54,493,662,2540,747,96,762,1186,669,61,2710,355,168
23344,34190,799,9.98,3425.9,13116,-,25988,4916,24010,5261,479,34387,18521,472,6932,10917,472,0,0,1548,5384,5,236,1871,3412,312,154,748,927,592,238,2202,220,200
23345,8320,204,4.01,2074.8,2587,-,0,1137,5802,1381,122,11171,7175,286,3279,3574,286,0,0,436,2843,4,127,993,880,27,22,260,360,174,13,630,84,36
23361,21602,969,13.58,1590.7,7158,-,11199,3624,14351,3619,304,31872,21893,344,13642,7727,344,0,0,676,12966,24,56,1700,2235,33,39,521,823,355,64,1634,243,180
23362,32535,807,11.18,2910.1,11116,-,25602,4892,21476,6166,215,26316,10017,187,3399,6278,187,0,3,539,2857,6,30,273,2265,108,65,679,775,489,158,1119,311,153
23421,22869,433,8.33,2745.4,7830,-,16096,3326,15292,4244,214,17854,7487,202,3237,3915,202,0,0,1037,2200,18,34,347,1056,74,30,372,539,254,35,926,230,133
23422,23875,-94,9.92,2406.8,8028,-,11754,3357,16193,4314,286,18690,7615,414,3592,3524,414,0,0,942,2650,15,25,231,1115,100,33,314,443,351,73,670,154,85
23423,38563,2647,9.33,4133.2,13787,-,31589,6327,26558,5637,826,31961,13774,372,6170,6846,372,0,0,1745,4425,1,118,494,2356,115,111,531,1007,400,138,1346,229,386
23424,28501,1428,6.58,4331.5,10228,-,26103,5007,19626,3837,454,21849,9400,256,4394,4453,256,0,1,1640,2753,61,30,294,1548,168,83,334,501,331,35,879,189,297
23425,36750,510,11.1,3310.8,13740,-,30933,5380,24321,6193,564,29930,14030,264,4803,8639,262,2,1,1527,3275,89,43,925,2620,266,149,1153,934,501,126,1465,368,324
23426,5618,14,9.97,563.5,1601,-,0,788,3624,1206,33,6873,4274,320,2093,1830,296,24,0,299,1794,2,1,179,650,5,4,150,252,110,103,301,73,31
23427,4369,-156,22.5,194.2,1155,-,0,515,2783,1071,49,13711,12038,354,4434,7139,320,34,0,650,3784,79,3,3920,1102,3,30,179,207,88,57,1233,238,111
23428,36957,382,38.95,948.8,12323,-,20508,5781,24914,6247,840,32300,15661,1062,4197,10185,923,139,1,1175,3021,9,33,1940,2717,140,93,508,1786,520,143,2020,276,217
23441,24577,549,23.94,1026.6,7846,-,0,3422,16285,4870,86,19918,8286,588,2724,4889,588,0,0,913,1811,15,36,92,1793,55,48,465,978,316,96,775,220,85
23442,48046,2878,31.08,1545.9,16214,-,26883,7959,32186,7899,1038,38765,16448,674,7078,8545,661,13,0,1064,6014,26,83,467,2753,122,102,678,1383,650,172,1795,314,151
23445,21909,-1341,38.24,572.9,7078,-,0,2677,13388,5844,117,20168,10659,2517,2201,5915,921,1596,3,602,1596,11,10,318,1345,84,46,1693,700,314,256,917,221,26
23446,26294,211,46.38,566.9,9993,-,5306,3625,17757,4901,249,22668,8875,1148,1944,5754,877,271,6,638,1300,16,17,300,1502,64,61,698,1090,705,169,878,254,29
23447,40981,988,25.81,1587.8,15106,-,26229,6427,28141,6399,561,35252,16677,391,8179,7998,391,0,10,1212,6957,79,29,1026,1979,127,92,671,1323,422,133,1843,274,109
23481,24068,-272,22.53,1068.3,6744,-,8178,3544,15196,5325,136,19765,9294,2040,2922,4306,841,1199,1,1047,1874,0,6,181,1575,79,22,234,755,353,192,695,214,26
23482,22041,385,35.98,612.6,6428,-,0,3271,14191,4579,137,19916,10413,1438,4641,4248,1296,142,11,1044,3586,1,9,168,1319,73,25,511,430,309,127,1085,191,86
23483,12802,-185,26.05,491.4,3720,-,0,1796,8125,2881,38,9889,4789,525,2150,2076,379,146,16,384,1750,0,4,132,551,55,17,280,280,132,75,417,133,38
23501,35596,2188,56.78,626.9,11715,-,14980,5797,24430,5325,436,37360,22131,1046,13608,7221,1046,0,5,1324,12279,35,80,361,1506,140,69,726,1099,470,156,2295,284,256
23502,9103,-311,160.27,56.8,2543,-,0,1155,5676,2272,41,9210,5502,464,3221,1809,464,0,26,360,2835,7,5,243,263,11,8,101,248,162,128,519,114,8
23521,56252,8568,32.11,1751.9,19052,-,30475,10892,39431,5888,1459,60544,30577,716,16425,12972,713,3,1,1487,14937,13,48,1463,3599,198,126,1085,1306,1337,175,2848,774,464
23561,6306,-653,273.96,23,2269,-,0,645,3078,2583,32,6449,3335,734,756,1842,727,7,48,364,344,7,1,101,328,12,3,123,323,158,181,300,305,3
23562,4347,-370,123.4,35.2,1633,-,0,376,2028,1943,17,4247,1892,183,550,1158,181,2,48,221,281,8,1,29,239,18,5,63,299,110,96,191,99,1
23563,1309,-111,121.13,10.8,511,-,0,125,580,604,5,1380,771,115,256,398,111,4,6,148,102,0,1,16,61,1,0,53,60,33,46,67,60,2
23564,208,-1,34.78,6,98,-,0,39,94,75,1,232,112,6,12,94,6,0,0,9,3,0,0,1,1,0,0,4,9,26,18,10,25,0
23601,8690,768,29.65,293.1,2753,-,0,1350,5696,1644,101,8668,4930,283,3112,1484,283,0,6,100,3006,7,5,233,303,26,2,95,241,111,22,322,117,51
23602,16450,195,36.61,449.3,5202,-,0,2447,11068,2935,298,15157,8446,1512,3837,3057,1507,5,1,522,3314,14,10,279,644,85,27,187,568,273,103,732,135,40
23603,21881,217,9.92,2205.7,7275,-,17023,3021,14553,4307,1027,17785,8055,677,3512,3742,671,6,1,755,2756,11,13,580,1034,85,37,207,668,249,73,600,185,124
23604,13456,-74,18.73,718.4,4239,-,0,1841,8638,2977,119,12364,6588,1071,2992,2501,1035,36,0,558,2434,15,6,216,610,55,28,123,315,238,65,714,116,24
23999X,0,0,1.14,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24201,165182,1936,101.89,1621.2,66338,-,107302,23196,108354,33066,3768,187180,95115,1971,22492,68962,1913,58,7,8316,14169,891,2505,3211,16172,3724,1097,4199,9432,5872,1300,14317,6242,1690
24202,303845,1743,205.16,1481,112108,-,202324,46099,200024,56609,6383,313406,162931,3092,54046,101770,2937,155,28,16558,37460,924,1719,13055,28574,4416,1404,6941,11500,6333,1183,22357,3364,4023
24203,97777,-2368,178.97,546.3,35998,-,53503,12806,61144,23814,773,100193,46557,1515,12955,31567,1212,303,6,3858,9091,183,360,1506,10528,1190,356,2853,4040,2238,536,6067,1710,520
24204,168973,4469,623.8,270.9,61616,-,65750,23183,108130,37541,2719,163308,79142,4449,25035,48998,4143,306,55,7043,17937,350,769,3799,14185,1863,616,3550,7370,2979,1298,10048,2171,660
24205,138963,4107,136.61,1017.2,48171,-,73187,21417,91431,25998,2423,128083,60505,2013,20017,37536,1627,386,46,4830,15141,317,263,2347,11225,1229,452,3561,5358,2554,632,8049,1549,939
24207,193114,6963,194.67,992,69122,-,107615,30790,130366,31934,5602,182405,88175,3833,33647,48393,3633,200,29,6940,26678,228,337,5440,13101,1262,664,3561,6708,3562,799,11163,1568,2302
24208,82156,-1135,129.76,633.1,28334,-,40008,11603,55593,14893,492,69732,28846,1039,9444,18065,1039,0,1,1761,7682,167,182,1166,5160,488,217,1431,2822,1715,369,3542,806,298
24209,22103,-1580,193.16,114.4,9854,-,12804,2569,12653,6875,113,22583,10413,727,2099,7568,202,525,70,1123,906,137,60,303,2140,337,37,565,1242,486,267,1214,780,19
24210,49253,2647,190.91,258,17828,-,13584,6878,32313,10062,1761,50677,28333,965,14375,12412,965,0,11,2347,12017,58,81,1914,2765,235,71,798,1315,777,248,3631,519,581
24211,23067,-1878,107.93,213.7,8167,-,0,3047,13897,6123,147,24048,12887,1791,1742,9185,193,1598,42,681,1019,22,18,543,1864,169,64,3158,643,646,255,1354,449,169
24212,19607,-1291,259.96,75.4,8589,-,0,2329,11092,6186,99,20425,8593,607,1719,6255,442,165,4,757,958,21,71,318,1670,165,16,520,1170,562,219,914,609,12
24213,42191,1128,68.2,618.6,15487,-,23565,5965,27026,9166,753,40109,19067,840,5359,12627,840,0,2,1287,4070,37,92,660,2599,279,93,884,2833,898,177,2260,1815,241
24214,46446,816,219.58,211.5,15570,-,0,6834,29951,9661,757,49070,28192,820,16208,10881,819,1,82,1456,14670,39,20,1214,2559,205,43,570,1735,673,317,3063,443,283
24215,58225,-3403,179.67,324.1,20700,-,0,7590,34324,16311,269,54294,25631,3363,5393,16787,834,2529,1,2346,3046,90,94,637,4274,347,156,3103,2307,1010,548,3529,692,88
24216,100623,-904,558.17,180.3,34620,-,20818,13200,62119,25298,4371,103405,53813,3889,22190,27266,3889,0,59,3290,18841,210,111,2346,7383,682,181,2004,3917,1818,842,6168,1604,468
24303,6965,-207,15.72,443.1,2150,-,0,900,4841,1224,285,5774,3192,538,1531,1110,486,52,1,315,1215,2,1,241,198,4,2,96,136,57,30,285,58,13
24324,25897,-408,22.66,1142.9,8122,-,13365,3397,18307,4171,506,19880,9032,166,4669,4026,165,1,9,488,4172,8,25,247,1069,61,19,256,776,303,121,961,180,171
24341,38986,1014,106.89,364.7,12798,-,11148,6245,24789,7869,480,33566,14897,558,5969,8228,554,4,32,1594,4343,23,50,771,2130,167,60,882,1498,565,137,1614,331,142
24343,7114,398,5.99,1187.6,2534,-,0,1138,4536,1431,67,7556,4136,66,2516,1526,66,0,0,246,2270,9,26,198,384,25,10,138,130,88,16,395,107,28
24344,13048,1266,8.71,1498,4822,-,8738,2222,8639,2169,262,13199,6455,109,2648,3661,97,12,0,607,2041,267,40,655,911,51,36,225,312,241,17,799,107,37
24381,17968,617,18.79,956.3,6383,-,0,2759,11470,3729,562,14001,5437,274,2122,2947,249,25,0,468,1654,8,8,222,950,47,19,171,540,257,75,509,141,94
24382,8492,-408,64.57,131.5,2728,-,0,939,5207,2346,43,7553,3743,348,1384,1976,348,0,0,372,1012,9,7,216,558,22,4,81,343,120,58,473,85,35
24383,4094,-155,50.31,81.4,1257,-,0,453,2435,1206,6,3272,1473,243,653,570,243,0,0,180,473,9,0,11,83,3,0,7,133,86,44,123,71,7
24384,11152,-127,36.93,302,3475,-,0,1636,7099,2417,95,10446,5567,401,2974,2079,401,0,0,441,2533,12,7,228,442,23,2,76,347,178,54,609,101,113
24402,5174,-126,3.9,1326.7,1734,-,0,658,3231,1285,147,3793,1528,128,690,680,61,67,0,208,482,0,1,31,200,17,2,28,96,74,11,154,66,30
24403,14853,273,47.66,311.6,5175,-,0,2152,9232,3365,88,11087,4348,560,1312,2460,559,1,0,394,918,44,7,109,572,30,10,120,382,195,204,639,148,16
24404,13040,-355,111.86,116.6,4226,-,0,1412,7834,3794,95,11160,4611,456,1302,2841,455,1,14,435,853,13,3,60,481,19,17,154,405,310,152,915,312,12
24406,6392,-766,206.7,30.9,2529,-,0,465,3104,2823,44,5526,2189,371,750,1060,367,4,3,375,372,0,1,11,232,6,2,184,139,72,97,178,138,8
24441,10647,-221,49.59,214.7,3635,-,0,1345,6582,2720,58,13609,8539,771,4761,2965,771,0,3,397,4361,38,17,278,608,51,5,142,385,215,90,1002,134,42
24442,22618,318,40.86,553.5,6976,-,0,3349,14303,4966,103,19118,9092,1004,3188,4678,844,160,2,893,2293,11,24,588,1441,71,27,277,732,382,202,739,184,222
24443,7244,-88,55.4,130.8,2585,-,0,918,4218,2108,88,6864,3368,332,1072,1955,332,0,28,361,683,52,8,114,593,36,10,122,365,141,82,254,178,9
24444,5146,-135,53.58,96,1523,-,0,600,2987,1559,12,4147,1724,358,595,758,358,0,0,185,410,1,0,37,206,4,1,45,164,53,36,123,88,13
