CODE,POPULATION,HOUSE,MOVEIN1,BIRTH1,ADD1,MOVEOUT1,DEATH1,DELETE1,INCR1,SOC_INCR1,NAT_INCR1,INCR5,SOC_INCR5,NAT_INCR5,BIRTH5,DEATH5,INCR10,SOC_INCR10,NAT_INCR10,BIRTH10,DEATH10,FOREIGNER,POP_U15,POP_O15,POP_O65,AREA
dummy,,,,,,,,,,,,,,,,,,,,,,,,,,
11442,33824,15201,1303,212,1532,1288,391,1709,-177,15,-179,235,873,-604,1143,1747,879,1740,-1124,2182,3306,438,3739,19081,11004,15.95
11464,44482,19394,1438,183,1641,1445,450,1936,-295,-7,-267,-1627,-348,-1193,1112,2305,-2790,-966,-1943,2488,4431,614,4667,25193,14622,30.03
11465,28837,12125,832,126,973,986,297,1301,-328,-154,-171,-1484,-738,-745,726,1471,-2301,-1413,-1147,1641,2788,418,3079,17352,8406,16.2
12101,210245,109758,15479,1516,17084,13135,2090,15743,1341,2344,-574,7262,10636,-1736,8234,9970,18051,17159,-1421,17294,18715,6746,24190,138175,47880,44.71
12102,176932,85850,10173,1066,11301,9222,1851,11342,-41,951,-785,-422,3131,-2686,5778,8464,367,2214,-3477,12417,15894,4680,19043,108668,49221,34.19
12103,158277,75917,9288,1012,10372,8283,1541,10097,275,1005,-529,491,3064,-1653,5511,7164,4688,4710,-1674,11700,13374,4076,19020,97031,42226,21.22
12104,149068,73477,7505,879,8445,7043,1763,8996,-551,462,-884,-1517,2946,-3933,4626,8559,1,4623,-6057,9998,16055,4060,16000,87158,45910,84.19
12105,130055,55632,5762,978,6774,5229,1064,6386,388,533,-86,2853,3213,-196,4964,5160,8301,6263,1153,10575,9422,1625,18265,82070,29720,66.25
12106,150149,68818,7715,757,8526,6242,1151,7728,798,1473,-394,1635,3871,-1101,4122,5223,5251,1854,-163,9506,9669,7428,18188,92405,39556,21.2
12202,59109,27164,1427,191,1668,1715,959,2886,-1218,-288,-768,-6437,-1627,-3839,1129,4968,-10622,-3291,-7287,2737,10024,2330,4533,32227,22349,84.2
12203,491764,249324,30847,4065,35705,28659,3830,34133,1572,2188,235,15204,16226,2988,21256,18268,30504,18077,8481,43264,34783,17642,58107,328719,104938,57.45
12204,644966,309524,33638,4700,38864,29789,5654,36836,2028,3849,-954,18157,22937,-1646,24620,26266,43537,34871,3000,52324,49324,18898,82059,408132,154775,85.62
12205,45767,23175,1781,242,2052,1744,686,2446,-394,37,-444,-2630,-309,-2364,1273,3637,-4531,-824,-4176,2872,7048,399,4388,23195,18184,110.05
12206,136034,63496,6513,986,7578,5667,1421,7161,417,846,-435,2032,3725,-1605,5099,6704,7433,8504,-2197,10510,12707,2689,17301,80907,37826,138.95
12207,498457,243039,24667,3436,28309,23424,4753,28325,-16,1243,-1317,8740,12630,-4095,18090,22185,19095,11390,-3210,37954,41164,17183,57451,312565,128441,61.38
12208,154140,69752,5551,856,6541,4834,1670,6774,-233,717,-814,-1155,3001,-3660,4290,7950,-1541,2825,-5526,9572,15098,3699,17701,88948,47491,103.55
12210,88280,40880,2962,437,3455,3128,1107,4303,-848,-166,-670,-3078,171,-3159,2448,5607,-5120,-900,-5119,5431,10550,1378,8900,50052,29328,99.92
12211,131833,63110,8745,914,9682,8991,1111,10584,-902,-246,-197,94,2203,-353,5177,5530,5590,4417,730,11616,10886,6129,16972,83793,31068,213.84
12212,173619,78473,5796,785,6686,6240,1733,8112,-1426,-444,-948,-3437,375,-3716,4750,8466,-2807,824,-5527,10630,16157,3756,19037,98571,56011,103.69
12213,57743,26908,2588,310,2958,2889,641,3699,-741,-301,-331,-2592,-173,-1627,1675,3302,-2057,332,-2377,3809,6186,1658,6097,34166,17480,89.12
12215,64689,26554,1714,402,2171,1788,838,2787,-616,-74,-436,-2909,-37,-2247,2120,4367,-4195,-267,-3755,4651,8406,1553,7270,37424,19995,130.45
12216,175197,81958,10794,1320,12198,9198,1422,10886,1312,1596,-102,6359,6705,532,7229,6697,14310,11676,1616,14367,12751,4466,22501,111763,40933,20.97
12217,428587,197045,22561,3196,26138,18019,3763,22471,3667,4542,-567,19586,22448,-1441,16010,17451,31631,28044,283,32697,32414,9814,55190,262208,111189,114.74
12218,16817,8535,590,55,652,706,339,1057,-405,-116,-284,-2216,-832,-1340,305,1645,-3974,-1471,-2586,695,3281,173,1152,8265,7400,93.96
12219,273771,128327,9175,1646,11020,9440,2967,12634,-1614,-265,-1321,-5926,-417,-5070,9042,14112,-5828,-2485,-7249,19178,26427,6199,30921,161932,80916,368.17
12220,200309,88077,12475,2055,14645,8146,1493,9812,4833,4329,562,24061,21411,2889,10087,7198,36113,29391,5323,18608,13285,3148,31858,121857,46594,35.32
12221,202176,91994,11297,1471,12921,8433,1723,10531,2390,2864,-252,7003,8934,-590,7443,8033,12787,11277,340,15457,15117,6051,26021,125725,50430,51.39
12222,131644,59938,5104,758,5905,4968,1357,6444,-539,136,-599,-1209,1732,-2503,3856,6359,-3516,-466,-3657,8385,12042,1995,14450,76831,40363,43.15
12223,32290,16176,1381,189,1581,1384,532,1964,-383,-3,-343,-2163,-205,-1776,942,2718,-3718,-447,-3329,2078,5407,668,3055,16812,12423,191.14
12224,109943,50488,5202,703,5950,4859,1008,5961,-11,343,-305,485,2075,-1330,3687,5017,1351,2054,-1381,8100,9481,1706,12764,65858,31321,21.08
12225,83005,39147,2825,463,3322,3087,1038,4202,-880,-262,-575,-4442,-2012,-2303,2628,4931,-6549,-3371,-3659,5848,9507,1038,8582,47969,26454,318.81
12226,43436,20173,1405,138,1584,1481,704,2217,-633,-76,-566,-3056,-490,-2580,900,3480,-5473,-1069,-4766,2015,6781,584,3764,23171,16501,205.47
12227,169918,81940,10330,1215,11659,10747,939,11910,-251,-417,276,5884,4224,2028,6504,4476,8726,1614,4710,13369,8659,3954,21745,117857,30316,17.3
12228,95366,42259,4141,722,4913,3358,877,4390,523,783,-155,3721,4796,-579,3550,4129,7260,7757,-884,7153,8037,2622,12827,55299,27240,34.52
12229,64940,28194,2869,552,3458,2194,616,2866,592,675,-64,2877,3488,-383,2590,2973,3906,4629,-723,5017,5740,894,8907,38643,17390,94.93
12230,68888,32306,3738,270,4070,3711,796,4691,-621,27,-526,-3825,-948,-2278,1624,3902,-5972,-2890,-3722,3674,7396,2799,6340,41388,21160,74.94
12231,105772,42505,6326,868,7296,4160,772,5037,2259,2166,96,10732,10340,481,4230,3749,16034,14266,837,7907,7070,2367,17266,64190,24316,123.79
12232,63162,26228,2235,316,2601,2142,512,2763,-162,93,-196,-7,705,-526,1944,2470,2239,1923,-161,4307,4468,1295,8677,37397,17088,35.48
12233,50077,23968,3807,278,4143,3709,425,4311,-168,98,-147,130,1171,-608,1658,2266,626,669,-704,3631,4335,2900,5424,30540,14113,53.88
12234,37024,17168,928,108,1051,936,711,1711,-660,-8,-603,-3364,-108,-3031,614,3645,-6177,-290,-5828,1574,7402,400,3022,16963,17039,230.1
12235,35542,14703,716,148,884,855,557,1463,-579,-139,-409,-2655,-582,-1894,854,2748,-4622,-1310,-3334,2113,5447,580,3540,19595,12404,101.52
12236,74330,31156,1706,354,2121,2096,1136,3329,-1208,-390,-782,-5685,-1406,-3937,1790,5727,-10433,-3597,-7170,3975,11145,1167,6735,40426,27169,262.35
12237,50336,22504,1569,199,1790,1792,717,2630,-840,-223,-518,-3803,-887,-2595,1085,3680,-7236,-2701,-4762,2531,7293,1279,4410,28128,17798,146.77
12238,37143,17020,1044,144,1200,1122,568,1722,-522,-78,-424,-2871,-360,-2369,841,3210,-4940,-723,-4452,1904,6356,578,3304,18546,15293,157.5
12239,48960,21897,1787,237,2064,1696,582,2304,-240,91,-345,-1449,111,-1487,1291,2778,-1894,332,-2613,2794,5407,641,5137,27869,15954,58.08
12322,20659,9881,1230,87,1338,1188,178,1402,-64,42,-91,-597,-63,-476,526,1002,-550,-67,-731,1158,1889,577,2032,11918,6709,19.01
12329,20293,9133,658,71,748,685,247,944,-196,-27,-176,-1248,-501,-738,419,1157,-2635,-1445,-1365,946,2311,273,1643,10711,7939,32.51
12342,5889,2474,184,22,212,238,95,347,-135,-54,-73,-432,-86,-306,162,468,-718,-163,-576,316,892,118,519,3327,2043,19.9
12347,14387,6073,478,55,540,441,220,697,-157,37,-165,-853,47,-808,300,1108,-1702,-294,-1561,688,2249,513,1272,7756,5359,72.8
12349,13635,5244,332,35,375,326,223,580,-205,6,-188,-999,-64,-759,295,1054,-1860,-320,-1428,647,2075,322,1284,7122,5229,46.25
12403,15336,7111,438,43,490,525,268,834,-344,-87,-225,-1746,-461,-1054,274,1328,-3118,-1049,-1889,682,2571,386,1158,8053,6125,24.46
12409,7116,3038,228,24,262,280,101,401,-139,-52,-77,-505,-63,-332,141,473,-842,-159,-689,345,1034,272,619,4011,2486,43.24
12410,23368,9865,589,103,712,580,320,931,-219,9,-217,-1360,-155,-1151,599,1750,-2371,-342,-2192,1339,3531,471,2354,12457,8557,67.01
12421,12494,5643,1247,58,1319,1086,195,1305,14,161,-137,25,556,-532,357,889,-76,707,-848,797,1645,308,1477,7006,4011,22.99
12422,6929,2796,216,31,249,170,111,284,-35,46,-80,-436,-31,-392,154,546,-579,71,-678,333,1011,51,677,3444,2808,35.59
12423,14028,6096,517,53,575,493,183,680,-105,24,-130,-677,-77,-605,295,900,-887,62,-1039,714,1753,118,1305,7894,4829,28.25
12424,11040,4942,340,43,385,311,197,527,-142,29,-154,-790,-5,-687,235,922,-1625,-330,-1267,541,1808,132,965,5646,4429,27.5
12426,6754,2976,196,20,220,232,108,346,-126,-36,-88,-624,-241,-391,130,521,-1254,-608,-730,291,1021,108,506,3502,2746,47.11
12427,7743,3240,181,22,206,172,146,326,-120,9,-124,-779,-193,-584,144,728,-1731,-579,-1179,315,1494,55,567,3817,3359,65.51
12441,8745,3803,230,26,265,302,196,500,-235,-72,-170,-1002,-281,-726,156,882,-1952,-747,-1288,403,1691,93,758,4308,3679,129.87
12443,7312,3704,276,19,298,260,155,416,-118,16,-136,-476,141,-621,113,734,-764,393,-1213,253,1466,61,471,3102,3739,24.85
12463,7409,3543,155,15,175,273,141,417,-242,-118,-126,-961,-296,-647,118,765,-1745,-480,-1275,270,1545,77,505,3353,3551,45.17
13101,67216,37787,8094,673,8891,6885,401,7617,1274,1209,272,8640,8236,1206,3220,2014,19420,16877,1825,5772,3947,3057,9256,46738,11222,11.66
13102,170583,95812,17204,2144,19721,15736,955,17499,2222,1468,1189,27588,23161,5936,10451,4515,53213,40723,10274,18949,8675,8291,23625,121797,25161,10.21
13103,259036,146527,24881,2817,28435,25985,1649,29778,-1343,-1104,1168,15059,14207,7214,15152,7938,53813,35445,13401,29215,15814,18718,35936,178914,44186,20.37
13104,345231,219464,41963,2591,45344,41437,2746,48565,-3221,526,-155,11038,28007,-181,13364,13545,60830,67318,-864,25509,26373,37827,31223,246494,67514,18.22
13105,226574,123472,20680,2109,23261,19976,1639,22801,460,704,470,16262,16682,2416,10513,8097,35302,29826,3638,19752,16114,10333,29040,154086,43448,11.29
13106,203647,123068,20466,1612,22680,17997,2054,21464,1216,2469,-442,11898,17292,-1833,8166,9999,35274,32921,-4375,15608,19983,14788,18454,139178,46015,10.11
13107,275647,155354,22582,2370,25448,21268,2521,24697,751,1314,-151,13924,16007,-96,12405,12501,35985,30723,-818,23625,24443,12431,28657,185956,61034,13.77
13108,526301,274831,39616,4325,44478,33746,4135,40012,4466,5870,190,24800,28133,2397,23075,20678,74114,57156,6759,46520,39761,30392,67437,346029,112835,42.99
13109,406404,228061,34546,3845,38846,29857,3185,34146,4700,4689,660,28281,26969,3426,19167,15741,54204,41614,6081,36856,30775,13342,48239,276016,82149,22.84
13110,281317,158367,25377,2353,28172,25570,2036,28329,-157,-193,317,9848,8349,2433,12478,10045,27759,17941,4717,24575,19858,9195,31475,194467,55375,14.67
13111,733672,398687,47434,5672,53391,46908,6757,54212,-821,526,-1085,21615,26816,-3727,28999,32726,59297,49160,-5520,58195,63715,24122,79689,487654,166329,61.86
13112,920372,490342,64841,6845,72724,61566,6846,69838,2886,3275,-1,37083,36540,3030,36988,33958,85278,66709,9927,75760,65833,22164,108895,625899,185578,58.05
13113,230506,140170,24495,2016,26695,23353,1551,25860,835,1142,465,10608,11814,2509,10525,8016,33823,27441,4623,20344,15721,10577,24419,162939,43148,15.11
13114,334632,207425,34152,2530,37804,34665,2833,38406,-602,-513,-303,12898,14560,-741,13050,13791,36512,30152,-1752,25391,27143,17809,30189,236588,67855,15.59
13115,573504,325403,44788,4454,49623,43885,4702,50237,-614,903,-248,20216,25239,192,22957,22765,47202,44836,679,45067,44388,16735,60888,392477,120139,34.06
13116,287300,178637,31555,2036,34807,31467,2451,37753,-2946,88,-415,6661,19679,-1452,10746,12198,41004,44988,-4856,21108,25964,26458,26247,203760,57293,13.01
13117,353158,199016,28767,2872,32233,27242,3553,32983,-750,1525,-681,11906,21118,-3432,14618,18050,35834,37573,-7554,27826,35380,22271,36981,228965,87212,20.61
13118,216535,117153,16582,1753,18724,15762,2074,19335,-611,820,-321,5264,4624,-1614,8989,10603,27386,13855,-2677,18123,20800,18264,24620,141772,50143,10.16
13119,570213,315872,39944,4089,44744,38280,5279,45888,-1144,1664,-1190,19455,28379,-3275,22340,25615,52872,50830,-4783,44875,49658,27254,61475,376428,132310,32.22
13120,740099,380495,47778,5515,53691,45048,6382,53027,664,2730,-867,20990,26966,-1602,29238,30840,45780,39547,1041,59784,58743,20128,87649,491070,161380,48.08
13121,691002,357044,38419,4686,43638,34338,7288,43934,-296,4081,-2602,12379,28980,-10435,25260,35695,46086,51905,-15087,53084,68171,33606,77773,441514,171715,53.25
13122,463691,238563,25977,3392,30176,24492,4728,31035,-859,1485,-1336,10902,20552,-5619,17845,23464,27722,27705,-8729,36355,45084,22363,53146,296328,114217,34.8
13123,696123,346934,38766,5287,46310,39868,6103,50266,-3956,-1102,-816,9736,17466,-527,28785,29312,41127,26878,2903,58806,55903,36748,87549,460762,147812,49.9
13201,561828,272856,25044,3013,28596,22733,5409,29248,-652,2311,-2396,-967,12136,-10042,16655,26697,6219,15531,-13890,36323,50213,13137,63868,344751,153209,186.38
13202,184577,93435,11387,1236,12799,10231,1833,12312,487,1156,-597,4781,6809,-1593,6960,8553,9384,8417,-1968,14278,16246,4650,22114,116957,45506,24.36
13203,147643,77854,11664,1118,12866,10699,1157,12094,772,965,-39,4381,4946,197,6004,5807,12307,10577,881,12293,11412,3223,17606,97144,32893,10.98
13204,190126,95814,13824,1374,15355,11853,1573,13690,1665,1971,-199,7229,7758,-104,7451,7555,13458,11052,449,15070,14621,3673,24035,124659,41432,16.42
13205,132145,63894,4515,631,5255,4306,1730,6142,-887,209,-1099,-4605,327,-4821,3580,8401,-6478,384,-8181,8016,16197,1986,13759,77678,40707,103.31
13206,260255,127224,14687,1815,16839,14250,2177,16816,23,437,-362,3507,4324,-396,10148,10544,13719,8189,1583,21557,19974,5312,33719,169003,57533,29.43
13207,113552,55010,5760,791,6666,4732,1186,6511,155,1028,-395,655,4900,-1491,4172,5663,1873,4817,-1870,8928,10798,2755,13921,69598,30033,17.34
13208,237815,121296,14883,1787,16741,13838,1907,15980,761,1045,-120,11402,11302,739,9877,9138,20056,14989,2549,19988,17439,4550,29680,156801,51334,21.58
13209,429152,200182,18097,2464,20973,15911,4082,20642,331,2186,-1618,2215,9124,-6169,13282,19451,9900,15095,-8050,28283,36333,7090,52142,260815,116195,71.55
13210,123828,61909,9840,971,10958,8221,962,9436,1522,1619,9,5850,5585,569,5135,4566,10948,7860,1561,10478,8917,2815,15425,82244,26159,11.3
13211,195543,93638,11601,1404,13186,10555,1704,12512,674,1046,-300,6934,7788,-490,7609,8099,15774,12096,308,15610,15302,5091,25580,124401,45562,20.51
13212,187027,90870,9768,1389,11224,8847,1586,10543,681,921,-197,4262,5122,-631,7156,7787,11577,9588,-133,14698,14831,3367,23418,117113,46496,27.55
13213,151575,74210,7435,944,8766,6431,1560,8446,320,1004,-616,717,3621,-2607,4781,7388,118,2535,-3732,10425,14157,2999,17975,92888,40712,17.14
13214,126862,62339,9460,958,10487,7639,985,8795,1692,1821,-27,6922,7266,136,4947,4811,11381,9846,739,9806,9067,2567,15724,83391,27747,11.46
13215,76371,38642,5051,486,5616,4737,663,5525,91,314,-177,1400,2135,-590,2654,3244,3230,2606,-635,5528,6163,1761,8671,49692,18008,8.15
13218,57024,30271,3425,367,3865,3451,633,4458,-593,-26,-266,-1589,663,-1192,1971,3163,-538,446,-1839,4218,6057,3621,5849,35910,15265,10.16
13219,83268,42980,4949,629,5627,4777,775,5616,11,172,-146,3260,3454,-112,3487,3599,7450,6706,-53,6718,6771,1359,9880,53402,19986,6.39
13220,85317,39610,3503,565,4105,3203,818,4089,16,300,-253,-784,-51,-692,3232,3924,1734,1387,-610,6835,7445,1201,10829,51230,23258,13.42
13221,74905,36152,3975,443,4478,3213,881,4209,269,762,-438,502,2390,-1775,2424,4199,1923,3845,-2806,5058,7864,1335,8904,44924,21077,10.23
13222,117007,55414,5661,710,6469,4970,1305,6378,91,691,-595,-121,1813,-1837,3940,5777,2561,3658,-2569,8254,10823,2265,13975,69598,33434,12.88
13223,72023,32128,2767,472,3294,2907,683,3653,-359,-140,-211,-220,871,-970,2480,3450,1474,1913,-1161,5242,6403,1783,9650,43223,19150,15.32
13224,148479,73160,6813,790,7661,6589,1319,8005,-344,224,-529,630,2681,-1921,4481,6402,3805,4244,-2303,9629,11932,2755,16923,88693,42863,21.01
13225,92262,41230,4836,706,5609,4157,650,4887,722,679,56,4801,4160,657,3815,3158,8323,5554,1750,7721,5971,1451,13334,59069,19859,17.97
13227,54725,25781,2402,313,2738,2760,544,3367,-629,-358,-231,-1630,-603,-809,1825,2634,-1406,-1304,-988,4021,5009,1472,6579,33567,14579,9.9
13228,80221,36080,2788,434,3261,2703,963,3707,-446,85,-529,-1262,1076,-2324,2446,4770,-1086,2108,-3659,5505,9164,1038,9781,46265,24175,73.47
13229,206047,100220,12421,1425,13948,10803,1832,13026,922,1618,-407,7073,9426,-1499,7337,8836,11320,11137,-1451,15301,16752,5050,25207,131565,49275,15.75
13303,32568,14971,1286,149,1463,1274,394,1719,-256,12,-245,-1337,-296,-937,913,1850,-1094,4,-1510,2010,3520,788,3567,19434,9567,16.85
13305,16588,7422,670,85,755,524,338,862,-107,146,-253,-432,774,-1217,525,1742,158,2142,-2089,1214,3303,120,2306,8314,5968,28.07
13307,2112,1165,104,8,112,50,88,138,-26,54,-80,-231,94,-327,53,380,-578,90,-681,105,786,6,137,870,1099,105.41
13308,4991,2643,229,15,245,115,172,292,-47,114,-157,-387,445,-823,71,894,-1195,496,-1701,143,1844,52,347,2140,2504,225.53
13361,7411,4542,491,39,530,539,124,663,-133,-48,-85,-767,-312,-457,210,667,-1292,-480,-869,490,1359,102,732,3860,2819,90.76
13362,310,179,43,1,48,55,5,60,-12,-12,-4,-4,-5,-3,15,18,-10,-14,0,31,31,5,49,180,76,4.12
13363,2633,1370,88,19,110,122,43,165,-55,-34,-24,-185,-49,-140,82,222,-467,-168,-307,169,476,14,271,1283,1065,27.54
13364,1887,922,95,10,105,111,26,137,-32,-16,-16,-40,29,-69,56,125,-112,9,-122,144,266,8,266,1013,600,18.58
13381,2383,1551,173,18,193,181,49,235,-42,-8,-31,-236,-77,-160,88,248,-398,-102,-324,169,493,32,231,1184,936,55.26
13382,307,171,25,2,27,31,6,38,-11,-6,-4,-7,-18,12,22,10,-10,-36,25,46,21,1,61,191,54,20.55
13401,7224,4258,390,43,439,400,133,541,-102,-10,-90,-610,-191,-411,248,659,-1051,-287,-852,516,1368,99,806,3444,2875,72.24
13402,165,110,27,1,31,32,2,34,-3,-5,-1,-1,-2,-1,5,6,-16,-10,-6,8,14,0,20,112,33,5.96
13419X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.81
13421,2606,1500,283,31,328,334,16,351,-23,-51,15,19,-74,67,122,55,143,-80,178,280,102,30,415,1739,422,106.88
14101,295603,149381,17420,2198,19992,16485,2430,19750,242,935,-232,7983,9034,96,12296,12200,27975,18914,2479,26028,23549,13843,37342,195079,63182,33.23
14102,241139,127831,17623,1874,19828,16503,1970,18940,888,1120,-96,6735,7508,-393,9807,10200,16296,11761,571,20209,19638,7470,27654,160453,53031,23.72
14103,103530,58288,9570,792,10497,9018,864,10328,169,552,-72,5594,6987,-178,4225,4403,12102,10816,139,8667,8528,4823,11597,71543,20390,7.03
14104,153309,87728,14586,800,15694,11862,1599,14595,1099,2724,-799,2330,8677,-3165,4814,7979,19606,16727,-5418,10271,15689,16591,15757,101497,36051,21.44
14105,199384,109392,13297,1153,14692,12143,2215,14905,-213,1154,-1062,675,6580,-4797,6215,11012,5751,9620,-8220,13036,21256,10666,19640,125859,53881,12.65
14106,205071,102687,11874,1243,13336,10823,2136,13342,-6,1051,-893,712,5004,-3516,6825,10341,2769,6246,-5741,13868,19609,5567,22438,128437,54195,21.93
14107,167759,82378,9339,1071,10592,8733,1714,10743,-151,606,-643,-96,2605,-2332,6085,8417,5961,6732,-3318,12549,15867,5095,19629,101859,46270,19.05
14108,197402,93250,8234,1088,9499,8287,1970,10397,-898,-53,-882,-4456,-639,-3820,5877,9697,-9301,-6011,-5570,12912,18482,3064,21937,116162,59301,30.96
14109,350985,174250,24156,3204,27782,22066,2492,25028,2754,2090,712,12083,7260,4820,16958,12138,31251,15229,11472,34477,23005,6985,44068,237084,69831,31.4
14110,282521,127903,12876,2043,15123,11807,2464,14542,581,1069,-421,6033,7031,-1089,10833,11922,10030,6763,226,22523,22297,4337,36932,173507,72082,35.79
14111,214841,101603,9824,1349,11412,9250,2168,11544,-132,574,-819,-1852,1511,-3485,6765,10250,-5640,-3187,-4603,14548,19151,2813,23983,129145,61713,19.9
14112,246248,116414,9725,1512,11477,9462,2745,12371,-894,263,-1233,-2823,2221,-5170,7851,13021,-5154,612,-7854,16773,24627,3208,28359,145500,72388,32.73
14113,182279,83138,9617,1326,11183,8912,1528,10625,558,705,-202,2593,2612,-292,7077,7369,7638,3908,954,14784,13830,4256,23535,114928,43816,25.51
14114,123015,56696,5046,772,5935,4946,1308,6325,-390,100,-536,-2912,-733,-2351,4096,6447,-3702,-2136,-3097,9094,12191,1951,14396,74312,34307,17.17
14115,120386,56119,5695,722,6522,5515,1250,6811,-289,180,-528,-2774,-821,-2094,3865,5959,-5215,-4063,-2332,8619,10951,1204,13591,69403,37392,18.52
14116,152959,69995,6271,992,7369,5791,1582,7475,-106,480,-590,-2225,-197,-2106,5311,7417,-1731,-1994,-2505,11498,14003,2439,17990,91258,43710,23.58
14117,310085,137205,17023,2034,19498,15799,2191,18246,1252,1224,-157,1741,153,750,11156,10406,9747,-206,5189,24363,19174,4410,39626,202664,67794,35.22
14118,213423,88617,11389,1547,13176,10986,1293,12473,703,403,254,1241,-850,2027,8309,6282,13761,4224,7161,18552,11391,3526,32196,143417,37809,27.87
14131,234569,129278,15425,1575,20319,14191,2374,20638,-319,1234,-799,8762,14451,-2721,8799,11520,25516,26048,-4212,18221,22433,16744,25859,156535,52175,39.53
14132,171872,84685,10345,1697,12896,9814,1505,12369,527,531,192,10047,9491,1360,8556,7196,20052,15454,2982,16921,13939,5543,23322,111639,36911,10.01
14133,259718,134583,20932,2751,23865,19973,1615,21922,1943,959,1136,15950,9990,6666,14478,7812,34983,19200,13583,28645,15062,5962,34572,184902,40244,14.74
14134,230598,114878,16161,1973,19218,15312,1541,18144,1074,849,432,5910,3048,3534,11143,7609,19762,8872,8698,23086,14388,5351,29778,157655,43165,16.36
14135,212806,111403,16106,1878,18772,14448,1600,17076,1696,1658,278,7450,6377,1962,9587,7625,12296,5545,5345,19686,14341,4952,23728,146680,42398,20.5
